,Train_size,RP,Site,True,Pred,Bias,Sigma
165,529,10000000.0,12,1.9846288175398301,1.3837938881681746,-0.6008349293716555,0.560280140070035
166,529,100000000.0,12,3.246162838265235,1.9244360364959276,-1.3217268017693073,1.060530265132566
167,529,1000000000.0,12,3.4900357131246467,2.0193509443462565,-1.4706847687783902,1.060530265132566
168,892,1000.0,1,0.0,0.0,0.0,0.0
169,892,10000.0,1,0.0,0.0,0.0,0.0
170,892,100000.0,1,2.410258236361121,3.373119418155909,0.9628611817947879,1.6908501369606936
171,892,1000000.0,1,7.4243857134306115,6.965001705380602,-0.45938400805000956,1.5807680631463255
172,892,10000000.0,1,7.433682631739302,7.632337032632295,0.1986544008929929,1.3120093302206222
173,892,100000000.0,1,9.204977452232926,8.892113212210303,-0.31286424002262336,1.2906453226613301
174,892,1000000000.0,1,9.433373685032144,9.454341423754633,0.02096773872248825,1.2906453226613301
175,892,1000.0,2,0.0,0.0,0.0,0.0
176,892,10000.0,2,0.7350225362935461,0.8153459827198508,0.08032344642630473,0.2194649575684522
177,892,100000.0,2,2.2770984305471704,2.507698999291895,0.23060056874472457,0.5702851425712856
178,892,1000000.0,2,4.117844824408092,4.566171195455484,0.4483263710473926,0.6203101550775392
179,892,10000000.0,2,5.421263629077283,5.887729929042943,0.4664662999656599,0.8904452226113051
180,892,100000000.0,2,6.6891201351536544,7.037099173438939,0.34797903828528476,0.890445222611306
181,892,1000000000.0,2,7.022159145917837,7.141961808002975,0.11980266208513779,0.8904452226113051
182,892,1000.0,3,0.0,0.0,0.0,0.0
183,892,10000.0,3,0.0,0.0,0.0,0.0
184,892,100000.0,3,0.8895605648252498,1.0097522506643406,0.12019168583909079,0.4749661378386971
185,892,1000000.0,3,2.6678405640613527,3.475292701505267,0.8074521374439141,0.769925397289807
186,892,10000000.0,3,4.362668852919924,4.5404081949968225,0.17773934207689823,1.0301103919046701
187,892,100000000.0,3,6.160423136706249,5.99212278666943,-0.16830035003681854,0.44022011005502737
188,892,1000000000.0,3,6.37644754044327,6.202749291468623,-0.17369824897464703,0.44022011005502737
189,892,1000.0,4,0.0,0.0,0.0,0.0
190,892,10000.0,4,1.1373701959312041,1.3361379860220273,0.19876779009082313,0.5192702807835046
191,892,100000.0,4,2.974338182902808,3.2887316377111957,0.31439345480838776,0.6705519363007961
192,892,1000000.0,4,4.582247778434207,5.935121750223005,1.3528739717887985,0.7504012345777973
193,892,10000000.0,4,6.349771234316684,6.640976692317417,0.29120545800073305,0.7594918608622807
