ID	Source_Region	Type	Mag	Long	Lat	SlipModel	Scaling	RuptureModel	Rigidity
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02367N3571_S001	E02113N3823E02873N3483	PS	8.71	23.67	35.71	S001	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01727N3708_S000	E01548N3896E01854N3659	PS	8.09	17.27	37.08	S000	Mur	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M792_E01752N3690_S000	E01577N3897E01966N3571	PS	7.92	17.52	36.9	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01727N3708_S000	E01548N3896E01854N3659	PS	8.5	17.27	37.08	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02243N3539_S001	E02020N3739E02658N3366	PS	9.02	22.43	35.39	S001	Str	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01797N3730_S000	E01577N3897E01966N3571	PS	8.37	17.97	37.3	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02335N3587_S002	E02113N3823E02873N3483	PS	8.8	23.35	35.87	S002	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02328N3482_S001	E02020N3739E02658N3366	PS	9.02	23.28	34.82	S001	Mur	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01773N3729_S000	E01577N3897E01966N3571	PS	8.37	17.73	37.29	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02255N3645_S001	E02113N3823E02873N3483	PS	8.61	22.55	36.45	S001	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01670N3819_S000	E01548N3896E01854N3659	PS	8.5	16.7	38.19	S000	Mur	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M850_E01750N3709_S000	E01577N3897E01966N3571	PS	8.5	17.5	37.09	S000	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PNo_Var-M754_E01563N3803_S000	E01517N3917E01678N3772	PS	7.54	15.63	38.03	S000	Str	PNo	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01714N3716_S000	E01548N3896E01854N3659	PS	8.5	17.14	37.16	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01710N3774_S000	E01548N3896E01854N3659	PS	8.5	17.1	37.74	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02409N3467_S004	E02020N3739E02658N3366	PS	9.02	24.09	34.67	S004	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02306N3593_S004	E02113N3823E02873N3483	PS	8.71	23.06	35.93	S004	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S003	E02020N3739E02658N3366	PS	9.02	23.04	34.98	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01780N3796_S000	E01548N3896E01854N3659	PS	8.5	17.8	37.96	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02184N3552_S002	E02020N3739E02658N3366	PS	9.02	21.84	35.52	S002	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01694N3821_S000	E01548N3896E01854N3659	PS	8.5	16.94	38.21	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02415N3556_S003	E02113N3823E02873N3483	PS	8.61	24.15	35.56	S003	Mur	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01689N3734_S000	E01548N3896E01854N3659	PS	8.5	16.89	37.34	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01721N3784_S000	E01548N3896E01854N3659	PS	8.5	17.21	37.84	S000	Mur	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01741N3680_S000	E01577N3897E01966N3571	PS	8.37	17.41	36.8	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PNo_Hom-M850_E02173N3683_S000	E02020N3739E02658N3366	PS	8.5	21.73	36.83	S000	Mur	PNo	Hom
E01577N3897E01966N3571-PS-Mur_PYes_Var-M774_E01849N3856_S000	E01577N3897E01966N3571	PS	7.74	18.49	38.56	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02209N3683_S003	E02113N3823E02873N3483	PS	8.61	22.09	36.83	S003	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02438N3506_S004	E02113N3823E02873N3483	PS	8.61	24.38	35.06	S004	Str	PNo	Var
E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01694N3658_S000	E01577N3897E01966N3571	PS	8.09	16.94	36.58	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01655N3704_S000	E01548N3896E01854N3659	PS	7.92	16.55	37.04	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01690N3715_S000	E01548N3896E01854N3659	PS	8.24	16.9	37.15	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02293N3602_S001	E02113N3823E02873N3483	PS	8.61	22.93	36.02	S001	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01714N3716_S000	E01548N3896E01854N3659	PS	8.37	17.14	37.16	S000	Mur	PYes	Var
E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02095N3592_S003	E01849N3766E02950N3220	PS	8.71	20.95	35.92	S003	Str	PYes	Var
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M850_E01739N3699_S000	E01577N3897E01966N3571	PS	8.5	17.39	36.99	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02209N3537_S004	E02020N3739E02658N3366	PS	9.02	22.09	35.37	S004	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02255N3645_S001	E02113N3823E02873N3483	PS	8.71	22.55	36.45	S001	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01734N3775_S000	E01548N3896E01854N3659	PS	8.5	17.34	37.75	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01686N3772_S000	E01548N3896E01854N3659	PS	8.37	16.86	37.72	S000	Str	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01796N3749_S000	E01577N3897E01966N3571	PS	8.37	17.96	37.49	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02102N3607_S000	E02020N3739E02658N3366	PS	8.5	21.02	36.07	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02335N3468_S005	E02020N3739E02658N3366	PS	8.88	23.35	34.68	S005	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01758N3776_S000	E01548N3896E01854N3659	PS	8.5	17.58	37.76	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01744N3804_S000	E01548N3896E01854N3659	PS	8.5	17.44	38.04	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02308N3607_S005	E02113N3823E02873N3483	PS	8.61	23.08	36.07	S005	Mur	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02335N3587_S003	E02113N3823E02873N3483	PS	8.61	23.35	35.87	S003	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02236N3646_S003	E02113N3823E02873N3483	PS	8.61	22.36	36.46	S003	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02243N3633_S003	E02113N3823E02873N3483	PS	8.71	22.43	36.33	S003	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01664N3733_S000	E01548N3896E01854N3659	PS	8.09	16.64	37.33	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01746N3766_S000	E01548N3896E01854N3659	PS	8.09	17.46	37.66	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01812N3865_S000	E01548N3896E01854N3659	PS	7.32	18.12	38.65	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01666N3714_S000	E01548N3896E01854N3659	PS	8.09	16.66	37.14	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01703N3706_S000	E01548N3896E01854N3659	PS	8.24	17.03	37.06	S000	Str	PYes	Var
E01517N3917E01678N3772-PS-Str_PNo_Hom-M754_E01574N3813_S000	E01517N3917E01678N3772	PS	7.54	15.74	38.13	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02350N3576_S004	E02113N3823E02873N3483	PS	8.61	23.5	35.76	S004	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01634N3808_S000	E01548N3896E01854N3659	PS	8.24	16.34	38.08	S000	Str	PYes	Hom
E01517N3917E01678N3772-PS-Mur_PYes_Var-M774_E01574N3813_S000	E01517N3917E01678N3772	PS	7.74	15.74	38.13	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01783N3758_S000	E01548N3896E01854N3659	PS	8.5	17.83	37.58	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02255N3645_S005	E02113N3823E02873N3483	PS	8.61	22.55	36.45	S005	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02478N3458_S004	E02020N3739E02658N3366	PS	9.02	24.78	34.58	S004	Str	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01694N3658_S000	E01577N3897E01966N3571	PS	8.37	16.94	36.58	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01611N3806_S000	E01548N3896E01854N3659	PS	7.74	16.11	38.06	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01692N3696_S000	E01548N3896E01854N3659	PS	8.09	16.92	36.96	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01663N3752_S000	E01548N3896E01854N3659	PS	8.24	16.63	37.52	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01611N3806_S000	E01548N3896E01854N3659	PS	8.09	16.11	38.06	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01660N3790_S000	E01548N3896E01854N3659	PS	8.09	16.6	37.9	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01748N3747_S000	E01548N3896E01854N3659	PS	8.5	17.48	37.47	S000	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02435N3522_S005	E02113N3823E02873N3483	PS	8.61	24.35	35.22	S005	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02320N3583_S005	E02113N3823E02873N3483	PS	8.8	23.2	35.83	S005	Str	PNo	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02219N3560_S003	E02020N3739E02658N3366	PS	9.02	22.19	35.6	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01673N3781_S000	E01548N3896E01854N3659	PS	8.5	16.73	37.81	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PNo_Hom-M837_E02204N3672_S000	E02020N3739E02658N3366	PS	8.37	22.04	36.72	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02294N3618_S001	E02113N3823E02873N3483	PS	8.61	22.94	36.18	S001	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02259N3628_S003	E02113N3823E02873N3483	PS	8.71	22.59	36.28	S003	Str	PNo	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02373N3559_S001	E02113N3823E02873N3483	PS	8.61	23.73	35.59	S001	Mur	PNo	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02311N3485_S003	E02020N3739E02658N3366	PS	9.02	23.11	34.85	S003	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02276N3623_S000	E02113N3823E02873N3483	PS	8.5	22.76	36.23	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02348N3591_S003	E02113N3823E02873N3483	PS	8.8	23.48	35.91	S003	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01600N3777_S000	E01548N3896E01854N3659	PS	7.92	16	37.77	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01640N3732_S000	E01548N3896E01854N3659	PS	8.09	16.4	37.32	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02434N3452_S005	E02020N3739E02658N3366	PS	8.88	24.34	34.52	S005	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01673N3781_S000	E01548N3896E01854N3659	PS	8.37	16.73	37.81	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02304N3498_S004	E02020N3739E02658N3366	PS	9.02	23.04	34.98	S004	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01780N3796_S000	E01548N3896E01854N3659	PS	8.5	17.8	37.96	S000	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01825N3856_S000	E01548N3896E01854N3659	PS	7.54	18.25	38.56	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02270N3527_S005	E02020N3739E02658N3366	PS	9.02	22.7	35.27	S005	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02226N3538_S004	E02020N3739E02658N3366	PS	9.02	22.26	35.38	S004	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02235N3671_S003	E02113N3823E02873N3483	PS	8.61	22.35	36.71	S003	Str	PNo	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01679N3705_S000	E01548N3896E01854N3659	PS	8.37	16.79	37.05	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02287N3526_S001	E02020N3739E02658N3366	PS	9.02	22.87	35.26	S001	Mur	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01683N3810_S000	E01548N3896E01854N3659	PS	8.37	16.83	38.1	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02308N3607_S005	E02113N3823E02873N3483	PS	8.61	23.08	36.07	S005	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01656N3685_S000	E01548N3896E01854N3659	PS	8.24	16.56	36.85	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01689N3734_S000	E01548N3896E01854N3659	PS	8.5	16.89	37.34	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01650N3761_S000	E01548N3896E01854N3659	PS	8.37	16.5	37.61	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02226N3659_S004	E02113N3823E02873N3483	PS	8.61	22.26	36.59	S004	Mur	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01674N3762_S000	E01548N3896E01854N3659	PS	8.5	16.74	37.62	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01746N3766_S000	E01548N3896E01854N3659	PS	8.09	17.46	37.66	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02276N3623_S001	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S001	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02287N3633_S003	E02113N3823E02873N3483	PS	8.61	22.87	36.33	S003	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02236N3646_S001	E02113N3823E02873N3483	PS	8.71	22.36	36.46	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02451N3450_S002	E02020N3739E02658N3366	PS	8.88	24.51	34.5	S002	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02226N3538_S003	E02020N3739E02658N3366	PS	9.02	22.26	35.38	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01793N3787_S000	E01548N3896E01854N3659	PS	8.5	17.93	37.87	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01779N3815_S000	E01548N3896E01854N3659	PS	8.5	17.79	38.15	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02253N3503_S003	E02020N3739E02658N3366	PS	9.02	22.53	35.03	S003	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02367N3571_S002	E02113N3823E02873N3483	PS	8.61	23.67	35.71	S002	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01671N3800_S000	E01548N3896E01854N3659	PS	8.37	16.71	38	S000	Mur	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01718N3659_S000	E01577N3897E01966N3571	PS	7.32	17.18	36.59	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01756N3795_S000	E01548N3896E01854N3659	PS	8.5	17.56	37.95	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02293N3602_S002	E02113N3823E02873N3483	PS	8.71	22.93	36.02	S002	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01703N3706_S000	E01548N3896E01854N3659	PS	8.5	17.03	37.06	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02294N3618_S005	E02113N3823E02873N3483	PS	8.61	22.94	36.18	S005	Mur	PNo	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M871_E02383N3566_S001	E02113N3823E02873N3483	PS	8.71	23.83	35.66	S001	Mur	PNo	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01739N3699_S000	E01577N3897E01966N3571	PS	8.37	17.39	36.99	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01720N3803_S000	E01548N3896E01854N3659	PS	8.37	17.2	38.03	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02441N3439_S001	E02020N3739E02658N3366	PS	9.02	24.41	34.39	S001	Str	PYes	Hom
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02033N3761_S000	E01964N3926E02184N3685	PS	7.54	20.33	37.61	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02464N3518_S001	E02113N3823E02873N3483	PS	8.61	24.64	35.18	S001	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02144N3587_S002	E02020N3739E02658N3366	PS	9.02	21.44	35.87	S002	Str	PYes	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02351N3465_S002	E02020N3739E02658N3366	PS	9.02	23.51	34.65	S002	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02202N3553_S003	E02020N3739E02658N3366	PS	9.02	22.02	35.53	S003	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02236N3526_S005	E02020N3739E02658N3366	PS	9.02	22.36	35.26	S005	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02361N3475_S004	E02020N3739E02658N3366	PS	8.88	23.61	34.75	S004	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02350N3576_S001	E02113N3823E02873N3483	PS	8.61	23.5	35.76	S001	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02377N3548_S002	E02113N3823E02873N3483	PS	8.61	23.77	35.48	S002	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02202N3721_S000	E02113N3823E02873N3483	PS	8.24	22.02	37.21	S000	Str	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02367N3571_S004	E02113N3823E02873N3483	PS	8.71	23.67	35.71	S004	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01714N3716_S000	E01548N3896E01854N3659	PS	8.5	17.14	37.16	S000	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02473N3506_S005	E02113N3823E02873N3483	PS	8.61	24.73	35.06	S005	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02259N3628_S004	E02113N3823E02873N3483	PS	8.61	22.59	36.28	S004	Str	PNo	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01732N3794_S000	E01548N3896E01854N3659	PS	8.5	17.32	37.94	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02287N3633_S001	E02113N3823E02873N3483	PS	8.61	22.87	36.33	S001	Mur	PNo	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02293N3602_S005	E02113N3823E02873N3483	PS	8.8	22.93	36.02	S005	Str	PNo	Hom
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02184N3552_S003	E02020N3739E02658N3366	PS	9.02	21.84	35.52	S003	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01701N3725_S000	E01548N3896E01854N3659	PS	8.5	17.01	37.25	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01701N3725_S000	E01548N3896E01854N3659	PS	8.24	17.01	37.25	S000	Str	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02351N3465_S005	E02020N3739E02658N3366	PS	9.02	23.51	34.65	S005	Str	PYes	Var
E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02226N3659_S000	E02113N3823E02873N3483	PS	8.37	22.26	36.59	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02270N3527_S005	E02020N3739E02658N3366	PS	9.02	22.7	35.27	S005	Mur	PYes	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02433N3536_S003	E02113N3823E02873N3483	PS	8.71	24.33	35.36	S003	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02236N3646_S001	E02113N3823E02873N3483	PS	8.61	22.36	36.46	S001	Str	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01690N3715_S000	E01548N3896E01854N3659	PS	8.5	16.9	37.15	S000	Mur	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S003	E02020N3739E02658N3366	PS	9.02	23.04	34.98	S003	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01793N3787_S000	E01548N3896E01854N3659	PS	8.5	17.93	37.87	S000	Str	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01725N3727_S000	E01548N3896E01854N3659	PS	8.09	17.25	37.27	S000	Mur	PYes	Var
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02236N3526_S002	E02020N3739E02658N3366	PS	9.02	22.36	35.26	S002	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02426N3465_S002	E02020N3739E02658N3366	PS	9.02	24.26	34.65	S002	Str	PYes	Var
E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01683N3810_S000	E01548N3896E01854N3659	PS	8.5	16.83	38.1	S000	Str	PYes	Hom
E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S004	E02020N3739E02658N3366	PS	9.02	22.02	35.53	S004	Str	PYes	Var
E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01786N3720_S000	E01577N3897E01966N3571	PS	8.37	17.86	37.2	S000	Str	PYes	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01674N3762_S000	E01548N3896E01854N3659	PS	8.09	16.74	37.62	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01690N3715_S000	E01548N3896E01854N3659	PS	8.37	16.9	37.15	S000	Str	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02358N3562_S003	E02113N3823E02873N3483	PS	8.71	23.58	35.62	S003	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02164N3695_S000	E02020N3739E02658N3366	PS	8.37	21.64	36.95	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01681N3829_S000	E01548N3896E01854N3659	PS	8.5	16.81	38.29	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M871_E02373N3559_S001	E02113N3823E02873N3483	PS	8.71	23.73	35.59	S001	Mur	PNo	Var
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01600N3777_S000	E01548N3896E01854N3659	PS	8.09	16	37.77	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01759N3757_S000	E01548N3896E01854N3659	PS	8.5	17.59	37.57	S000	Mur	PYes	Hom
E01577N3897E01966N3571-PS-Mur_PYes_Var-M754_E01849N3856_S000	E01577N3897E01966N3571	PS	7.54	18.49	38.56	S000	Mur	PYes	Var
E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01564N3784_S000	E01517N3917E01678N3772	PS	7.32	15.64	37.84	S000	Str	PNo	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01673N3781_S000	E01548N3896E01854N3659	PS	8.5	16.73	37.81	S000	Mur	PYes	Hom
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01677N3724_S000	E01548N3896E01854N3659	PS	8.5	16.77	37.24	S000	Mur	PYes	Hom
E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01794N3768_S000	E01577N3897E01966N3571	PS	8.24	17.94	37.68	S000	Str	PYes	Var
E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02276N3623_S003	E02113N3823E02873N3483	PS	8.61	22.76	36.23	S003	Mur	PNo	Var
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02328N3482_S002	E02020N3739E02658N3366	PS	9.02	23.28	34.82	S002	Mur	PYes	Hom
E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02335N3600_S004	E02113N3823E02873N3483	PS	8.61	23.35	36	S004	Str	PNo	Var
E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02259N3628_S002	E02113N3823E02873N3483	PS	8.71	22.59	36.28	S002	Str	PNo	Hom
E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02386N3481_S002	E02020N3739E02658N3366	PS	9.02	23.86	34.81	S002	Mur	PYes	Var
