ID,P05,P16,P50,P84,P95,Pmean
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01613N3768_S000,0.0,0.0,0.0,2.88326923077085e-07,7.327921317970138e-07,1.2990130052104874e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02041N3679_S000,0.0,0.0,3.56422322252946e-07,2.1700417147576e-06,3.234304910587058e-06,9.239418717386416e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02243N3539_S000,0.0,0.0,9.24844192634006e-08,7.753064384683179e-07,1.18406876790666e-06,2.89511098650392e-07
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01803N3816_S000,0.0,0.0,7.9560897435942e-08,5.940125e-07,1.56826923077011e-06,3.356915410287e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02142N3536_S000,0.0,0.0,3.26376793167683e-08,3.34414191790264e-07,9.47053824362038e-07,1.7212827107103456e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02171N3544_S000,0.0,0.0,2.3118759294926247e-08,2.261659502474275e-07,3.89768115942341e-07,8.863998205958165e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02253N3481_S000,0.0,0.0,1.50205693341054e-08,1.606963954894062e-07,3.362894075023969e-07,7.441961855406132e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02268N3554_S000,0.0,0.0,3.84405797101757e-08,3.364159590795422e-07,6.155736156735236e-07,1.4352556913747452e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02279N3514_S000,0.0,0.0,3.10318840579958e-08,3.1316346776634756e-07,4.817876460112892e-07,1.1873264486337604e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02142N3536_S000,0.0,0.0,1.51593685520657e-08,1.6219124568009082e-07,3.362894075023969e-07,7.438062633881578e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02218N3461_S000,0.0,0.0,1.1727072572144749e-08,1.62594972067302e-07,8.69322033897644e-07,1.2930970356388716e-07
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M809_E01786N3720_S000,0.0,0.0,1.95837052515922e-09,3.3656964038556506e-08,2.552752543146469e-07,8.838038080962296e-08
E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01616N3730_S000,0.0,0.0,5.535969167530245e-07,3.50493827160333e-06,6.40010079039796e-06,1.5873442429356813e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02142N3536_S000,0.0,0.0,2.90334270451059e-08,3.54595361979083e-07,6.283027205075324e-07,1.4045172676777867e-07
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01668N3695_S000,0.0,0.0,4.085559956447465e-08,3.42303212474296e-07,1.11147435897498e-06,2.279100084543539e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02158N3474_S000,0.0,0.0,1.504077500607795e-08,2.22616564417418e-07,5.352486631122276e-07,1.0484675652693761e-07
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02065N3602_S000,0.0,0.0,1.48472602739658e-08,1.01123287671186e-07,9.319304960909193e-07,1.1742784027938482e-07
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M774_E01750N3709_S000,0.0,0.0,5.1152e-09,6.386783999999992e-08,6.09243681168581e-07,1.3995995718561313e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02106N3580_S000,0.0,0.0,5.572138080959e-08,4.897002923269691e-07,9.56685552407358e-07,2.1060753962451212e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02148N3497_S000,0.0,0.0,1.25889652982588e-08,1.628889290788866e-07,8.69322033897644e-07,1.3054510218620072e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02247N3453_S000,0.0,0.0,1.30916912942538e-08,1.628889290788866e-07,8.69322033897644e-07,1.3126682997406983e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02142N3694_S000,0.0,0.0,1.26954886199143e-07,1.1411862290499666e-06,2.050065761325839e-06,4.6702459974426415e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02260N3540_S000,0.0,0.0,1.3968220338972398e-07,9.248594383217724e-07,1.5458875107732e-06,3.665950703952888e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02188N3566_S000,0.0,0.0,2.604691176472155e-08,2.448298600082e-07,4.202898550728e-07,9.713419640910315e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02209N3537_S000,0.0,0.0,0.0,2.16151477471306e-07,5.49087995708784e-07,9.110151504772962e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02158N3474_S000,0.0,0.0,1.07622391721421e-08,1.62594972067302e-07,8.69322033897644e-07,1.2767582576675078e-07
E01577N3897E01966N3571-PS-Mur_PYes_Var-M707_E01729N3669_S000,0.0,0.0,4.44475713185175e-08,4.968348589411443e-07,2.9245910485930286e-06,6.10958222757425e-07
E01577N3897E01966N3571-PS-Str_PYes_Hom-M774_E01750N3709_S000,0.0,0.0,5.1152e-09,6.386783999999992e-08,6.09243681168581e-07,1.3995995718561313e-07
E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01768N3805_S000,0.0,0.0,1.36319374408422e-07,7.73974358974792e-07,1.556242898650896e-06,3.975065374601404e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02118N3568_S000,0.0,0.0,5.5484936800799496e-08,5.254500000004199e-07,2.5695322137598898e-06,4.4483357515588936e-07
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01656N3685_S000,0.0,0.0,2.9261960930452002e-08,3.220228869896808e-07,1.11147435897498e-06,2.143109453122231e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02105N3701_S000,2.805252127773001e-09,3.8275693491374814e-07,1.75424729554219e-06,5.80024390242974e-06,1.3658560798848682e-05,3.556500378988774e-06
E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02320N3583_S000,1.2550854166706856e-07,1.21211338792636e-06,3.99186240780422e-06,6.653114376754589e-06,9.41177083336345e-06,4.174037536204162e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02296N3538_S000,0.0,0.0,3.7697064046203904e-08,3.3623188405824e-07,5.991199443515383e-07,1.4002120983261827e-07
E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E02012N3653_S000,0.0,0.0,1.81563872522154e-07,1.5652789249721023e-06,4.230478750395672e-06,9.552902155694672e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02229N3514_S000,0.0,0.0,2.291341132194355e-08,2.250587416881519e-07,3.89768115942341e-07,8.789289760264676e-08
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01793N3787_S000,0.0,0.0,5.41877091668019e-08,4.5925555600240666e-07,1.13878205128269e-06,2.5658272334786035e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02129N3665_S000,0.0,0.0,1.2500975673096502e-07,1.00325634176671e-06,1.7889240042236925e-06,4.193424291091738e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02134N3509_S000,0.0,0.0,1.3640875618057e-08,1.628889290788866e-07,8.69322033897644e-07,1.322718452771794e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02239N3505_S000,0.0,0.0,1.76510005567852e-08,1.8671095194234445e-07,3.428277919865677e-07,7.927624513884767e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02206N3471_S000,0.0,0.0,7.896588015603266e-09,9.232329226809217e-08,3.3623188405824e-07,5.925913788314377e-08
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M809_E01752N3690_S000,0.0,0.0,1.869883416351095e-09,3.22880447168815e-08,2.4025322495962866e-07,8.476443248938923e-08
E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02173N3709_S000,1.2550854166706856e-07,1.311951505057154e-06,4.25083333334694e-06,7.240237708824518e-06,9.926120114122673e-06,4.460788281301734e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02230N3611_S000,0.0,0.0,1.24297450424855e-07,9.679955122714244e-07,1.704777826819184e-06,4.0564500923269635e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02209N3537_S000,0.0,0.0,5.7331808108558395e-08,5.30639476039848e-07,9.56685552407358e-07,2.1371759123284198e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02175N3577_S000,0.0,0.0,3.9153430820167396e-08,4.37914110429921e-07,6.751503670931174e-07,1.6836957980161231e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02159N3533_S000,0.0,0.0,2.77194498743389e-08,2.87949597627595e-07,9.47053824362038e-07,1.6421947841765975e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02134N3509_S000,0.0,0.0,1.05952575901403e-08,1.1604702966791988e-07,3.3623188405824e-07,6.373547743307612e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02180N3508_S000,0.0,0.0,1.235510304289115e-08,1.4097971014504e-07,3.3623188405824e-07,6.774769972009575e-08
E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02069N3788_S000,3.78169438979735e-06,7.161358212070096e-06,2.41839852008662e-05,7.454333193056047e-05,0.00012294731455659,3.848965971464007e-05
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01721N3784_S000,0.0,0.0,2.099884334698205e-07,1.3407115090736818e-06,2.560724744291236e-06,6.504905489721268e-07
E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02037N3706_S000,0.0,0.0,9.874272079299826e-07,1.0237386473014666e-05,2.1625252160359952e-05,4.871424813699784e-06
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02275N3583_S000,0.0,0.0,1.25722063037075e-07,1.05284257474914e-06,1.8934564160899543e-06,4.389851998317413e-07
E01964N3926E02184N3685-PS-Str_PNo_Hom-M754_E02050N3785_S000,3.59210418679006e-06,6.863428227123946e-06,2.3697020699768553e-05,7.143537684514372e-05,0.00011590670384759994,3.703541798522483e-05
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02129N3525_S000,0.0,0.0,1.6044052336517248e-08,1.8215005820045784e-07,8.69322033897644e-07,1.355043314074011e-07
E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01723N3765_S000,0.0,0.0,1.64635835542429e-07,9.712288240200091e-07,1.75500000000098e-06,4.76479448469125e-07
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02025N3657_S000,0.0,0.0,4.576664618828375e-08,2.684937777779919e-07,2.452852120124037e-06,3.1713716126793793e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02206N3471_S000,0.0,0.0,1.6019036795091548e-08,2.22616564417418e-07,5.61226993865637e-07,1.0882089783507816e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02276N3623_S000,2.07185996364859e-06,3.28484229961044e-06,9.489507587393155e-06,1.45083609959139e-05,2.5559904456260616e-05,1.0864235524157282e-05
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02147N3521_S000,0.0,0.0,3.27321589650734e-08,5.174244444448583e-07,2.5695322137598898e-06,4.1200633397410333e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02330N3507_S000,0.0,0.0,1.2325623177393251e-07,9.56685552407358e-07,1.632650183164056e-06,3.9215629341160167e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02152N3510_S000,0.0,0.0,1.08746929551711e-08,1.2383334520170793e-07,3.3623188405824e-07,6.467077815997465e-08
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02190N3609_S000,0.0,0.0,1.178434394623165e-07,9.56685552407358e-07,1.5346363392537225e-06,3.7656388793326074e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02287N3501_S000,0.0,0.0,8.170802670759941e-08,7.0240793201091e-07,1.12177650429643e-06,2.657546408109484e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02201N3643_S000,0.0,8.676733521175824e-11,1.0796411506802e-06,4.828959666895114e-06,1.0879538485374543e-05,2.610970269729368e-06
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02287N3501_S000,0.0,0.0,2.99234029515667e-08,2.67857971014707e-07,4.4652753623224137e-07,1.090899233534739e-07
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01748N3891_S000,0.0,0.0,8.507170808946755e-08,5.97783366697012e-07,1.56826923077011e-06,3.424115324106702e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02253N3503_S000,0.0,0.0,4.28962495715922e-08,4.1132150931412156e-07,9.47053824362038e-07,1.895984321563083e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02210N3510_S000,0.0,0.0,1.53456587954033e-08,1.6418437926749545e-07,3.362894075023969e-07,7.48148088899549e-08
E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02014N3634_S000,0.0,0.0,3.47874584245713e-08,2.4261536465653365e-07,1.22568736420606e-06,2.3182039662779893e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02195N3484_S000,0.0,0.0,8.18558395122793e-09,9.952484211211248e-08,3.3623188405824e-07,6.028026014055224e-08
E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02010N3666_S000,0.0,0.0,3.687334725618975e-08,2.474482466690732e-07,1.7372335511172352e-06,2.561178676791276e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02242N3492_S000,0.0,0.0,2.4519685781779348e-08,2.219902574288517e-07,8.69322033897644e-07,1.478172247298148e-07
E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02209N3683_S000,1.2550854166706856e-07,1.241933225263e-06,4.01946085245618e-06,6.76235540661671e-06,9.41177083336345e-06,4.240126331777381e-06
E01577N3897E01966N3571-PS-Mur_PYes_Hom-M792_E01851N3818_S000,0.0,0.0,0.0,1.36748199804084e-08,2.5499567855043757e-07,1.3245006324895022e-07
E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02157N3736_S000,1.2550854166706856e-07,1.33260416667093e-06,4.36310745856019e-06,7.424996289418337e-06,1.0235788019106978e-05,4.5772754962599835e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02242N3492_S000,0.0,0.0,2.04220679265847e-08,2.04705882353064e-07,3.605434421881453e-07,8.26660686048534e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02121N3611_S000,0.0,0.0,1.011695182604245e-07,7.01355932202857e-07,1.102865687443069e-06,2.7333120956655e-07
E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02037N3648_S000,0.0,0.0,1.48372219696635e-08,9.404891305164114e-08,9.216736719313667e-07,1.1313025592222194e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02175N3577_S000,0.0,0.0,3.9153430820167396e-08,4.37914110429921e-07,6.751503670931174e-07,1.6836957980161231e-07
E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02037N3648_S000,0.0,0.0,1.07223772011806e-08,7.00004668069454e-08,7.243672930181146e-07,8.378113068648526e-08
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02137N3572_S000,0.0,0.0,5.54660214443803e-08,4.697015275937139e-07,8.69322033897644e-07,1.9638120789311556e-07
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01682N3667_S000,0.0,0.0,2.21476650403247e-08,3.827605128207276e-07,1.56826923077011e-06,2.679179450062886e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02201N3643_S000,0.0,0.0,1.25722063037075e-07,1.11818877325531e-06,1.976060830697257e-06,4.535395098117352e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02109N3622_S000,0.0,0.0,4.22852760736653e-08,4.57333483177045e-07,7.151550506676155e-07,1.836259766708665e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02252N3671_S000,0.0,0.0,0.0,4.0753486632653736e-08,3.453922788230621e-06,4.5383045160041907e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02226N3500_S000,0.0,0.0,0.0,3.5837444444473076e-07,1.57611111111237e-06,2.5607519464047415e-07
E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02200N3695_S000,1.2550854166706856e-07,1.24949318402338e-06,4.080889648201815e-06,6.976893869508657e-06,9.56496228181781e-06,4.308539104703599e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02139N3548_S000,0.0,0.0,5.13285302934898e-08,5.215815974148464e-07,2.5695322137598898e-06,4.3974084272473127e-07
E02113N3823E02873N3483-PS-Str_PNo_Var-M824_E02235N3695_S000,0.0,0.0,4.106045146500095e-07,8.31225806453442e-06,1.2480277279886584e-05,3.5052538320781557e-06
E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01782N3777_S000,0.0,0.0,2.493676470587565e-08,2.11383559975963e-07,4.41630136986098e-07,9.82597303982343e-08
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01656N3685_S000,0.0,0.0,2.9261960930452002e-08,3.220228869896808e-07,1.11147435897498e-06,2.143109453122231e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02233N3624_S000,0.0,0.0,1.25722063037075e-07,1.09627857728679e-06,1.968750868872849e-06,4.5076602400088e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02139N3548_S000,0.0,0.0,3.0883865167810753e-08,3.1507653269328716e-07,9.47053824362038e-07,1.691102579931767e-07
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01695N3801_S000,0.0,0.0,6.668639127287051e-08,4.56294520547735e-07,8.415959252798111e-07,2.1177176587789983e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02288N3555_S000,0.0,0.0,1.24297450424855e-07,9.56685552407358e-07,1.6683504045614984e-06,3.9953553776215707e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02209N3537_S000,0.0,0.0,5.7331808108558395e-08,5.30639476039848e-07,9.56685552407358e-07,2.1371759123284198e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02166N3518_S000,0.0,0.0,2.0884777451866398e-08,2.6568319128340067e-07,5.89134619669604e-07,1.1985089365841874e-07
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02043N3735_S000,0.0,0.0,1.69398885661562e-06,1.51958773129189e-05,3.782477383690332e-05,7.087138502672098e-06
E01849N3766E02950N3220-PS-Mur_PYes_Var-M824_E02051N3574_S000,0.0,0.0,8.78312781101441e-09,8.623799086759223e-08,5.502236364141314e-07,9.080650812753212e-08
E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02173N3683_S000,4.8190576965534136e-18,5.820882238971743e-09,6.473082581848249e-07,2.49991033026913e-06,8.908439149199683e-06,1.7227234793939902e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02227N3634_S000,0.0,0.0,1.25722063037075e-07,1.1078102593751e-06,1.9744432125531194e-06,4.5209125797826887e-07
E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02106N3580_S000,0.0,0.0,4.399192875842905e-08,3.7174830726797944e-07,8.69322033897644e-07,1.7687675846584424e-07
E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02078N3742_S000,6.601886634037759e-08,8.66010366159548e-07,6.47840187249808e-06,2.7126424737807358e-05,4.798094779979002e-05,1.3510556281314841e-05
E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02119N3739_S000,2.11483732510186e-06,4.1735820895499e-06,1.018844504792125e-05,1.433248024382526e-05,2.35224467573438e-05,1.0637748103873637e-05
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02053N3767_S000,3.40167517067737e-06,6.74705787446376e-06,2.26040359324354e-05,6.851205062341618e-05,0.00011033314938737999,3.574671575970533e-05
E02113N3823E02873N3483-PS-Str_PYes_Hom-M792_E02350N3576_S000,2.22398435209807e-06,3.4745508485396753e-06,9.991035701707635e-06,1.54190724540902e-05,2.6069232991919605e-05,1.1370771700777993e-05
E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02218N3623_S000,0.0,0.0,4.850014485081225e-07,4.70604332189292e-06,1.3234888801843827e-05,2.6679644708132086e-06
E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02306N3593_S000,1.2550854166706856e-07,1.20559975965497e-06,3.940372261357475e-06,6.536364289716587e-06,9.21315107569848e-06,4.126555063291163e-06
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02288N3555_S000,0.0,0.0,3.849346552077325e-08,3.364159590795422e-07,6.174719515053438e-07,1.4282775480246337e-07
E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01693N3677_S000,0.0,0.0,2.20253812476868e-08,3.194891358023222e-07,1.11147435897498e-06,2.056615172322427e-07
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01727N3708_S000,0.0,0.0,7.356219817626786e-09,9.33363014667923e-08,3.115682249948073e-07,6.787000147969571e-08
E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02200N3695_S000,1.2550854166706856e-07,1.24949318402338e-06,4.080889648201815e-06,6.976893869508657e-06,9.56496228181781e-06,4.308539104703599e-06
E01849N3766E02950N3220-PS-Str_PYes_Hom-M837_E02047N3601_S000,0.0,0.0,7.83844057967854e-09,5.56388349514697e-08,5.329908885511704e-07,6.755195431099394e-08
E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01679N3705_S000,0.0,0.0,6.4712535375258e-08,4.917953782051728e-07,1.56826923077011e-06,3.1547094160189825e-07
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M774_E02037N3774_S000,0.0,1.653150641380211e-08,4.796868724013825e-06,2.49430478566402e-05,4.986276014025833e-05,1.1987916464820383e-05
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02184N3638_S000,0.0,0.0,1.24297450424855e-07,9.67650429798082e-07,1.705303801725004e-06,4.05720571990126e-07
E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02122N3652_S000,0.0,0.0,1.1756940509907951e-07,9.56685552407358e-07,1.51513564187411e-06,3.7368612270623163e-07
E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01721N3784_S000,0.0,0.0,7.50576923077343e-08,5.067890925860281e-07,9.24012686330182e-07,2.211032004529903e-07
E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01793N3787_S000,0.0,0.0,1.125301968313085e-08,1.16441320277933e-07,4.92793650793779e-07,8.353158698371448e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02262N3428_S000,0.0,0.0,2.43555089869927e-08,5.17055555555969e-07,2.5695322137598898e-06,4.010931135024802e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02262N3428_S000,0.0,0.0,1.983856187670745e-08,2.1520409829344666e-07,9.47053824362038e-07,1.5099402830345461e-07
E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02033N3572_S000,0.0,0.0,1.93213562753263e-08,1.9170660173054121e-07,7.031322602001398e-07,1.6557968304457232e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02104N3649_S000,0.0,0.0,1.3041694763766648e-07,8.69322033897644e-07,1.3846281493544037e-06,3.3904953116282006e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02183N3593_S000,0.0,0.0,3.10318840579958e-08,3.11824255723862e-07,4.817913020698728e-07,1.1860950102549424e-07
E01849N3766E02950N3220-PS-Str_PYes_Var-M837_E02130N3493_S000,0.0,0.0,2.8185054709727904e-09,3.942613592233959e-08,1.83950870592053e-07,3.929544815280967e-08
E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02235N3695_S000,1.2550854166706856e-07,1.33260416667093e-06,4.3031429542485255e-06,7.320247328536885e-06,1.0142550334629775e-05,4.534957070576995e-06
E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02243N3683_S000,0.0,0.0,4.0297879420508154e-07,8.1885161583893e-06,1.20782770700552e-05,3.4163542225885585e-06
E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02195N3500_S000,0.0,0.0,1.19225755739633e-08,1.4097971014504e-07,3.3623188405824e-07,6.754869086375763e-08
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02158N3474_S000,0.0,0.0,1.504077500607795e-08,2.22616564417418e-07,5.352486631122276e-07,1.0484675652693761e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02257N3592_S000,0.0,0.0,4.1093059306397504e-08,3.61696419045957e-07,6.766781440610323e-07,1.5335445043965068e-07
E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02245N3515_S000,0.0,0.0,1.75179818566845e-07,1.2674203515232213e-06,2.58522222222429e-06,6.30213394786809e-07
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02206N3569_S000,0.0,0.0,0.0,1.096942950819615e-07,6.319112037253132e-07,8.0299766537554e-08
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02210N3510_S000,0.0,0.0,3.59974404228999e-08,3.6844459878257e-07,9.47053824362038e-07,1.7768522091173374e-07
