scenario,max_flow_depth,inundated_pixels,max_eta,is_train,log_max_eta,square_max_eta
3_PS_2798/2398_E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02082N3520_S000,2.1223786,10708,0.7705915,FALSE,-0.11317579,0.59381126
4_PS_2798/1463_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02313N3510_S005,3.6979873,24136,1.8925624,FALSE,0.2770502,3.581792438
4_PS_2798/1243_E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02119N3739_S000,1.1871123,6632,0.4588241,FALSE,-0.33835378,0.210519555
3_PS_2798/0314_E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01631N3702_S000,2.3034918,11421,0.8709987,FALSE,-0.059982505,0.758638735
2_PS_2798/1277_E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02095N3592_S005,3.228071,22651,1.7249471,FALSE,0.23677579,2.975442498
2_PS_2798/1098_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02109N3622_S003,3.1296198,28538,1.432707,FALSE,0.15615737,2.052649348
7_PS_2798/2395_E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02318N3569_S000,0.90307486,4592,0.32029253,FALSE,-0.4944532,0.102587305
PS_2798/2151_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02478N3458_S004,0.98721844,5395,0.40243334,FALSE,-0.39530605,0.161952593
3_PS_2798/2382_E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02276N3623_S000,0.807198,3167,0.2149312,FALSE,-0.6677005,0.046195421
PS_2798/0184_E01849N3766E02950N3220-PS-Str_PYes_Hom-M792_E02099N3565_S000,0.84228927,3945,0.24086711,FALSE,-0.6182225,0.058016965
7_PS_2798/1600_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02175N3668_S002,3.3266082,21020,1.2525908,FALSE,0.09780921,1.568983712
6_PS_2798/1522_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02512N3415_S002,4.1662,28606,1.1011401,FALSE,0.041842595,1.21250952
8_PS_2798/2653_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02253N3527_S004,3.0822568,17036,1.4138644,FALSE,0.15040775,1.999012542
6_PS_2798/1987_E01517N3917E01678N3772-PS-Mur_PYes_Hom-M774_E01574N3813_S000,1.6099676,8319,0.46515402,FALSE,-0.3324032,0.216368262
5_PS_2798/1642_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02342N3454_S001,3.3082075,24597,0.9080337,FALSE,-0.04189802,0.8245252
3_PS_2798/1219_E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02048N3695_S000,1.3769557,7290,0.41841838,FALSE,-0.37838924,0.175073941
2_PS_2798/2149_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01797N3893_S000,0.8837866,4006,0.39034188,FALSE,-0.40855485,0.152366783
4_PS_2798/0317_E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02048N3750_S000,0.73522437,3022,0.14117664,FALSE,-0.85023713,0.019930844
3_PS_2798/2409_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02184N3638_S001,2.8763819,20454,1.0471866,FALSE,0.020024082,1.096599775
2_PS_2798/1573_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M754_E02184N3722_S000,0.2738061,939,0.05629047,FALSE,-1.2495651,0.003168617
6_PS_2798/1627_E01964N3926E02184N3685-PS-Str_PYes_Var-M792_E02081N3777_S000,0.7336985,3729,0.19731928,FALSE,-0.70483047,0.038934898
9_PS_2798/2078_E01964N3926E02184N3685-PS-Str_PYes_Var-M861_E02067N3699_S002,4.503421,59240,1.3716924,FALSE,0.13725674,1.88154004
9_PS_2798/1726_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02238N3596_S004,3.1225605,21320,1.5259054,FALSE,0.1835276,2.32838729
3_PS_2798/0537_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01633N3827_S000,1.2573361,5731,0.31830984,FALSE,-0.49714994,0.101321154
10_PS_2803/0545_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M707_E01849N3856_S000,0.56745595,2605,0.19839138,FALSE,-0.7024772,0.03935914
6_PS_2798/0084_E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02083N3755_S000,0.9796223,4773,0.3192506,FALSE,-0.49586827,0.101920946
6_PS_2798/0145_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02250N3552_S002,3.7110257,29534,1.7500638,FALSE,0.24305387,3.062723304
9_PS_2798/0179_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02057N3668_S001,4.254038,54066,1.456725,FALSE,0.16337757,2.122047726
3_PS_2798/2571_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02498N3438_S004,5.0448084,38615,1.9328629,FALSE,0.28620106,3.73595899
7_PS_2798/2717_E02113N3823E02873N3483-PS-Str_PYes_Var-M861_E02340N3543_S001,2.7949994,22102,0.91827667,FALSE,-0.03702645,0.843232043
4_PS_2798/0066_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02218N3525_S004,4.535157,37858,2.014434,FALSE,0.30415305,4.05794434
8_PS_2798/0561_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02434N3452_S005,3.7781858,32218,1.2091923,FALSE,0.08249536,1.462146018
6_PS_2798/2733_E02020N3739E02658N3366-PS-Mur_PNo_Hom-M824_E02164N3695_S000,1.0446527,5571,0.4284468,FALSE,-0.3681031,0.18356666
3_PS_2798/2609_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02142N3694_S005,4.266245,55756,1.7106153,FALSE,0.23315234,2.926204705
3_PS_2798/2324_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M707_E01727N3708_S000,0.60255116,2777,0.20976044,FALSE,-0.6782764,0.043999442
3_PS_2798/2299_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02270N3527_S002,4.4710703,22305,1.6918125,FALSE,0.22835223,2.862229535
8_PS_2798/0362_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02206N3569_S002,5.869644,75289,2.6796212,FALSE,0.4280734,7.180369775
7_PS_2798/0543_E01849N3766E02950N3220-PS-Mur_PYes_Hom-M861_E02061N3628_S004,3.195302,21825,1.5318098,FALSE,0.18520485,2.346441263
6_PS_2798/1774_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02229N3514_S003,6.6948853,63056,2.748447,FALSE,0.43908736,7.553960912
9_PS_2798/0789_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02176N3736_S000,0.4867558,1649,0.10476411,FALSE,-0.97978747,0.010975519
10_PS_2803/0863_E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01670N3819_S000,4.9124312,64046,1.9522038,FALSE,0.29052514,3.811099677
3_PS_2798/1335_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02268N3554_S005,3.6113033,20779,1.5387846,FALSE,0.18717784,2.367858045
8_PS_2798/0063_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02112N3663_S001,3.4511814,28166,1.4371171,FALSE,0.15749216,2.065305559
9_PS_2798/2081_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02092N3679_S003,3.2506578,22001,1.1307886,FALSE,0.05338141,1.278682858
PS_2798/1440_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02284N3647_S000,0.5386357,2014,0.13780402,FALSE,-0.8607381,0.018989948
2_PS_2798/2120_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02218N3525_S001,5.2791176,35403,2.2002838,FALSE,0.3424787,4.841248801
5_PS_2798/2501_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01759N3757_S000,2.755593,16455,1.1763891,FALSE,0.07055099,1.383891315
10_PS_2803/1285_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02239N3505_S003,4.0513315,42531,1.7670375,FALSE,0.24724577,3.122421526
9_PS_2798/0735_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02194N3581_S003,3.7991142,22099,1.4500632,FALSE,0.16138694,2.102683284
PS_2798/1539_E01517N3917E01678N3772-PS-Mur_PYes_Var-M809_E01632N3846_S000,1.8006183,8364,0.45624858,FALSE,-0.34079847,0.208162767
3_PS_2798/0976_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02218N3525_S003,3.6796463,34539,1.5549823,FALSE,0.19172545,2.417969953
7_PS_2798/0071_E02113N3823E02873N3483-PS-Mur_PNo_Var-M850_E02306N3593_S000,1.0391933,5094,0.29438475,FALSE,-0.5310847,0.086662381
5_PS_2798/1026_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02250N3552_S002,3.2078218,22155,1.530049,FALSE,0.18470533,2.341049942
7_PS_2798/0900_E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02246N3619_S000,0.7705731,3123,0.2287164,FALSE,-0.64070266,0.052311192
4_PS_2798/2000_E01849N3766E02950N3220-PS-Mur_PYes_Var-M809_E02338N3408_S000,1.5197909,6980,0.52042234,FALSE,-0.28364408,0.270839412
5_PS_2798/1019_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02217N3548_S000,0.76096195,3681,0.26874584,FALSE,-0.57065827,0.072224327
3_PS_2798/0053_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01768N3805_S000,3.3951654,24952,2.041982,FALSE,0.3100519,4.169690488
8_PS_2798/1416_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02359N3451_S005,7.2772036,152467,3.1957772,FALSE,0.5045765,10.21299191
6_PS_2798/1114_E01548N3896E01854N3659-PS-Mur_PYes_Var-M707_E01774N3873_S000,0.6856525,3253,0.20240998,FALSE,-0.6937681,0.0409698
5_PS_2798/0510_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02120N3675_S001,3.6469698,30036,1.7460527,FALSE,0.24205735,3.048700031
5_PS_2798/1033_E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01600N3777_S000,2.3668358,14730,1.0735189,FALSE,0.030809684,1.152442829
5_PS_2798/0007_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02451N3450_S003,2.9709845,12542,0.7443751,FALSE,-0.12820816,0.55409429
PS_2798/2597_E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02135N3710_S000,0.99793285,4721,0.31686586,FALSE,-0.49912456,0.100403973
7_PS_2798/0155_E01577N3897E01966N3571-PS-Mur_PYes_Var-M680_E01747N3699_S000,0.502191,2198,0.15869716,FALSE,-0.79943085,0.025184789
2_PS_2798/2570_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02438N3506_S005,1.4676229,7506,0.46342716,FALSE,-0.33401853,0.214764733
5_PS_2798/1151_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02342N3454_S003,2.5745006,20493,0.7950106,FALSE,-0.09962707,0.632041854
4_PS_2798/1821_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02193N3666_S000,0.71581197,3796,0.22447777,FALSE,-0.64882666,0.050390269
2_PS_2798/0781_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01746N3766_S000,2.3577635,10696,0.6981941,FALSE,-0.15602383,0.487475001
5_PS_2798/2700_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02335N3587_S003,2.6078234,19053,1.1150556,FALSE,0.04729651,1.243348991
7_PS_2798/2399_E01964N3926E02184N3685-PS-Mur_PNo_Var-M792_E02103N3738_S000,0.907906,3914,0.2506685,FALSE,-0.60090023,0.062834697
6_PS_2798/1075_E01548N3896E01854N3659-PS-Mur_PYes_Var-M837_E01697N3782_S000,4.3415484,36129,1.5292058,FALSE,0.18446593,2.338470379
6_PS_2798/2168_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S001,4.1081223,43135,1.6051815,FALSE,0.20552413,2.576607648
5_PS_2798/2080_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02120N3675_S000,0.8987507,4469,0.2734081,FALSE,-0.5631887,0.074751989
6_PS_2798/2358_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02255N3441_S000,2.5999389,16876,0.75325847,FALSE,-0.12305598,0.567398323
4_PS_2798/2650_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02164N3590_S001,5.140966,86737,2.277789,FALSE,0.35751352,5.188322729
7_PS_2798/1310_E01548N3896E01854N3659-PS-Str_PYes_Hom-M732_E01618N3711_S000,0.58593476,2982,0.20316567,FALSE,-0.6921497,0.041276289
6_PS_2798/1519_E01517N3917E01678N3772-PS-Str_PNo_Hom-M774_E01587N3805_S000,1.662031,9933,0.5245176,FALSE,-0.28023994,0.275118713
PS_2798/2024_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02154N3709_S000,1.3550578,6327,0.44424394,FALSE,-0.3523785,0.197352678
6_PS_2798/0033_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02183N3593_S001,3.7050338,19743,1.3377745,FALSE,0.12638292,1.789640613
6_PS_2798/2256_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02426N3465_S005,1.9010786,7736,0.49123895,FALSE,-0.3087072,0.241315706
2_PS_2798/2691_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02328N3482_S000,1.4878093,8612,0.4802892,FALSE,-0.31849718,0.230677716
10_PS_2803/1273_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02408N3442_S001,7.060525,76833,2.8238502,FALSE,0.45084164,7.974129952
5_PS_2798/0821_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01694N3821_S000,2.8922217,21962,0.78221214,FALSE,-0.106675446,0.611855832
9_PS_2798/2012_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02152N3603_S000,2.0840893,10702,1.2045346,FALSE,0.080819294,1.450903603
5_PS_2798/0492_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02294N3487_S003,5.6948404,71345,2.4518204,FALSE,0.38948864,6.011423274
9_PS_2798/2131_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02401N3455_S004,4.687895,45399,1.7806922,FALSE,0.25058886,3.170864711
6_PS_2798/1051_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3552_S002,4.0318418,35025,1.79803,FALSE,0.25479695,3.232911881
4_PS_2798/0733_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02250N3552_S005,3.4571857,23841,1.5695916,FALSE,0.19578667,2.463617791
7_PS_2798/0053_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02401N3455_S003,4.401026,43410,1.2396898,FALSE,0.09331304,1.5368308
PS_2798/1318_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02282N3451_S001,3.3333836,17055,1.2862979,FALSE,0.10934157,1.654562288
7_PS_2798/0744_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02242N3492_S002,4.986734,63692,2.1594715,FALSE,0.3343475,4.663317159
6_PS_2798/2736_E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01736N3737_S000,3.8156607,26464,1.385657,FALSE,0.14165573,1.920045322
7_PS_2798/1653_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02057N3668_S000,1.5890529,8206,0.4148039,FALSE,-0.38215718,0.172062275
4_PS_2798/1555_E01964N3926E02184N3685-PS-Mur_PNo_Hom-M732_E02053N3767_S000,0.4041869,1720,0.10589678,FALSE,-0.97511727,0.011214128
10_PS_2803/0822_E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02279N3514_S000,1.377946,6361,0.5098998,FALSE,-0.29251516,0.259997806
6_PS_2798/1300_E01548N3896E01854N3659-PS-Str_PYes_Var-M809_E01710N3774_S000,2.8303504,18169,0.9468601,FALSE,-0.023714196,0.896544049
3_PS_2798/1748_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02152N3510_S000,1.3962566,5853,0.44856375,FALSE,-0.34817582,0.201209438
PS_2798/0604_E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02152N3645_S000,1.7205982,8320,0.61297464,FALSE,-0.2125575,0.375737909
3_PS_2798/1834_E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01711N3754_S000,4.8266273,37535,2.2476382,FALSE,0.3517264,5.051877478
6_PS_2798/2469_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02391N3445_S002,7.019326,97837,2.6593728,FALSE,0.42477924,7.072263689
3_PS_2798/2223_E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01797N3893_S000,1.4997149,6511,0.54907906,FALSE,-0.26036513,0.301487814
10_PS_2803/1735_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02326N3457_S000,1.21056,5956,0.52952415,FALSE,-0.27611423,0.280395825
6_PS_2798/0385_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02106N3580_S000,0.8605998,4304,0.25769857,FALSE,-0.588888,0.066408553
7_PS_2798/0743_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02287N3501_S001,4.2542677,35483,1.3321557,FALSE,0.12455499,1.774638809
8_PS_2798/1773_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02210N3611_S000,0.9569877,4762,0.3038149,FALSE,-0.51739097,0.092303493
10_PS_2803/1525_E01849N3766E02950N3220-PS-Str_PYes_Var-M754_E01996N3653_S000,1.3153193,6114,0.4942629,FALSE,-0.306042,0.244295814
6_PS_2798/0372_E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01746N3766_S001,5.9257164,111317,2.4928765,FALSE,0.39670077,6.214433244
3_PS_2798/2491_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02253N3503_S000,1.9906826,8896,0.7607849,FALSE,-0.1187381,0.578793664
4_PS_2798/1079_E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02253N3481_S000,1.3133719,6158,0.3156049,FALSE,-0.5008563,0.099606453
PS_2798/0440_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02212N3584_S004,3.576913,26228,1.632302,FALSE,0.21280052,2.664409819
2_PS_2798/2557_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02202N3553_S004,7.392709,298566,4.256526,FALSE,0.62905526,18.11801359
10_PS_2803/1607_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02094N3692_S005,3.8012004,37660,1.4072053,FALSE,0.14835748,1.980226756
5_PS_2798/1685_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02287N3501_S004,4.29928,26901,1.9517702,FALSE,0.29042867,3.809406914
5_PS_2798/0814_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02296N3512_S003,6.4128647,105620,2.8896463,FALSE,0.4608447,8.350055739
10_PS_2803/0128_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02316N3447_S002,2.2420695,13420,0.7817366,FALSE,-0.10693955,0.611112112
10_PS_2803/1720_E01548N3896E01854N3659-PS-Mur_PNo_Hom-M792_E01633N3827_S000,1.3809363,6325,0.29281768,FALSE,-0.5334027,0.085742194
4_PS_2798/1598_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02173N3683_S000,1.9638911,9986,0.89467764,FALSE,-0.048333418,0.80044808
9_PS_2798/2694_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02455N3475_S005,2.1866732,9616,0.56801736,FALSE,-0.24563839,0.322643721
7_PS_2798/0373_E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02173N3709_S000,0.80999243,4197,0.25956815,FALSE,-0.5857486,0.067375624
2_PS_2798/1792_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02171N3606_S005,3.7231612,30544,1.5468892,FALSE,0.1894592,2.392866197
2_PS_2798/2003_E02113N3823E02873N3483-PS-Mur_PYes_Var-M824_E02184N3722_S000,0.70775855,3527,0.22258572,FALSE,-0.6525027,0.049544403
8_PS_2798/0490_E02020N3739E02658N3366-PS-Str_PYes_Var-M754_E02240N3443_S000,0.6146761,2524,0.12663077,FALSE,-0.89746076,0.016035352
PS_2798/1479_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02245N3574_S000,2.027978,9104,0.83585215,FALSE,-0.07787054,0.698648817
5_PS_2798/2041_E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02184N3722_S000,1.0203137,3750,0.25563234,FALSE,-0.5923842,0.065347893
7_PS_2798/1345_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02328N3482_S002,4.3515863,29096,1.1361246,FALSE,0.055425968,1.290779107
7_PS_2798/0112_E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01728N3688_S000,1.4871349,6079,0.5792889,FALSE,-0.23710479,0.33557563
PS_2798/0033_E01517N3917E01678N3772-PS-Str_PYes_Var-M754_E01598N3815_S000,0.82398266,3036,0.15215714,FALSE,-0.81770766,0.023151795
9_PS_2798/1130_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02368N3461_S002,5.9975324,88196,1.7844718,FALSE,0.25150967,3.184339605
10_PS_2803/0091_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02201N3524_S001,4.2725782,58497,2.3692374,FALSE,0.37460858,5.613285858
9_PS_2798/1924_E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02061N3739_S000,1.3418934,6749,0.38523313,FALSE,-0.41427636,0.148404564
8_PS_2798/2216_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M837_E02218N3671_S000,0.9903517,5699,0.4366595,FALSE,-0.3598571,0.190671519
2_PS_2798/0561_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02061N3684_S000,2.4143064,15316,0.6538163,FALSE,-0.18454427,0.427475754
PS_2798/0042_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02061N3684_S002,3.8820758,39567,1.5756959,FALSE,0.1974724,2.482817569
4_PS_2798/1194_E01548N3896E01854N3659-PS-Mur_PYes_Var-M774_E01763N3862_S000,1.9450732,9349,0.51604134,FALSE,-0.28731552,0.266298665
3_PS_2798/0872_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02482N3417_S002,3.0575256,16104,0.94975334,FALSE,-0.022389168,0.902031407
9_PS_2798/0753_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S001,3.742119,25139,1.7230384,FALSE,0.23629497,2.968861328
3_PS_2798/0846_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02213N3635_S000,1.435255,6692,0.56128496,FALSE,-0.25081658,0.315040806
9_PS_2798/0659_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02243N3539_S000,1.4586097,6702,0.49861735,FALSE,-0.30223262,0.248619262
7_PS_2798/2009_E01849N3766E02950N3220-PS-Str_PYes_Hom-M861_E02040N3662_S005,3.8607135,41542,1.393218,FALSE,0.14401908,1.941056396
8_PS_2798/2135_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02313N3510_S004,2.7118485,14265,1.2355063,FALSE,0.09184496,1.526475817
3_PS_2798/2072_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02409N3467_S002,4.002494,33748,1.1597462,FALSE,0.06436295,1.345011248
10_PS_2803/2154_E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02067N3642_S001,4.800277,73646,1.795744,FALSE,0.25424442,3.224696514
2_PS_2798/1890_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02090N3619_S003,4.2746587,51235,2.3031313,FALSE,0.3623187,5.304413785
9_PS_2798/0554_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02318N3471_S001,5.0026584,44439,1.97065,FALSE,0.2946095,3.883461423
8_PS_2798/2014_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02226N3500_S005,3.815771,19932,1.6470643,FALSE,0.21671057,2.712820808
2_PS_2798/1695_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02201N3643_S000,1.8487759,7526,0.5886756,FALSE,-0.23012395,0.346538962
PS_2798/1732_E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02350N3576_S002,2.8305094,13176,0.6801188,FALSE,-0.16741522,0.462561582
4_PS_2798/0240_E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02053N3710_S000,1.3153234,6065,0.3199217,FALSE,-0.49495628,0.102349894
10_PS_2803/2405_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02199N3626_S000,1.8161975,7921,0.74046326,FALSE,-0.13049649,0.548285839
2_PS_2798/2174_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02228N3585_S004,4.0177526,43591,1.8946258,FALSE,0.27752343,3.589606922
5_PS_2798/0730_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01727N3708_S000,3.3327687,22958,1.240604,FALSE,0.09363319,1.539098285
3_PS_2798/1466_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02250N3552_S000,1.4191447,7554,0.55706364,FALSE,-0.2540952,0.310319899
4_PS_2798/1179_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02104N3649_S001,4.52024,61096,2.1776927,FALSE,0.33799657,4.742345496
2_PS_2798/1739_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02337N3493_S003,3.376872,28995,1.1111847,FALSE,0.045786258,1.234731438
4_PS_2798/0369_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02351N3465_S002,2.3668652,13422,0.82035214,FALSE,-0.08599968,0.672977634
3_PS_2798/0885_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02316N3447_S003,2.2249672,13046,0.73266363,FALSE,-0.13509537,0.536795995
6_PS_2798/0211_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02201N3643_S004,3.9259942,27992,1.5883831,FALSE,0.20095526,2.522960872
6_PS_2798/1563_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02156N3678_S001,3.090005,21930,1.321839,FALSE,0.12117855,1.747258342
5_PS_2798/0541_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01760N3738_S000,6.023977,88435,2.3465626,FALSE,0.37043214,5.506356036
8_PS_2798/0243_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02260N3540_S001,8.372026,124742,3.09054,FALSE,0.49003437,9.551437492
8_PS_2798/1423_E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02027N3669_S000,2.1855264,13850,0.8438352,FALSE,-0.073742375,0.712057845
3_PS_2798/0963_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02287N3501_S001,5.127172,77290,2.4063506,FALSE,0.3813589,5.79052321
3_PS_2798/2323_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02189N3468_S001,3.888726,24215,1.4555849,FALSE,0.16303754,2.118727401
7_PS_2798/1110_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02129N3665_S001,2.794533,20929,1.4060639,FALSE,0.14800507,1.977015691
PS_2798/0851_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02282N3451_S004,3.856486,32962,1.2128738,FALSE,0.08381562,1.471062855
PS_2798/1600_E01964N3926E02184N3685-PS-Str_PYes_Hom-M732_E01991N3732_S000,0.6223093,2618,0.14456017,FALSE,-0.83995134,0.020897643
6_PS_2798/2491_E02020N3739E02658N3366-PS-Mur_PNo_Hom-M837_E02277N3598_S000,1.0620236,4578,0.3004067,FALSE,-0.5222904,0.090244185
10_PS_2803/1952_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02223N3573_S003,3.7556539,24082,1.7577783,FALSE,0.2449641,3.089784552
