Index	Folder	PID	ID	Source_Region	Type	Scaling	Rupture Model	Rigidity	Mag	Slip Model	Lat	Long	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta
112	7_PS_2798	1378	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01766N3824_S003	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S003	38.24	17.66	5.6232333	166328	3.8407075	TRUE	0.58441126	14.7510341
113	5_PS_2798	1370	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02467N3425_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	34.25	24.67	4.688059	72243	1.4805532	TRUE	0.170424	2.192037778
114	8_PS_2798	2283	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02260N3491_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S001	34.91	22.6	7.7586117	188634	3.02406	TRUE	0.4805904	9.144938884
115	8_PS_2798	2585	E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02148N3497_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.61	S005	34.97	21.48	3.6153505	22641	2.0953615	TRUE	0.32125896	4.390539816
116	PS_2798	1366	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02270N3527_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S003	35.27	22.7	6.7602615	84561	2.596993	TRUE	0.41447076	6.744372642
117	8_PS_2798	1159	E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01791N3825_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	7.74	S000	38.25	17.91	0.90485424	4993	0.45951414	TRUE	-0.3377011	0.211153245
118	5_PS_2798	925	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02260N3491_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S003	34.91	22.6	4.967563	47820	2.417907	TRUE	0.3834396	5.846274261
119	8_PS_2798	1302	E01964N3926E02184N3685-PS-Mur_PYes_Hom-M754_E02033N3761_S000	E01964N3926E02184N3685	PS	Mur	PYes	Hom	7.54	S000	37.61	20.33	0.7336985	2864	0.15299152	TRUE	-0.81533265	0.023406405
120	9_PS_2798	1272	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02201N3524_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S001	35.24	22.01	4.950227	68313	2.4802923	TRUE	0.39450288	6.151849893
121	10_PS_2803	734	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01768N3805_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	38.05	17.68	7.1251764	248065	3.3784091	TRUE	0.5287123	11.41364805
122	6_PS_2798	828	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02393N3468_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S003	34.68	23.93	6.0126204	95344	2.68631	TRUE	0.42915612	7.216261416
123	3_PS_2798	1672	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01731N3813_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	38.13	17.31	6.2553406	179938	3.7838778	TRUE	0.5779371	14.31773121
124	PS_2798	2055	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02318N3471_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S001	34.71	23.18	8.037851	110352	3.2815626	TRUE	0.5160807	10.7686531
125	7_PS_2798	804	E01517N3917E01678N3772-PS-Str_PYes_Var-M732_E01587N3805_S000	E01517N3917E01678N3772	PS	Str	PYes	Var	7.32	S000	38.05	15.87	0.796513	2884	0.1565751	TRUE	-0.8052773	0.024515762
126	5_PS_2798	2160	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02171N3606_S003	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.88	S003	36.06	21.71	4.472069	57878	2.3558822	TRUE	0.37215355	5.55018094
127	5_PS_2798	2690	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02498N3438_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.88	S001	34.38	24.98	5.537675	63049	2.4368744	TRUE	0.38683313	5.938356841
128	PS_2798	50	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02328N3482_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S001	34.82	23.28	4.3012323	34452	1.5138901	TRUE	0.18009436	2.291863235
129	PS_2798	2538	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01694N3821_S002	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S002	38.21	16.94	6.881957	221435	3.2344196	TRUE	0.5097964	10.46147015
130	9_PS_2798	1925	E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02287N3501_S005	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.8	S005	35.01	22.87	4.2218866	34754	1.4431851	TRUE	0.15932204	2.082783233
131	6_PS_2798	1774	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02229N3514_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S003	35.14	22.29	6.6948853	63056	2.748447	TRUE	0.43908736	7.553960912
132	9_PS_2798	2175	E01964N3926E02184N3685-PS-Str_PNo_Hom-M732_E02037N3774_S000	E01964N3926E02184N3685	PS	Str	PNo	Hom	7.32	S000	37.74	20.37	0.42402333	1723	0.09848799	TRUE	-1.0066167	0.009699884
133	9_PS_2798	1771	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02239N3477_S000	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.5	S000	34.77	22.39	1.7141955	7483	0.69496965	TRUE	-0.15803416	0.482982814
134	6_PS_2798	2294	E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02164N3590_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.95	S003	35.9	21.64	6.037205	124552	2.228496	TRUE	0.34801188	4.966194422
135	8_PS_2798	1260	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02245N3574_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S002	35.74	22.45	5.288953	50195	2.4855082	TRUE	0.3954152	6.177751012
136	6_PS_2798	1822	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02284N3476_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S002	34.76	22.84	5.94814	45718	2.5333366	TRUE	0.4036929	6.417794329
137	3_PS_2798	1762	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02361N3475_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S001	34.75	23.61	11.6298275	237883	4.182156	TRUE	0.62140024	17.49042881
138	5_PS_2798	2298	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02229N3514_S001	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S001	35.14	22.29	5.732991	29150	2.598911	TRUE	0.4147914	6.754338386
139	5_PS_2798	176	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02146N3630_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S002	36.3	21.46	4.631177	69921	2.5205085	TRUE	0.40148818	6.352963099
140	6_PS_2798	727	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02242N3492_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S005	34.92	22.42	3.5136895	31950	1.2812415	TRUE	0.10763101	1.641579781
141	9_PS_2798	910	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01677N3724_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.24	16.77	6.4310336	203721	3.6434186	TRUE	0.5615091	13.27449909
142	PS_2798	352	E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02184N3522_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.71	S004	35.22	21.84	5.1189003	50998	2.3731608	TRUE	0.37532717	5.631892183
143	PS_2798	911	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02284N3476_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S005	34.76	22.84	6.0534296	35933	2.5698516	TRUE	0.40990806	6.604137246
144	6_PS_2798	1781	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01772N3748_S004	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S004	37.48	17.72	6.4552345	162221	3.2071345	TRUE	0.50611717	10.2857117
145	PS_2798	1590	E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01573N3832_S000	E01517N3917E01678N3772	PS	Mur	PYes	Hom	7.54	S000	38.32	15.73	1.2146114	5597	0.24050064	TRUE	-0.6188837	0.057840558
146	5_PS_2798	1131	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01683N3810_S002	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S002	38.1	16.83	6.3289795	153770	3.2407534	TRUE	0.510646	10.5024826
147	10_PS_2803	755	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02242N3492_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S003	34.92	22.42	5.876988	89837	1.783882	TRUE	0.25136614	3.18223499
148	PS_2798	2081	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02188N3566_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S004	35.66	21.88	6.710144	95599	2.7514138	TRUE	0.4395559	7.570277899
149	8_PS_2798	1796	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01708N3793_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.93	17.08	6.7955265	210219	3.220668	TRUE	0.50794595	10.37270237
150	10_PS_2803	408	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02409N3467_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S002	34.67	24.09	4.8661895	49686	2.0909197	TRUE	0.32033736	4.371945192
151	PS_2798	344	E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01677N3724_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.37	S000	37.24	16.77	4.580957	26110	2.2373781	TRUE	0.34973937	5.005860762
152	9_PS_2798	2392	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02409N3467_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	34.67	24.09	7.0940943	184398	3.1790934	TRUE	0.5023033	10.10663485
153	10_PS_2803	2751	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02195N3500_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.71	S005	35	21.95	3.9060087	22338	1.672561	TRUE	0.22338198	2.797460299
154	6_PS_2798	1076	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02344N3478_S005	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.8	S005	34.78	23.44	6.3952303	62856	2.6937487	TRUE	0.43035707	7.256282059
155	3_PS_2798	609	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01766N3824_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	38.24	17.66	5.872733	158097	3.4240746	TRUE	0.5345432	11.72428687
156	8_PS_2798	1451	E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02128N3626_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	8.71	S002	36.26	21.28	4.970886	54171	2.9748337	TRUE	0.4734627	8.849635543
157	10_PS_2803	863	E01548N3896E01854N3659-PS-Str_PYes_Hom-M850_E01670N3819_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.5	S000	38.19	16.7	4.9124312	64046	1.9522038	TRUE	0.29052514	3.811099677
158	2_PS_2798	2590	E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02408N3442_S001	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.88	S001	34.42	24.08	8.628489	140679	3.2378778	TRUE	0.51026046	10.48385265
159	9_PS_2798	360	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01780N3796_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.96	17.8	6.613943	187694	3.2783668	TRUE	0.51565754	10.74768888
160	10_PS_2803	2703	E02020N3739E02658N3366-PS-Str_PNo_Var-M837_E02127N3724_S000	E02020N3739E02658N3366	PS	Str	PNo	Var	8.37	S000	37.24	21.27	1.3611202	6502	0.47962615	TRUE	-0.31909716	0.230041244
161	3_PS_2798	883	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02434N3452_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S001	34.52	24.34	7.8173723	175229	3.325747	TRUE	0.5218892	11.06059311
162	7_PS_2798	2651	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02156N3661_S000	E02020N3739E02658N3366	PS	Mur	PYes	Hom	7.74	S000	36.61	21.56	0.59967464	2209	0.107607976	TRUE	-0.96815556	0.011579476
163	PS_2798	1676	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02245N3515_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S004	35.15	22.45	5.1705093	64834	2.3362522	TRUE	0.36851972	5.458074342
164	9_PS_2798	2505	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02183N3593_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	35.93	21.83	8.787069	182675	3.1648624	TRUE	0.5003548	10.01635401
165	10_PS_2803	1469	E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01701N3725_S000	E01548N3896E01854N3659	PS	Str	PYes	Var	8.5	S000	37.25	17.01	5.5921454	99409	2.5370328	TRUE	0.40432608	6.436535428
166	7_PS_2798	2063	E01577N3897E01966N3571-PS-Mur_PYes_Var-M837_E01739N3699_S000	E01577N3897E01966N3571	PS	Mur	PYes	Var	8.37	S000	36.99	17.39	4.985208	62497	2.101908	TRUE	0.3226137	4.41801724
167	7_PS_2798	9	E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02218N3525_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.88	S003	35.25	22.18	5.8184633	50882	2.5088837	TRUE	0.39948052	6.29449742
168	9_PS_2798	420	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02434N3452_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S004	34.52	24.34	6.0320673	60049	2.5125415	TRUE	0.40011325	6.312864789
169	6_PS_2798	2777	E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02195N3484_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.61	S003	34.84	21.95	3.5553823	35528	1.6641344	TRUE	0.2211884	2.769343301
170	6_PS_2798	2218	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01746N3766_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.66	17.46	8.8311205	350330	5.2259026	TRUE	0.7181613	27.31005798
171	10_PS_2803	616	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01746N3766_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	37.66	17.46	6.49211	201605	4.0314646	TRUE	0.60546285	16.25270682
172	3_PS_2798	951	E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01839N3827_S000	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.09	S000	38.27	18.39	2.993882	16124	1.0894958	TRUE	0.037225552	1.187001098
173	9_PS_2798	1208	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02210N3510_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S002	35.1	22.1	4.5794077	26375	2.1066375	TRUE	0.3235898	4.437921556
174	6_PS_2798	912	E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.88	S001	36.34	21.65	5.535469	81009	2.6772726	TRUE	0.4276926	7.167788575
175	6_PS_2798	587	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02219N3560_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S003	35.6	22.19	6.5692077	64535	2.8560262	TRUE	0.45576218	8.156885655
176	5_PS_2798	529	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02386N3481_S001	E02020N3739E02658N3366	PS	Mur	PYes	Hom	9.02	S001	34.81	23.86	6.740425	97191	3.1675239	TRUE	0.5007199	10.03320766
177	6_PS_2798	1360	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02260N3491_S004	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S004	34.91	22.6	11.838873	122412	3.8383799	TRUE	0.58414793	14.73316026
178	7_PS_2798	1460	E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01744N3804_S000	E01548N3896E01854N3659	PS	Mur	PYes	Var	8.5	S000	38.04	17.44	4.571391	61185	1.8184311	TRUE	0.25969687	3.306691665
179	PS_2798	2413	E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02142N3536_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.71	S003	35.36	21.42	4.546688	53848	2.1244807	TRUE	0.3272528	4.513418245
180	3_PS_2798	775	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02188N3566_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S005	35.66	21.88	5.9210167	78984	2.622291	TRUE	0.4186809	6.876410089
181	3_PS_2798	899	E01577N3897E01966N3571-PS-Str_PYes_Var-M837_E01806N3778_S000	E01577N3897E01966N3571	PS	Str	PYes	Var	8.37	S000	37.78	18.06	5.477704	95304	1.835414	TRUE	0.26373404	3.368744551
182	3_PS_2798	2328	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S003	36.3	21.46	5.407295	44312	2.523996	TRUE	0.40208867	6.370555808
183	10_PS_2803	1036	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3513_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S001	35.13	21.94	4.640827	39269	2.281526	TRUE	0.35822544	5.205360889
184	5_PS_2798	2367	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02351N3465_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S001	34.65	23.51	9.292143	181548	3.645093	TRUE	0.5617086	13.28670298
185	PS_2798	2584	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02304N3498_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	34.98	23.04	6.211159	121800	2.3216648	TRUE	0.36579952	5.390127444
186	4_PS_2798	1163	E01577N3897E01966N3571-PS-Str_PYes_Var-M824_E01717N3678_S000	E01577N3897E01966N3571	PS	Str	PYes	Var	8.24	S000	36.78	17.17	5.5158515	99414	2.6246755	TRUE	0.4190756	6.88892148
187	3_PS_2798	567	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02226N3538_S004	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.88	S004	35.38	22.26	5.2538805	35940	2.5065868	TRUE	0.39908275	6.282977386
188	4_PS_2798	1614	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02236N3526_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S005	35.26	22.36	4.565675	42899	1.9014487	TRUE	0.27908462	3.615507159
189	3_PS_2798	1583	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01742N3823_S005	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S005	38.23	17.42	6.4423532	235543	3.730759	TRUE	0.5717972	13.91856272
190	5_PS_2798	1260	E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02435N3522_S005	E02113N3823E02873N3483	PS	Str	PNo	Var	8.61	S005	35.22	24.35	1.4145671	8140	0.46249646	TRUE	-0.3348916	0.213902976
191	5_PS_2798	1989	E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02408N3442_S005	E02020N3739E02658N3366	PS	Str	PYes	Hom	9.02	S005	34.42	24.08	6.4440584	79368	2.5533254	TRUE	0.40710616	6.519470598
192	7_PS_2798	1860	E02113N3823E02873N3483-PS-Mur_PNo_Var-M837_E02173N3709_S000	E02113N3823E02873N3483	PS	Mur	PNo	Var	8.37	S000	37.09	21.73	1.1764646	6164	0.4411628	TRUE	-0.35540113	0.194624616
193	PS_2798	32	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01721N3784_S004	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S004	37.84	17.21	7.7477427	241781	3.5544856	TRUE	0.5507768	12.63436788
194	9_PS_2798	268	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01727N3708_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.08	17.27	5.843346	124688	3.2485554	TRUE	0.51169026	10.55311219
195	2_PS_2798	2184	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02311N3485_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S003	34.85	23.11	3.7966204	19711	1.4932475	TRUE	0.1741318	2.229788096
196	2_PS_2798	993	E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02176N3736_S000	E02113N3823E02873N3483	PS	Mur	PNo	Hom	7.74	S000	37.36	21.76	0.52642864	1771	0.111355774	TRUE	-0.95328724	0.012400108
197	5_PS_2798	1970	E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02236N3526_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.95	S005	35.26	22.36	8.3231945	150008	3.1947553	TRUE	0.5044376	10.20646143
198	6_PS_2798	2619	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02125N3584_S000	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.24	S000	35.84	21.25	1.546113	7456	0.58557117	TRUE	-0.23242031	0.342893595
199	8_PS_2798	908	E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02217N3548_S004	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.95	S004	35.48	22.17	6.1068587	76266	2.6575975	TRUE	0.4244892	7.062824472
200	9_PS_2798	1022	E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02243N3539_S003	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.95	S003	35.39	22.43	6.6287208	169866	3.286569	TRUE	0.51674277	10.80153579
201	6_PS_2798	1628	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01694N3821_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	38.21	16.94	7.2714105	284930	3.5016396	TRUE	0.54427147	12.26147989
202	PS_2798	2482	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02245N3515_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S003	35.15	22.45	8.719931	189193	3.3237631	TRUE	0.52163005	11.04740114
203	9_PS_2798	1396	E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01644N3837_S000	E01548N3896E01854N3659	PS	Mur	PYes	Var	8.09	S000	38.37	16.44	1.6653508	8567	0.37071985	TRUE	-0.43095416	0.137433207
204	4_PS_2798	1146	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01731N3813_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	38.13	17.31	6.625931	244811	3.7749956	TRUE	0.57691646	14.25059178
205	5_PS_2798	2545	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01677N3724_S001	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S001	37.24	16.77	7.3799324	178095	3.119501	TRUE	0.49408513	9.731286489
206	7_PS_2798	259	E01849N3766E02950N3220-PS-Str_PYes_Var-M871_E02095N3592_S004	E01849N3766E02950N3220	PS	Str	PYes	Var	8.71	S004	35.92	20.95	5.3691483	65808	2.8825517	TRUE	0.4597771	8.309104303
207	9_PS_2798	2131	E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02401N3455_S004	E02020N3739E02658N3366	PS	Mur	PYes	Hom	8.95	S004	34.55	24.01	4.687895	45399	1.7806922	TRUE	0.25058886	3.170864711
208	5_PS_2798	195	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02236N3526_S002	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S002	35.26	22.36	7.22741	232864	2.8941853	TRUE	0.46152633	8.376308551
209	5_PS_2798	1158	E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02189N3538_S003	E02020N3739E02658N3366	PS	Str	PYes	Var	8.8	S003	35.38	21.89	5.6444864	69953	2.4464803	TRUE	0.38854173	5.985265858
210	8_PS_2798	1320	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01684N3791_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	37.91	16.84	6.777595	174028	3.3321264	TRUE	0.52272147	11.10306635
211	5_PS_2798	1053	E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02183N3593_S001	E02020N3739E02658N3366	PS	Str	PYes	Var	9.02	S001	35.93	21.83	9.553072	192114	3.9054525	TRUE	0.59167135	15.25255923
212	6_PS_2798	1698	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01689N3734_S003	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S003	37.34	16.89	6.9257865	260366	3.3468647	TRUE	0.5246382	11.20150332
213	8_PS_2798	257	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02133N3599_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S003	35.99	21.33	4.388512	46902	2.4232814	TRUE	0.38440385	5.872292744
214	PS_2798	1953	E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02104N3649_S000	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.5	S000	36.49	21.04	1.8798728	10736	1.0350978	TRUE	0.014981401	1.071427456
215	6_PS_2798	1209	E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02245N3574_S003	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.8	S003	35.74	22.45	4.983773	38961	2.1881213	TRUE	0.3400714	4.787874824
216	3_PS_2798	318	E01548N3896E01854N3659-PS-Str_PYes_Var-M837_E01713N3735_S000	E01548N3896E01854N3659	PS	Str	PYes	Var	8.37	S000	37.35	17.13	6.385614	104629	2.0946524	TRUE	0.32111198	4.387568677
217	7_PS_2798	1813	E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01779N3815_S001	E01548N3896E01854N3659	PS	Str	PYes	Hom	8.61	S001	38.15	17.79	5.5662055	144576	3.648417	TRUE	0.56210446	13.31094661
218	PS_2798	2468	E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01734N3775_S002	E01548N3896E01854N3659	PS	Str	PYes	Var	8.61	S002	37.75	17.34	7.1912937	193452	2.9482136	TRUE	0.46955895	8.691963431
219	8_PS_2798	2319	E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02212N3482_S002	E02020N3739E02658N3366	PS	Str	PYes	Hom	8.71	S002	34.82	22.12	4.341367	36396	2.280459	TRUE	0.35802224	5.200493251
220	7_PS_2798	742	E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3522_S004	E02020N3739E02658N3366	PS	Mur	PYes	Var	8.71	S004	35.22	21.84	4.0364194	29060	1.6633842	TRUE	0.22099257	2.766846997
221	10_PS_2803	1225	E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02116N3502_S000	E01849N3766E02950N3220	PS	Mur	PYes	Var	7.92	S000	35.02	21.16	1.3562337	5778	0.3985188	TRUE	-0.39955118	0.158817234
222	8_PS_2798	2157	E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02199N3626_S005	E02020N3739E02658N3366	PS	Str	PYes	Var	8.61	S005	36.26	21.99	3.3211687	20613	1.1948636	TRUE	0.07731832	1.427699023
