ID	max_flow_depth	inundated_pixels	max_eta	is_train	log_max_eta	square_max_eta	folder	pid	Source_Region	Mag	lon	lat	Location	LocationCount	DepCat	InuCat
9_PS_2798/2257_E01577N3897E01966N3571-PS-Str_PYes_Hom-M754_E01794N3768_S000	1.0252525	4672	0.39664754	False	-0.40159523	0.157329271	9_PS_2798	2257	E01577N3897E01966N3571	7.54	17.94	37.68	37681794	21.0	2	1
PS_2798/0847_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02057N3668_S000	1.1796852	5378	0.3056895	False	-0.5147195	0.09344607	PS_2798	0847	E02020N3739E02658N3366	7.74	20.57	36.68	36682057	16.0	2	1
PS_2798/0800_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02085N3646_S005	3.092849	21032	1.3429652	False	0.12806477	1.803555528	PS_2798	0800	E02020N3739E02658N3366	8.61	20.85	36.46	36462085	37.0	3	2
4_PS_2798/1968_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02125N3584_S000	2.0354297	12221	0.88157696	False	-0.05473977	0.777177936	4_PS_2798	1968	E02020N3739E02658N3366	8.5	21.25	35.84	35842125	26.0	3	2
2_PS_2798/0634_E01964N3926E02184N3685-PS-Mur_PYes_Var-M774_E02067N3699_S000	1.1169553	5120	0.266874	False	-0.57369375	0.071221732	2_PS_2798	0634	E01964N3926E02184N3685	7.74	20.67	36.99	36992067	26.0	2	1
9_PS_2798/0256_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02284N3476_S000	2.525422	14364	0.77484584	False	-0.110784695	0.600386076	9_PS_2798	0256	E02020N3739E02658N3366	8.5	22.84	34.76	34762284	51.0	3	2
8_PS_2798/1725_E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01759N3757_S000	6.298639	91268	2.2016573	False	0.3427497	4.847294867	8_PS_2798	1725	E01548N3896E01854N3659	8.5	17.59	37.57	37571759	19.0	4	5
7_PS_2798/0125_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02102N3607_S004	4.6284976	64387	1.7467885	False	0.24224032	3.051270064	7_PS_2798	0125	E02020N3739E02658N3366	8.71	21.02	36.07	36072102	33.0	3	4
4_PS_2798/0836_E02113N3823E02873N3483-PS-Str_PNo_Hom-M809_E02389N3541_S000	0.6042523	2843	0.19012377	False	-0.7209636	0.036147048	4_PS_2798	0836	E02113N3823E02873N3483	8.09	23.89	35.41	35402389	13.0	1	1
10_PS_2803/1293_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02328N3482_S005	6.601803	139696	2.6171265	False	0.41782472	6.849351117	10_PS_2803	1293	E02020N3739E02658N3366	8.95	23.28	34.82	34822328	62.0	4	5
7_PS_2798/1652_E02113N3823E02873N3483-PS-Mur_PNo_Var-M809_E02270N3650_S000	0.68512386	2495	0.16435948	False	-0.78420526	0.027014039	7_PS_2798	1652	E02113N3823E02873N3483	8.09	22.7	36.5	36502270	7.0	1	1
PS_2798/2276_E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02144N3668_S000	1.9597962	11590	0.9756307	False	-0.010714542	0.951855263	PS_2798	2276	E02020N3739E02658N3366	8.5	21.44	36.68	36682144	27.0	2	2
7_PS_2798/2350_E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02232N3550_S000	1.3855138	7307	0.41506237	False	-0.38188663	0.172276771	7_PS_2798	2350	E02020N3739E02658N3366	8.24	22.32	35.5	35502232	41.0	2	1
4_PS_2798/1787_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02190N3609_S000	0.61315024	2799	0.15643495	False	-0.8056662	0.024471894	4_PS_2798	1787	E02020N3739E02658N3366	7.74	21.9	36.09	36092190	37.0	1	1
8_PS_2798/2656_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02263N3578_S003	4.448058	52997	2.3252165	False	0.3664634	5.406631772	8_PS_2798	2656	E02020N3739E02658N3366	8.8	22.63	35.78	35782263	39.0	3	4
PS_2798/2743_E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01636N3789_S000	2.167333	13769	0.88600457	False	-0.05256404	0.785004098	PS_2798	2743	E01548N3896E01854N3659	8.09	16.36	37.89	37891636	14.0	3	2
PS_2798/1156_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02217N3548_S001	4.181004	40981	2.1407516	False	0.3305663	4.582817413	PS_2798	1156	E02020N3739E02658N3366	8.71	22.17	35.48	35472217	71.0	3	3
4_PS_2798/0122_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02219N3560_S003	4.9730487	49542	2.239837	False	0.3502164	5.016869787	4_PS_2798	0122	E02020N3739E02658N3366	8.8	22.19	35.6	35602219	62.0	3	3
4_PS_2798/0169_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02201N3524_S000	1.8407546	11648	0.7408187	False	-0.13028808	0.548812346	4_PS_2798	0169	E02020N3739E02658N3366	8.37	22.01	35.24	35242201	65.0	2	2
5_PS_2798/1869_E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02157N3736_S000	1.2807175	6941	0.5325988	False	-0.27359983	0.283661482	5_PS_2798	1869	E02113N3823E02873N3483	8.24	21.57	37.36	37362157	10.0	2	1
6_PS_2798/1066_E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02340N3543_S000	0.64239925	3486	0.25728956	False	-0.58957785	0.066197918	6_PS_2798	1066	E02113N3823E02873N3483	8.24	23.4	35.43	35432340	25.0	1	1
2_PS_2798/2300_E02020N3739E02658N3366-PS-Str_PYes_Hom-M809_E02155N3547_S000	1.1919768	5549	0.4180683	False	-0.37875277	0.174781103	2_PS_2798	2300	E02020N3739E02658N3366	8.09	21.55	35.47	35472155	37.0	2	1
7_PS_2798/2089_E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02109N3687_S000	2.0677752	11802	0.66216594	False	-0.17903316	0.438463732	7_PS_2798	2089	E02020N3739E02658N3366	8.5	21.09	36.87	36862109	33.0	3	2
PS_2798/0247_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02225N3486_S001	4.8678026	36243	2.1891694	False	0.34027937	4.792462662	PS_2798	0247	E02020N3739E02658N3366	8.71	22.25	34.86	34862225	36.0	3	3
4_PS_2798/1225_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02210N3510_S001	3.6918838	21179	1.763681	False	0.24642006	3.11057067	4_PS_2798	1225	E02020N3739E02658N3366	8.71	22.1	35.1	35102210	41.0	3	2
3_PS_2798/1205_E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02061N3739_S000	0.6729168	2636	0.14326422	False	-0.84386224	0.020524637	3_PS_2798	1205	E01964N3926E02184N3685	7.54	20.61	37.39	37392061	22.0	1	1
8_PS_2798/2157_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02199N3626_S005	3.3211687	20613	1.1948636	False	0.07731832	1.427699023	8_PS_2798	2157	E02020N3739E02658N3366	8.61	21.99	36.26	36262199	28.0	3	2
6_PS_2798/2004_E01577N3897E01966N3571-PS-Mur_PYes_Hom-M824_E01762N3719_S000	2.4623175	15350	1.090842	False	0.037761856	1.189936269	6_PS_2798	2004	E01577N3897E01966N3571	8.24	17.62	37.19	37191762	14.0	3	2
5_PS_2798/2709_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3482_S005	5.7039995	55192	2.1819267	False	0.33884016	4.760804124	5_PS_2798	2709	E02020N3739E02658N3366	8.8	22.12	34.82	34822212	40.0	4	4
2_PS_2798/1987_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02113N3596_S000	1.0879636	5659	0.3458765	False	-0.46107897	0.119630553	2_PS_2798	1987	E02020N3739E02658N3366	8.09	21.13	35.96	35962113	32.0	2	1
9_PS_2798/0328_E02020N3739E02658N3366-PS-Mur_PYes_Var-M774_E02109N3687_S000	0.7995648	3252	0.17656465	False	-0.7530962	0.031175076	9_PS_2798	0328	E02020N3739E02658N3366	7.74	21.09	36.87	36862109	33.0	1	1
6_PS_2798/0113_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02541N3447_S001	4.388669	30228	1.5715452	False	0.19632688	2.469754316	6_PS_2798	0113	E02020N3739E02658N3366	8.88	25.41	34.47	34472541	13.0	3	3
6_PS_2798/0873_E02020N3739E02658N3366-PS-Str_PNo_Hom-M809_E02154N3709_S000	0.9465462	5054	0.31512865	False	-0.5015121	0.099306066	6_PS_2798	0873	E02020N3739E02658N3366	8.09	21.54	37.09	37092154	25.0	1	1
PS_2798/0087_E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01624N3779_S000	2.9687467	19197	1.2430043	False	0.09447264	1.54505969	PS_2798	0087	E01548N3896E01854N3659	8.24	16.24	37.79	37791623	11.0	3	2
6_PS_2798/0759_E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02272N3638_S003	3.0559323	23110	1.1450105	False	0.05880946	1.311049045	6_PS_2798	0759	E02113N3823E02873N3483	8.71	22.72	36.38	36382272	40.0	3	2
4_PS_2798/1535_E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02079N3631_S004	3.9521418	42202	1.7512854	False	0.24335693	3.067000552	4_PS_2798	1535	E01849N3766E02950N3220	8.71	20.79	36.31	36312079	24.0	3	3
7_PS_2798/1557_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02287N3501_S004	4.252404	34211	1.4647999	False	0.1657783	2.145638747	7_PS_2798	1557	E02020N3739E02658N3366	8.8	22.87	35.01	35012287	57.0	3	3
2_PS_2798/1754_E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01573N3832_S000	0.84229314	3167	0.14737865	False	-0.83156544	0.021720466	2_PS_2798	1754	E01517N3917E01678N3772	7.32	15.73	38.32	38321573	8.0	1	1
3_PS_2798/2351_E02020N3739E02658N3366-PS-Str_PNo_Hom-M861_E02204N3672_S005	3.23352	18952	1.4165248	False	0.15122417	2.006542509	3_PS_2798	2351	E02020N3739E02658N3366	8.61	22.04	36.72	36722204	24.0	3	2
5_PS_2798/0559_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02136N3678_S004	4.089831	45142	1.4735526	False	0.16836564	2.171357265	5_PS_2798	0559	E02020N3739E02658N3366	8.61	21.36	36.78	36782136	36.0	3	3
6_PS_2798/1237_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02393N3468_S005	2.7468271	18532	0.92748857	False	-0.032691438	0.860235047	6_PS_2798	1237	E02020N3739E02658N3366	8.61	23.93	34.68	34682393	57.0	3	2
10_PS_2803/1622_E01849N3766E02950N3220-PS-Str_PYes_Var-M732_E02008N3644_S000	0.87391496	3628	0.30460724	False	-0.5162598	0.092785571	10_PS_2803	1622	E01849N3766E02950N3220	7.32	20.08	36.44	36442007	9.0	1	1
8_PS_2798/0992_E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E02032N3632_S000	1.558572	7511	0.4518309	False	-0.34502408	0.204151162	8_PS_2798	0992	E01849N3766E02950N3220	7.74	20.32	36.32	36322032	5.0	2	1
6_PS_2798/2567_E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02373N3559_S005	3.215129	28954	1.4321195	False	0.15597926	2.050966262	6_PS_2798	2567	E02113N3823E02873N3483	8.8	23.73	35.59	35592373	23.0	3	3
3_PS_2798/1806_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02105N3673_S002	3.82549	41228	1.5361131	False	0.18642321	2.359643456	3_PS_2798	1806	E02020N3739E02658N3366	8.71	21.05	36.73	36722105	12.0	3	3
6_PS_2798/2114_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3521_S005	4.0239463	25957	1.585831	False	0.20025691	2.514859961	6_PS_2798	2114	E02020N3739E02658N3366	8.61	21.47	35.21	35212147	29.0	3	3
10_PS_2803/0574_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02184N3522_S002	3.3794842	26307	1.4890736	False	0.17291617	2.217340186	10_PS_2803	0574	E02020N3739E02658N3366	8.61	21.84	35.22	35222184	32.0	3	3
2_PS_2798/1147_E02113N3823E02873N3483-PS-Mur_PYes_Var-M809_E02243N3708_S000	0.5194764	2200	0.16022371	False	-0.79527324	0.025671637	2_PS_2798	1147	E02113N3823E02873N3483	8.09	22.43	37.08	37082243	4.0	1	1
5_PS_2798/0152_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02256N3567_S002	3.7745724	22400	1.3828219	False	0.14076625	1.912196407	5_PS_2798	0152	E02020N3739E02658N3366	8.61	22.56	35.67	35672256	24.0	3	2
7_PS_2798/2651_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M774_E02156N3661_S000	0.59967464	2209	0.107607976	False	-0.96815556	0.011579476	7_PS_2798	2651	E02020N3739E02658N3366	7.74	21.56	36.61	36612156	45.0	1	1
5_PS_2798/0233_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02195N3484_S005	5.0921106	24302	2.106007	False	0.32345983	4.435265484	5_PS_2798	0233	E02020N3739E02658N3366	8.71	21.95	34.84	34842195	34.0	4	2
8_PS_2798/0110_E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02350N3576_S004	1.9105779	9330	0.566613	False	-0.24671344	0.321050292	8_PS_2798	0110	E02113N3823E02873N3483	8.61	23.5	35.76	35762350	38.0	2	1
4_PS_2798/1944_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02121N3611_S000	1.9460475	8167	0.92959046	False	-0.03170834	0.864138423	4_PS_2798	1944	E02020N3739E02658N3366	8.37	21.21	36.11	36112121	41.0	2	1
9_PS_2798/1080_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02092N3663_S001	3.3506684	28915	1.016887	False	0.007272674	1.034059171	9_PS_2798	1080	E02020N3739E02658N3366	8.61	20.92	36.63	36632092	26.0	3	3
6_PS_2798/2456_E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02217N3548_S000	1.2862971	6517	0.5134117	False	-0.28953424	0.263591574	6_PS_2798	2456	E02020N3739E02658N3366	8.09	22.17	35.48	35472217	71.0	2	1
PS_2798/1246_E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01792N3806_S000	3.6122987	33599	1.5466229	False	0.18938443	2.392042395	PS_2798	1246	E01548N3896E01854N3659	8.37	17.92	38.06	38061792	23.0	3	3
2_PS_2798/1615_E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02391N3445_S004	3.6698446	22805	1.1538454	False	0.062147632	1.331359207	2_PS_2798	1615	E02020N3739E02658N3366	8.88	23.91	34.45	34452391	44.0	3	2
2_PS_2798/2560_E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02294N3618_S002	2.349439	13975	0.91740024	False	-0.03744115	0.8416232	2_PS_2798	2560	E02113N3823E02873N3483	8.61	22.94	36.18	36182294	34.0	3	2
4_PS_2798/0086_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02253N3527_S004	3.7293577	31751	1.770919	False	0.24819869	3.136154105	4_PS_2798	0086	E02020N3739E02658N3366	8.71	22.53	35.27	35272253	77.0	3	3
7_PS_2798/0148_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02129N3665_S003	5.067699	92021	2.2693334	False	0.3558983	5.14987408	7_PS_2798	0148	E02020N3739E02658N3366	8.71	21.29	36.65	36652129	47.0	4	5
5_PS_2798/2527_E01548N3896E01854N3659-PS-Str_PYes_Var-M824_E01742N3823_S000	3.7144046	35043	1.560673	False	0.19331191	2.435700213	5_PS_2798	2527	E01548N3896E01854N3659	8.24	17.42	38.23	38221742	26.0	3	3
6_PS_2798/2250_E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01694N3821_S000	1.6723827	8892	0.44994974	False	-0.346836	0.202454769	6_PS_2798	2250	E01548N3896E01854N3659	7.92	16.94	38.21	38211694	20.0	2	1
2_PS_2798/0517_E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01624N3779_S000	0.91095775	4342	0.26444268	False	-0.5776684	0.069929931	2_PS_2798	0517	E01548N3896E01854N3659	7.54	16.24	37.79	37791623	11.0	1	1
7_PS_2798/2216_E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02164N3590_S000	2.0618882	9376	0.755503	False	-0.12176381	0.570784783	7_PS_2798	2216	E02020N3739E02658N3366	8.24	21.64	35.9	35902164	61.0	3	1
8_PS_2798/1199_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3584_S005	6.2170916	48034	2.4536872	False	0.3898192	6.020580875	8_PS_2798	1199	E02020N3739E02658N3366	8.8	22.12	35.84	35842212	28.0	4	3
3_PS_2798/2413_E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02201N3596_S000	1.239279	5889	0.38286594	False	-0.41695327	0.146586328	3_PS_2798	2413	E02020N3739E02658N3366	8.24	22.01	35.96	35962201	24.0	2	1
5_PS_2798/1176_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02218N3525_S001	3.9787529	38085	1.6305757	False	0.21234095	2.658777113	5_PS_2798	1176	E02020N3739E02658N3366	8.71	22.18	35.25	35252218	65.0	3	3
10_PS_2803/1223_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02226N3538_S002	3.0486875	19057	1.302826	False	0.11488643	1.697355586	10_PS_2803	1223	E02020N3739E02658N3366	8.61	22.26	35.38	35382226	71.0	3	2
6_PS_2798/2422_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02120N3675_S001	3.8210368	39267	1.3376678	False	0.12634829	1.789355143	6_PS_2798	2422	E02020N3739E02658N3366	8.61	21.2	36.75	36752120	41.0	3	3
10_PS_2803/2537_E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02451N3450_S003	3.500472	21741	0.96350265	False	-0.016147088	0.928337357	10_PS_2803	2537	E02020N3739E02658N3366	8.95	24.51	34.5	34502451	44.0	3	2
7_PS_2798/0296_E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02260N3540_S001	5.6041374	69862	2.383918	False	0.37729132	5.683065031	7_PS_2798	0296	E02020N3739E02658N3366	8.88	22.6	35.4	35402260	58.0	4	4
10_PS_2803/1974_E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02290N3438_S000	1.1566281	5308	0.27252194	False	-0.5645985	0.074268208	10_PS_2803	1974	E02020N3739E02658N3366	7.92	22.9	34.38	34382290	15.0	2	1
3_PS_2798/1470_E01964N3926E02184N3685-PS-Str_PYes_Var-M837_E02103N3738_S000	1.8129184	10576	0.5818798	False	-0.23516673	0.338584102	3_PS_2798	1470	E01964N3926E02184N3685	8.37	21.03	37.38	37382103	21.0	2	2
5_PS_2798/1095_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02311N3485_S003	5.1694727	73950	1.7357702	False	0.23949224	3.012898187	5_PS_2798	1095	E02020N3739E02658N3366	8.95	23.11	34.85	34852311	62.0	4	4
10_PS_2803/1608_E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02335N3468_S005	6.163857	91770	2.3615255	False	0.37319264	5.576802687	10_PS_2803	1608	E02020N3739E02658N3366	8.95	23.35	34.68	34682335	59.0	4	5
9_PS_2798/1021_E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02279N3514_S003	4.062003	31279	1.1818619	False	0.072566725	1.396797551	9_PS_2798	1021	E02020N3739E02658N3366	8.71	22.79	35.14	35142279	64.0	3	3
2_PS_2798/0414_E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02441N3439_S005	2.539423	10143	0.6951025	False	-0.15795115	0.483167486	2_PS_2798	0414	E02020N3739E02658N3366	8.71	24.41	34.39	34392441	42.0	3	2
3_PS_2798/1290_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02292N3463_S000	0.77972835	3938	0.20985173	False	-0.6780875	0.044037749	3_PS_2798	1290	E02020N3739E02658N3366	7.74	22.92	34.63	34632292	26.0	1	1
8_PS_2798/1591_E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01677N3724_S004	6.278625	122218	2.7426724	False	0.43817395	7.522251894	8_PS_2798	1591	E01548N3896E01854N3659	8.61	16.77	37.24	37241677	22.0	4	5
8_PS_2798/1212_E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02257N3592_S000	1.2451291	6572	0.46565014	False	-0.33194026	0.216830053	8_PS_2798	1212	E02020N3739E02658N3366	8.37	22.57	35.92	35922257	19.0	2	1
5_PS_2798/2375_E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02123N3540_S000	2.0012453	9218	0.82625765	False	-0.082884505	0.682701704	5_PS_2798	2375	E02020N3739E02658N3366	8.37	21.23	35.4	35402123	24.0	3	1
4_PS_2798/1363_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02171N3606_S002	4.215559	24632	1.9314649	False	0.28588682	3.73055666	4_PS_2798	1363	E02020N3739E02658N3366	8.61	21.71	36.06	36062171	61.0	3	2
7_PS_2798/0684_E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02227N3683_S000	0.4824317	2464	0.17677738	False	-0.7525733	0.031250242	7_PS_2798	0684	E02113N3823E02873N3483	8.09	22.27	36.83	36832227	19.0	1	1
9_PS_2798/0359_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02121N3611_S004	6.0274796	161176	2.621179	False	0.4184967	6.87057935	9_PS_2798	0359	E02020N3739E02658N3366	8.8	21.21	36.11	36112121	41.0	4	5
3_PS_2798/0753_E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01703N3850_S000	1.3346486	6237	0.39643192	False	-0.4018314	0.157158267	3_PS_2798	0753	E01548N3896E01854N3659	7.92	17.03	38.5	38501703	7.0	2	1
2_PS_2798/1846_E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02253N3527_S001	3.9479184	33253	1.6329482	False	0.2129724	2.666519824	2_PS_2798	1846	E02020N3739E02658N3366	8.8	22.53	35.27	35272253	77.0	3	3
7_PS_2798/2660_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02296N3538_S003	2.836352	12091	1.2456467	False	0.09539489	1.551635701	7_PS_2798	2660	E02020N3739E02658N3366	8.61	22.96	35.38	35382296	15.0	3	2
5_PS_2798/2092_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02229N3514_S002	3.1990173	14568	1.569061	False	0.19563983	2.461952422	5_PS_2798	2092	E02020N3739E02658N3366	8.61	22.29	35.14	35142229	72.0	3	2
7_PS_2798/1869_E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02223N3573_S001	4.521447	59236	2.1991866	False	0.34226206	4.836421702	7_PS_2798	1869	E02020N3739E02658N3366	8.88	22.23	35.73	35722223	43.0	3	4
8_PS_2798/2609_E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02304N3498_S001	11.42383	165684	3.473365	False	0.54075044	12.06426442	8_PS_2798	2609	E02020N3739E02658N3366	9.02	23.04	34.98	34972304	53.0	5	5
10_PS_2803/0944_E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02175N3577_S001	7.413759	144797	2.5338902	False	0.4037878	6.420599546	10_PS_2803	0944	E02020N3739E02658N3366	8.95	21.75	35.77	35772175	65.0	4	5
4_PS_2798/0088_E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01598N3815_S000	1.095593	5362	0.38303056	False	-0.41676658	0.14671241	4_PS_2798	0088	E01517N3917E01678N3772	7.74	15.98	38.15	38151598	12.0	2	1
4_PS_2798/1619_E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02194N3513_S005	5.047883	38137	2.1205184	False	0.32644206	4.496598285	4_PS_2798	1619	E02020N3739E02658N3366	8.71	21.94	35.13	35132194	46.0	4	3
2_PS_2798/1691_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02152N3603_S001	3.6941695	24596	1.5721408	False	0.19649144	2.471626695	2_PS_2798	1691	E02020N3739E02658N3366	8.61	21.52	36.03	36032152	42.0	3	2
9_PS_2798/2150_E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02441N3439_S004	1.8359812	8610	0.6078453	False	-0.21620694	0.369475909	9_PS_2798	2150	E02020N3739E02658N3366	8.71	24.41	34.39	34392441	42.0	2	1
3_PS_2798/2399_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02164N3590_S002	3.558465	23980	1.5306795	False	0.18488425	2.342979732	3_PS_2798	2399	E02020N3739E02658N3366	8.61	21.64	35.9	35902164	61.0	3	2
5_PS_2798/0608_E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02188N3566_S000	0.99484783	5327	0.3577394	False	-0.44643325	0.127977478	5_PS_2798	0608	E02020N3739E02658N3366	7.92	21.88	35.66	35652188	69.0	1	1
4_PS_2798/1551_E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02106N3580_S000	0.99030334	4833	0.2950518	False	-0.5301017	0.087055565	4_PS_2798	1551	E02020N3739E02658N3366	7.92	21.06	35.8	35792106	17.0	1	1
9_PS_2798/2640_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02246N3619_S003	3.3566055	22346	1.3100456	False	0.117286414	1.716219474	9_PS_2798	2640	E02020N3739E02658N3366	8.61	22.46	36.19	36192246	18.0	3	2
4_PS_2798/2145_E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02105N3673_S005	4.414036	56213	2.1586015	False	0.3341725	4.659560436	4_PS_2798	2145	E02020N3739E02658N3366	8.8	21.05	36.73	36722105	12.0	3	4
4_PS_2798/1818_E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02201N3458_S000	0.9289643	3559	0.2997202	False	-0.523284	0.089832198	4_PS_2798	1818	E02020N3739E02658N3366	7.74	22.01	34.58	34582201	13.0	1	1
7_PS_2798/1856_E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01602N3758_S000	0.91407114	4879	0.40809983	False	-0.3892336	0.166545471	7_PS_2798	1856	E01548N3896E01854N3659	7.54	16.02	37.58	37581602	5.0	1	1
9_PS_2798/0876_E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02368N3461_S004	3.1952925	13276	0.9244161	False	-0.034132488	0.854545126	9_PS_2798	0876	E02020N3739E02658N3366	8.8	23.68	34.61	34612368	50.0	3	2
4_PS_2798/1000_E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02188N3654_S000	2.0751853	9575	0.8736204	False	-0.058677237	0.763212603	4_PS_2798	1000	E02020N3739E02658N3366	8.5	21.88	36.54	36542188	30.0	3	1
8_PS_2798/0737_E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02416N3428_S005	2.6547759	17327	1.0212158	False	0.009117524	1.04288171	8_PS_2798	0737	E02020N3739E02658N3366	8.61	24.16	34.28	34282416	9.0	3	2
4_PS_2798/0225_E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02109N3687_S005	3.5084631	34141	1.4091467	False	0.1489562	1.985694422	4_PS_2798	0225	E02020N3739E02658N3366	8.61	21.09	36.87	36862109	33.0	3	3
2_PS_2798/1960_E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02434N3452_S004	2.6518226	11238	0.72734267	False	-0.13826093	0.52902736	2_PS_2798	1960	E02020N3739E02658N3366	8.61	24.34	34.52	34522434	49.0	3	2
3_PS_2798/1116_E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02272N3638_S001	2.6195233	19435	0.92362994	False	-0.034502	0.853092266	3_PS_2798	1116	E02113N3823E02873N3483	8.61	22.72	36.38	36382272	40.0	3	2
7_PS_2798/1247_E01517N3917E01678N3772-PS-Str_PYes_Var-M792_E01585N3824_S000	1.5080748	6959	0.4474083	False	-0.34929597	0.200174187	7_PS_2798	1247	E01517N3917E01678N3772	7.92	15.85	38.24	38241585	7.0	2	1
