,eid,eve_id,id,mean_prob
39922,39922,E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S157D70R270_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S157D70R270_A000638_S009,2.763126235411707e-08
39923,39923,E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S022D30R270_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01523N3692_D107_S022D30R270_A003139_S050,1.718553245710433e-08
39924,39924,E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S067D50R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D091_S067D50R090_A001972_S039,1.6004714663098858e-08
39925,39925,E01108N3882E01527N3690-BS-M774_E01477N3760_D010_S112D30R270_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01477N3760_D010_S112D30R270_A005608_S028,2.810992337819374e-09
39926,39926,E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S292D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S292D70R090_A001180_S030,2.0396873300193744e-08
39927,39927,E01267N3753E01646N3535-BS-M792_E01467N3692_D125_S067D90R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01467N3692_D125_S067D90R270_A004781_S062,1.073231543106489e-09
39928,39928,E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S202D30R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S202D30R270_A003524_S022,1.3328890670673365e-08
39929,39929,E01446N4259E02038N3783-BS-M707_E02009N3850_D010_S112D70R270_A000668_S023,BS_manning003/E01446N4259E02038N3783-BS-M707_E02009N3850_D010_S112D70R270_A000668_S023,3.1486493763120023e-08
39930,39930,E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S337D30R090_A000638_S009,BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D010_S337D30R090_A000638_S009,6.835148442344303e-08
39931,39931,E01522N3585E03578N2685-BS-M754_E01836N3422_D010_S067D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01836N3422_D010_S067D30R090_A001972_S039,1.0972422163383295e-09
39932,39932,E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S112D30R090_A008541_S034,BS_manning003/E01108N3882E01527N3690-BS-M792_E01481N3782_D010_S112D30R090_A008541_S034,8.88034056975649e-09
39933,39933,E01267N3753E01646N3535-BS-M680_E01523N3692_D010_S157D70R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01523N3692_D010_S157D70R090_A000357_S016,2.370643701402581e-08
39934,39934,E01267N3753E01646N3535-BS-M792_E01519N3670_D125_S202D70R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D125_S202D70R270_A004781_S062,1.241342615138287e-09
39935,39935,E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S067D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D010_S067D30R090_A004781_S062,1.0435822675953188e-08
39936,39936,E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S292D70R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S292D70R090_A000668_S023,1.876615150246122e-08
39937,39937,E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S112D50R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01474N3737_D010_S112D50R090_A012497_S042,2.451023904251002e-09
39938,39938,E01470N3877E01631N3641-BS-M809_E01513N3805_D010_S292D30R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01513N3805_D010_S292D30R090_A012497_S042,4.625589733180282e-09
39939,39939,E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S247D70R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S247D70R270_A003524_S022,7.518794166830196e-09
39940,39940,E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S067D30R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S067D30R270_A001972_S039,1.60272402822904e-08
39941,39941,E01889N4173E02097N3847-BS-M754_E02014N3872_D010_S292D30R090_A003524_S022,BS_manning003/E01889N4173E02097N3847-BS-M754_E02014N3872_D010_S292D30R090_A003524_S022,2.888015155425304e-08
39942,39942,E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D30R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E01913N3400_D010_S067D30R090_A003139_S050,5.520296897629682e-10
39943,39943,E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S022D90R090_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D051_S022D90R090_A000357_S016,1.2431437240272628e-08
39944,39944,E01470N3877E01631N3641-BS-M754_E01559N3737_D140_S157D70R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D140_S157D70R270_A003524_S022,5.89173808998797e-09
39945,39945,E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S112D90R270_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D125_S112D90R270_A004781_S062,1.116039157567914e-09
39946,39946,E01446N4259E02038N3783-BS-M792_E01962N3895_D010_S112D30R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01962N3895_D010_S112D30R090_A004781_S062,2.7317719008539004e-09
39947,39947,E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S292D10R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D172_S292D10R090_A001972_S039,1.0588747791423458e-08
39948,39948,E01598N4052E01840N3892-BS-M774_E01764N3917_D010_S292D50R270_A005608_S028,BS_manning003/E01598N4052E01840N3892-BS-M774_E01764N3917_D010_S292D50R270_A005608_S028,1.615240539876052e-08
39949,39949,E01522N3585E03578N2685-BS-M754_E01613N3557_D010_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01613N3557_D010_S247D50R090_A001972_S039,1.416858449698e-09
39950,39950,E01108N3882E01527N3690-BS-M774_E01474N3737_D010_S112D50R090_A005608_S028,BS_manning003/E01108N3882E01527N3690-BS-M774_E01474N3737_D010_S112D50R090_A005608_S028,9.653288534120568e-09
39951,39951,E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S157D30R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S157D30R090_A003524_S022,2.9852753260484734e-08
39952,39952,E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S202D50R270_A000357_S016,BS_manning003/E01267N3753E01646N3535-BS-M680_E01551N3692_D133_S202D50R270_A000357_S016,5.041763300865232e-08
39953,39953,E01267N3753E01646N3535-BS-M792_E01512N3625_D010_S112D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01512N3625_D010_S112D50R090_A004781_S062,4.718308214136123e-09
39954,39954,E01522N3585E03578N2685-BS-M754_E01735N3467_D010_S067D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01735N3467_D010_S067D50R090_A001972_S039,1.223300199436947e-09
39955,39955,E01446N4259E02038N3783-BS-M774_E02009N3850_D010_S247D30R090_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E02009N3850_D010_S247D30R090_A003139_S050,1.2611645592658233e-08
39956,39956,E01522N3585E03578N2685-BS-M792_E01913N3400_D010_S247D30R090_A004781_S062,BS_manning003/E01522N3585E03578N2685-BS-M792_E01913N3400_D010_S247D30R090_A004781_S062,4.70600862479539e-10
39957,39957,E00979N4372E01586N3827-BS-M809_E01517N3827_D010_S157D30R090_A006995_S075,BS_manning003/E00979N4372E01586N3827-BS-M809_E01517N3827_D010_S157D30R090_A006995_S075,7.21437852029896e-10
39958,39958,E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S337D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S337D70R090_A001180_S030,2.0752847343693093e-08
39959,39959,E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S067D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S067D30R090_A001972_S039,3.1582507566937936e-08
39960,39960,E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D010_S022D30R090_A004781_S062,6.683616690202472e-09
39961,39961,E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S067D10R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S067D10R090_A003139_S050,3.931230149404527e-09
39962,39962,E01446N4259E02038N3783-BS-M754_E01899N3872_D010_S112D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01899N3872_D010_S112D50R090_A001972_S039,4.0889345531864305e-09
39963,39963,E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S157D30R270_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01534N3760_D010_S157D30R270_A012497_S042,3.037678528973712e-09
39964,39964,E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S022D10R270_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01583N3715_D010_S022D10R270_A003524_S022,2.598753018677177e-09
39965,39965,E01267N3753E01646N3535-BS-M707_E01575N3670_D168_S247D10R090_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01575N3670_D168_S247D10R090_A000668_S023,3.9569050611741e-09
39966,39966,E01267N3753E01646N3535-BS-M754_E01616N3580_D010_S067D70R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01616N3580_D010_S067D70R270_A001972_S039,9.71332151357496e-10
39967,39967,E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S067D30R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D062_S067D30R270_A000668_S023,2.3911312012394152e-08
39968,39968,E01470N3877E01631N3641-BS-M732_E01587N3737_D115_S292D30R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D115_S292D30R270_A002108_S017,9.561113873490905e-09
39969,39969,E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S112D30R270_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S112D30R270_A002108_S017,1.5274888871952025e-08
39970,39970,E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S157D90R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01555N3715_D010_S157D90R090_A002108_S017,3.224477784529075e-09
39971,39971,E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S067D90R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01534N3760_D010_S067D90R090_A002108_S017,3.298094843001652e-09
39972,39972,E01446N4259E02038N3783-BS-M707_E02009N3850_D062_S157D50R270_A000668_S023,BS_manning003/E01446N4259E02038N3783-BS-M707_E02009N3850_D062_S157D50R270_A000668_S023,1.1411580250042577e-07
39973,39973,E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S337D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S337D70R090_A001180_S030,4.463571256703649e-09
39974,39974,E01470N3877E01631N3641-BS-M707_E01583N3715_D094_S157D50R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D094_S157D50R090_A001194_S013,5.8248678688965685e-08
39975,39975,E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S247D50R270_A003524_S022,BS_manning003/E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S247D50R270_A003524_S022,1.7721364466608243e-08
39976,39976,E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S247D50R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01555N3715_D010_S247D50R090_A012497_S042,7.122303182953995e-09
39977,39977,E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S112D90R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S112D90R270_A008541_S034,5.653867102975803e-09
39978,39978,E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S067D70R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S067D70R270_A001972_S039,1.7614498550003792e-08
39979,39979,E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S067D70R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01575N3670_D010_S067D70R090_A001180_S030,2.716203085807996e-09
39980,39980,E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S157D10R090_A006995_S075,BS_manning003/E01446N4259E02038N3783-BS-M809_E01970N3805_D010_S157D10R090_A006995_S075,1.1519862630832894e-09
39981,39981,E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D30R090_A005608_S028,BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D30R090_A005608_S028,2.382685021548854e-08
39982,39982,E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S157D10R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S157D10R090_A002108_S017,9.832257496102589e-09
39983,39983,E01598N4052E01840N3892-BS-M792_E01702N3895_D010_S112D30R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01702N3895_D010_S112D30R090_A008541_S034,1.3110946025268457e-08
39984,39984,E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S022D10R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S022D10R270_A001972_S039,1.939075378808035e-09
39985,39985,E01470N3877E01631N3641-BS-M732_E01579N3692_D010_S337D30R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01579N3692_D010_S337D30R090_A002108_S017,1.0856526063820422e-08
39986,39986,E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S292D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S292D30R090_A004781_S062,6.1722453219610086e-09
39987,39987,E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S202D50R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S202D50R270_A001972_S039,1.7191440841869384e-08
39988,39988,E01598N4052E01840N3892-BS-M792_E01740N3940_D010_S292D70R090_A008541_S034,BS_manning003/E01598N4052E01840N3892-BS-M792_E01740N3940_D010_S292D70R090_A008541_S034,1.808923316378204e-09
39989,39989,E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S112D30R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D125_S112D30R090_A004781_S062,8.094365573485555e-09
39990,39990,E01446N4259E02038N3783-BS-M707_E01980N3850_D010_S292D50R270_A000668_S023,BS_manning003/E01446N4259E02038N3783-BS-M707_E01980N3850_D010_S292D50R270_A000668_S023,5.6414118423940006e-08
39991,39991,E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S157D10R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D010_S157D10R090_A001194_S013,1.7442559295722778e-08
39992,39992,E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S157D70R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S157D70R090_A001972_S039,5.859828863962062e-09
39993,39993,E01446N4259E02038N3783-BS-M792_E01923N3850_D010_S292D50R090_A004781_S062,BS_manning003/E01446N4259E02038N3783-BS-M792_E01923N3850_D010_S292D50R090_A004781_S062,1.928029185529582e-09
39994,39994,E01522N3585E03578N2685-BS-M754_E01899N3467_D091_S247D50R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01899N3467_D091_S247D50R090_A001972_S039,5.935354325117562e-09
39995,39995,E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S292D50R090_A012497_S042,BS_manning003/E01108N3882E01527N3690-BS-M809_E01506N3760_D010_S292D50R090_A012497_S042,1.784612776479129e-09
39996,39996,E01964N3926E02184N3685-BS-M732_E02040N3737_D010_S337D50R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02040N3737_D010_S337D50R090_A002108_S017,1.3623838852441926e-08
39997,39997,E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S022D50R090_A003524_S022,BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S022D50R090_A003524_S022,2.5354288959782465e-08
39998,39998,E00979N4372E01586N3827-BS-M792_E01517N3827_D010_S157D30R090_A004781_S062,BS_manning003/E00979N4372E01586N3827-BS-M792_E01517N3827_D010_S157D30R090_A004781_S062,1.0125474382855643e-09
39999,39999,E01522N3585E03578N2685-BS-M754_E01909N3378_D091_S247D30R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01909N3378_D091_S247D30R090_A001972_S039,1.0798937484065952e-09
40000,40000,E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S202D30R090_A012497_S042,BS_manning003/E01470N3877E01631N3641-BS-M809_E01579N3692_D010_S202D30R090_A012497_S042,1.4101169487866031e-09
40001,40001,E01446N4259E02038N3783-BS-M774_E02004N3827_D010_S157D90R270_A003139_S050,BS_manning003/E01446N4259E02038N3783-BS-M774_E02004N3827_D010_S157D90R270_A003139_S050,4.824023871429346e-09
40002,40002,E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S067D30R090_A003139_S050,BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D107_S067D30R090_A003139_S050,3.7156100934081962e-09
40003,40003,E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S022D30R090_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S022D30R090_A001972_S039,6.033211945721259e-08
40004,40004,E01267N3753E01646N3535-BS-M732_E01572N3647_D010_S067D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01572N3647_D010_S067D50R090_A001180_S030,6.698609525276961e-09
40005,40005,E01446N4259E02038N3783-BS-M732_E02009N3850_D010_S292D30R270_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E02009N3850_D010_S292D30R270_A001180_S030,1.7039884278964162e-08
40006,40006,E01446N4259E02038N3783-BS-M707_E02004N3827_D115_S157D30R090_A000668_S023,BS_manning003/E01446N4259E02038N3783-BS-M707_E02004N3827_D115_S157D30R090_A000668_S023,9.39507302535982e-08
40007,40007,E01267N3753E01646N3535-BS-M732_E01547N3670_D010_S022D50R090_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D010_S022D50R090_A001180_S030,1.4534010394869829e-08
40008,40008,E01470N3877E01631N3641-BS-M707_E01579N3692_D010_S337D50R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01579N3692_D010_S337D50R090_A001194_S013,3.247369955007176e-08
40009,40009,E01470N3877E01631N3641-BS-M707_E01555N3715_D178_S202D30R090_A001194_S013,BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D178_S202D30R090_A001194_S013,4.6859757213119984e-08
40010,40010,E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S292D50R090_A004781_S062,BS_manning003/E01267N3753E01646N3535-BS-M792_E01502N3737_D010_S292D50R090_A004781_S062,1.4139577177183049e-08
40011,40011,E01522N3585E03578N2685-BS-M774_E02353N3310_D010_S067D50R270_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02353N3310_D010_S067D50R270_A003139_S050,3.7042581579713485e-09
40012,40012,E01267N3753E01646N3535-BS-M707_E01530N3737_D115_S202D30R270_A000668_S023,BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D115_S202D30R270_A000668_S023,1.3551083997434442e-08
40013,40013,E01522N3585E03578N2685-BS-M754_E01918N3422_D091_S067D70R090_A001972_S039,BS_manning003/E01522N3585E03578N2685-BS-M754_E01918N3422_D091_S067D70R090_A001972_S039,2.329630965881992e-09
40014,40014,E01446N4259E02038N3783-BS-M732_E01970N3805_D076_S157D50R270_A001180_S030,BS_manning003/E01446N4259E02038N3783-BS-M732_E01970N3805_D076_S157D50R270_A001180_S030,2.225320590808393e-08
40015,40015,E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S022D50R090_A003139_S050,BS_manning003/E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S022D50R090_A003139_S050,2.009258527337673e-09
40016,40016,E01446N4259E02038N3783-BS-M754_E01951N3850_D091_S292D50R090_A001972_S039,BS_manning003/E01446N4259E02038N3783-BS-M754_E01951N3850_D091_S292D50R090_A001972_S039,1.0625268837088397e-08
40017,40017,E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S112D30R270_A001972_S039,BS_manning003/E01267N3753E01646N3535-BS-M754_E01527N3715_D010_S112D30R270_A001972_S039,1.3042807652408388e-08
40018,40018,E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S292D70R090_A003524_S022,BS_manning003/E01598N4052E01840N3892-BS-M754_E01759N3895_D010_S292D70R090_A003524_S022,4.887891080884773e-09
40019,40019,E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S202D50R090_A000318_S006,BS_manning003/E01470N3877E01631N3641-BS-M650_E01555N3715_D010_S202D50R090_A000318_S006,1.424965326574179e-07
40020,40020,E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S202D50R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D010_S202D50R270_A001180_S030,4.02493818843329e-08
40021,40021,E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S022D50R090_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01502N3737_D144_S022D50R090_A006995_S075,5.369781019009147e-09
40022,40022,E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S067D10R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D142_S067D10R270_A001180_S030,3.4495892066339675e-09
40023,40023,E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S022D70R090_A002108_S017,BS_manning003/E01470N3877E01631N3641-BS-M732_E01579N3692_D115_S022D70R090_A002108_S017,4.269593131951674e-09
40024,40024,E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S157D70R090_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S157D70R090_A008541_S034,2.2064894453809516e-09
40025,40025,E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D30R270_A006995_S075,BS_manning003/E01267N3753E01646N3535-BS-M809_E01530N3737_D010_S292D30R270_A006995_S075,1.2085355208697266e-09
40026,40026,E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S337D50R270_A008541_S034,BS_manning003/E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S337D50R270_A008541_S034,1.2920645390123807e-08
40027,40027,E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S157D50R270_A001180_S030,BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D076_S157D50R270_A001180_S030,3.572957412546156e-08
