eid,s0
25621,5.6452510342131886e-09
25622,2.159458729986379e-07
25623,5.797665645782002e-09
25624,6.188938415645518e-06
25625,1.0762776214390833e-07
25626,3.451388273724309e-06
25627,6.424219022513634e-07
25628,4.929885690329735e-08
25629,5.626306845204633e-09
25630,1.7852325068904097e-07
25631,2.469569723021071e-07
25632,2.850915655947517e-08
25633,6.846404881600088e-07
25634,2.5711844484403567e-06
25635,9.846185086969136e-09
25636,2.7300791989772733e-08
25637,3.190933112819739e-07
25638,1.3182701899335482e-08
25639,5.614083577294684e-08
25640,1.1007384411247046e-05
25641,1.3800350278767612e-08
25642,2.7629699487134928e-08
25643,2.7488857962526583e-09
25644,1.952990753170687e-08
25645,1.2032771023108771e-06
25646,7.079813841639348e-09
25647,6.549506709861498e-06
25648,6.289754612939325e-07
25649,5.113692321827533e-07
25650,3.3308045908052884e-08
25651,8.123195690116385e-07
25652,1.0686847874002136e-08
25653,2.9400056317765373e-08
25654,1.3350867829820542e-08
25655,3.684385304490016e-07
25656,2.4775081391223645e-06
25657,2.945540265904789e-07
25658,2.7912738208227683e-08
25659,9.95458796153994e-08
25660,3.024055192743969e-08
25661,1.8913621717267352e-08
25662,5.666993796598007e-09
25663,1.3405177334574672e-08
25664,1.310058688245285e-07
25665,9.255719557993506e-09
25666,2.792260423278392e-08
25667,2.7912738208227683e-08
25668,1.06687544737656e-05
25669,2.142662168522217e-07
25670,2.786806268392676e-09
25671,7.063030441379271e-09
25672,4.400223097839146e-07
25673,3.3284495207635414e-08
25674,1.8418170019711267e-05
25675,9.722337444237857e-09
25676,2.307478162207756e-07
25677,5.348842052476221e-06
25678,3.725315252430776e-08
25679,4.831918625894627e-06
25680,5.742899691078027e-08
25681,6.992003600795412e-08
25682,1.9533329125346304e-08
25683,6.547735646407343e-06
25684,4.006733553388538e-06
25685,7.008295017705247e-06
25686,3.102793085451499e-08
25687,1.999968699240348e-08
25688,2.8189700670558884e-08
25689,2.6081111554910007e-08
25690,3.351754038631273e-07
25691,2.9582364664991965e-05
25692,5.6452510342131886e-09
25693,1.825813802973785e-08
25694,1.3146826500861882e-08
25695,3.3592278499298265e-08
25696,4.739064928261816e-06
25697,5.93486349476604e-08
25698,1.0607324459571853e-07
25699,9.991234846540689e-08
25700,1.1755540117219852e-05
25701,1.0216626181966368e-05
25702,2.018766948580258e-08
25703,2.6796112853964985e-08
25704,2.6865586271364035e-09
25705,3.3284495207635414e-08
25706,4.056450092326965e-07
25707,1.952990753170687e-08
25708,2.336100605600893e-07
25709,3.1670435918948944e-08
25710,2.76393323902107e-08
25711,1.346217584550893e-06
25712,3.2857969582979573e-08
25713,2.50256170657974e-08
25714,2.8747664805669426e-08
25715,3.989410381559119e-06
25716,6.03390559276306e-08
25717,3.1801370758048483e-08
25718,1.1052716646279504e-05
25719,7.689530282630429e-07
25720,2.0156152240786444e-08
25721,2.0765912156395e-08
25722,3.445824550765833e-07
25723,7.123494130251051e-06
25724,1.1366034507281483e-06
25725,9.196239492811213e-08
25726,1.7529474898307246e-08
25727,2.824063635854964e-08
25728,1.1534516909443454e-05
25729,8.466353289920122e-08
25730,1.5034092637482629e-06
25731,1.434480287076259e-07
25732,9.148868722016977e-08
25733,4.1200633397410333e-07
25734,1.3096003019648621e-08
25735,6.917764918670318e-09
25736,2.0642888987989552e-08
25737,1.006963173937698e-07
25738,7.063030441379271e-09
25739,2.6373357248525193e-09
25740,2.7648948609764945e-08
25741,1.9816156671537813e-08
25742,2.996673010701312e-08
25743,2.5305436086004983e-08
25744,1.3638618421983914e-08
25745,4.213646736874771e-06
25746,2.850915655947517e-08
25747,9.974921280406204e-08
25748,3.908336047197218e-07
25749,1.895836181645464e-08
25750,2.7458765428956012e-08
25751,5.768071460326049e-08
25752,9.587680669669252e-07
25753,9.542718238574378e-07
25754,2.9953376985850376e-08
25755,2.913169173878331e-07
25756,2.0218755469919842e-08
25757,6.30213394786809e-07
25758,2.0746470328752588e-08
25759,7.2733869258116814e-09
25760,6.300429137976108e-07
25761,1.952348380976432e-07
25762,5.710909871117838e-09
25763,2.7802888931330197e-08
25764,4.199866009404667e-06
25765,2.666247013550014e-09
25766,7.093260336024959e-09
25767,5.928100887942422e-07
25768,8.038865552844331e-09
25769,1.7563951574008134e-07
25770,1.5335445043965068e-07
25771,1.795651239063883e-08
25772,1.852630415743728e-08
25773,2.8065011920059546e-08
25774,2.1610076675354786e-07
25775,2.808866011914744e-08
25776,1.6021369660535768e-07
25777,5.331997379769527e-05
25778,1.35923682195298e-08
25779,2.9968235833961248e-05
25780,1.3340695677307714e-06
25781,2.7369061019570027e-05
25782,7.80690753225495e-09
25783,4.8526164197364586e-08
25784,4.577275496259984e-06
25785,3.2609622055649764e-08
25786,1.3385281887823873e-07
25787,8.486858356074498e-08
25788,1.883002065152845e-07
25789,3.2115403084709475e-08
25790,3.0998109535796797e-09
25791,2.114742540373212e-05
25792,6.720256340032016e-07
25793,4.703753235093978e-07
25794,6.648809190133588e-07
25795,1.2000580111355471e-05
25796,5.937495286704729e-07
25797,1.3608297879104512e-08
25798,7.941626165661902e-08
25799,3.012315387543221e-06
25800,2.913169173878331e-07
25801,5.471974237660655e-08
25802,2.808866011914744e-08
25803,1.5336216648004434e-05
25804,6.832669365731167e-06
25805,1.0230847840371417e-07
25806,1.379269545032967e-07
25807,9.006701097234139e-08
25808,7.158276310137342e-09
25809,2.9942457690932055e-08
25810,3.026136043355979e-06
25811,6.149238168963519e-06
25812,3.402456652655107e-09
25813,4.96530665666054e-08
25814,3.0553648106932983e-08
25815,2.8567909288144868e-08
25816,3.257147745016844e-08
25817,5.284835530210463e-08
25818,1.1059641788493394e-08
25819,4.478321058197604e-07
25820,1.1070900665096393e-08
25821,9.441844124359793e-08
25822,1.6661573341318256e-07
25823,4.123018380600683e-06
25824,3.3155326493901223e-09
25825,2.944997516675266e-08
25826,1.644549214972702e-07
25827,2.1462698440003426e-07
25828,5.647436574097423e-08
25829,3.5585077495084245e-08
25830,1.0022276509891589e-07
25831,3.0936016829895934e-08
25832,7.064246931135257e-09
25833,1.2463767851766264e-05
25834,2.8257524322182055e-07
25835,1.9890382104065618e-07
25836,3.033313421611666e-06
25837,8.395540285520311e-08
25838,4.308539104703599e-06
25839,9.22444490073019e-09
25840,1.0187197651265945e-06
25841,3.991851795761465e-06
25842,5.77491930129773e-08
25843,2.387270857850028e-07
25844,6.127661370871289e-08
25845,8.40129592176267e-09
25846,5.78385500647532e-08
25847,1.3817252332108236e-08
25848,1.5365348098607184e-07
25849,7.040602387246166e-09
25850,1.5421097723544938e-08
25851,1.4425372619274606e-05
25852,2.6683270660393828e-08
25853,2.4985604040450617e-07
25854,6.559499433034296e-06
25855,2.8365797470258573e-08
25856,2.9109807204912466e-08
25857,1.3239504613632672e-08
25858,1.1271734129563924e-07
25859,3.0430806234366586e-08
25860,3.236524911246916e-08
25861,1.805513789744041e-06
25862,2.0321780289111573e-08
25863,3.965146530186641e-07
25864,1.3516740347814793e-08
25865,5.6869224855313596e-09
25866,3.648908180928118e-07
25867,2.9112198773681988e-08
25868,6.097732926239e-06
25869,4.452012762318129e-07
25870,7.2460104650685085e-09
25871,2.645853498289773e-09
25872,4.153086940090655e-06
25873,2.792260423278392e-08
25874,2.7629699487134928e-08
25875,5.8061942694192994e-08
25876,3.034610346127387e-08
25877,1.2847864846666197e-08
25878,1.1126289258666285e-07
25879,2.159458729986379e-07
25880,1.7016632369303825e-07
25881,1.9816156671537813e-08
25882,1.8511159127739067e-08
25883,3.259176941377359e-08
25884,7.101514896127546e-07
25885,7.0451733880700565e-09
25886,1.7112714718704128e-07
25887,1.8122281212684125e-08
25888,2.8189700670558884e-08
25889,3.1567717186477984e-08
25890,1.6184831457508036e-08
25891,1.4324965293165762e-08
25892,2.4880653968041104e-07
25893,3.1721873707441865e-08
25894,1.463911423659133e-07
25895,1.739199005136802e-07
25896,1.0444694762572224e-08
25897,1.4547370849952797e-06
25898,1.0538402872878836e-05
25899,3.140342067319576e-08
25900,7.419757154141155e-08
25901,3.197820531591985e-08
25902,1.215479322800915e-05
25903,9.415484535493189e-08
25904,2.9698374026689805e-08
25905,2.8038472454613297e-08
25906,2.9504943146615468e-08
25907,1.828166781608177e-08
25908,2.197188478769627e-07
25909,7.005362411030674e-09
25910,1.3423089598795695e-08
25911,2.0471939876065362e-08
25912,3.4157407195992582e-09
25913,3.0219957471988045e-08
25914,2.3154635586630521e-07
25915,1.7732405596272817e-07
25916,7.036973047685118e-09
25917,7.057669740055861e-09
25918,2.1046626194491304e-08
25919,2.570090625069462e-06
25920,6.549506709861498e-06
25921,9.632266431340148e-09
25922,7.823178291435123e-08
25923,1.677864763399957e-07
25924,1.8033620380996588e-06
25925,2.5748694285516416e-08
25926,1.667065793852272e-07
25927,3.294808486701273e-07
25928,3.049609853155708e-08
25929,5.778075632148162e-09
25930,1.6489940522831335e-06
25931,1.3908044839248604e-07
25932,5.666132697097616e-09
25933,1.381120656678326e-07
25934,1.4655058648378536e-07
25935,7.1720252226980794e-09
25936,2.0360560864110192e-08
25937,2.6085434721280637e-08
25938,2.8038472454613297e-08
25939,6.203294141171157e-07
25940,2.9385585834466614e-08
25941,7.941626165661902e-08
25942,7.937284457542504e-06
25943,1.8766460226607613e-08
25944,3.088065323782502e-08
25945,6.310736996463058e-06
25946,4.241401113061508e-06
25947,3.615665984712801e-07
25948,3.0313001043995743e-08
25949,2.0498770294350428e-08
25950,2.0139266300333324e-08
25951,9.6852674902011e-08
25952,2.7936460407354824e-08
25953,2.608752042827724e-09
25954,7.119379433395154e-08
25955,3.33507158528554e-08
25956,2.147764993173231e-07
25957,7.74590595985334e-07
25958,7.043163869651727e-09
25959,2.9552074814572344e-08
25960,3.013656652392474e-07
25961,3.168041906674327e-08
25962,2.930980900197336e-08
25963,4.413428806623965e-06
25964,5.674528417226411e-09
25965,6.149238168963519e-06
25966,1.8122281212684125e-08
25967,2.782287793278576e-07
25968,1.8267686535082453e-08
25969,4.05720571990126e-07
25970,4.796171383006268e-07
25971,5.630181792956387e-09
25972,5.781950579899906e-09
25973,6.9948260332630325e-09
25974,2.6866405288026836e-09
25975,1.16349669025883e-07
25976,1.347874124318423e-08
25977,3.2298639529834386e-08
25978,6.670061549708132e-06
25979,1.7370072522212778e-08
25980,2.930980900197336e-08
25981,6.067352558042693e-06
25982,1.701779391981565e-07
25983,9.632266431340148e-09
25984,6.337722057679933e-06
25985,1.7749393701402917e-07
25986,3.802078679547093e-07
25987,2.0338908817329783e-08
25988,3.346477987979675e-08
25989,1.3864864295836445e-07
25990,1.7333736964290233e-08
25991,1.5290491508321505e-07
25992,3.2717123925703565e-08
25993,5.78385500647532e-08
25994,2.8747121160712506e-08
25995,2.336100605600893e-07
25996,3.57883818789761e-06
25997,3.711206138811973e-08
25998,1.459012689694264e-07
25999,1.0505273246771716e-05
26000,2.417208066597744e-06
26001,3.055092223076039e-06
26002,7.484356456600024e-06
26003,6.984781608604314e-09
26004,1.0390364123223054e-08
26005,3.04685707291567e-08
26006,2.692127940542053e-09
26007,6.373547743307613e-08
26008,3.2355361843418585e-08
26009,1.9629044633503903e-08
26010,2.130707236184552e-07
26011,7.50803644125035e-08
26012,1.91226805701524e-08
26013,9.795541080166325e-08
26014,1.978822907723275e-08
26015,1.3005132366797328e-08
26016,2.8223884528983452e-08
26017,1.6936023193035e-07
26018,2.83204524273252e-08
26019,2.9863752311494833e-08
26020,2.0239935023677076e-08
26021,1.1399891396335674e-05
26022,1.4610529870222364e-06
26023,5.716722292745455e-09
26024,9.682305882954081e-09
26025,1.180497900034243e-07
26026,1.3516740347814793e-08
26027,1.501634470474322e-07
26028,7.144683007962536e-09
26029,1.210483486030974e-06
26030,7.087354969959528e-09
26031,2.233647477595212e-07
26032,9.184896414423566e-08
26033,1.453651940200034e-07
26034,1.7795528021202848e-07
26035,2.23990321761084e-06
26036,1.9343594603009343e-08
26037,1.3350097998507688e-06
26038,3.40252468510854e-08
26039,2.252570795258615e-07
26040,7.140623922143743e-08
26041,2.5305436086004983e-08
26042,1.819153869004975e-06
26043,2.0628221200229584e-08
26044,3.786208509843554e-06
26045,3.644422410926635e-07
26046,1.8862748123471345e-08
26047,1.3958427617856117e-07
26048,3.953279410913407e-06
26049,4.512173693553895e-07
26050,9.22444490073019e-09
26051,2.0378455203095656e-08
26052,3.256043132205451e-09
26053,2.61284712621e-09
26054,4.39408110301158e-06
26055,7.076268131556218e-09
26056,2.075477393572944e-07
26057,7.767000092595584e-06
26058,7.0641392008680865e-09
26059,4.812969496852469e-07
26060,1.006963173937698e-07
26061,9.371841085313784e-08
26062,3.417287446247685e-07
26063,2.7316826780032042e-08
26064,1.3548182521589722e-08
26065,3.7368612270623163e-07
26066,1.0651386374953964e-07
26067,3.6653745856921064e-08
26068,1.505551132311687e-06
26069,2.792852626165085e-08
26070,1.371480506326977e-07
26071,3.034610346127387e-08
26072,3.084216614123501e-09
26073,7.108873623296258e-09
26074,3.0172187112747423e-09
26075,5.9496312447664e-07
26076,3.048979334444496e-08
26077,1.3516740347814793e-08
26078,1.1552483163485616e-07
26079,7.872387084047502e-07
26080,2.6696607250364868e-08
26081,8.874282129371362e-06
26082,1.9301500263609328e-08
26083,3.275398424061212e-08
26084,6.109044524512683e-08
26085,4.2903639818442587e-08
26086,1.4964729295854877e-07
26087,1.007511557808107e-08
26088,5.7781957265295123e-08
26089,1.9138947666899877e-07
26090,1.2874435696774196e-05
26091,2.8264360399384276e-08
26092,2.7932316137058226e-08
26093,6.759886832571417e-09
26094,1.9787647190684284e-08
26095,2.156392769635746e-07
26096,3.4859235804795954e-08
26097,7.0451733880700565e-09
26098,2.9575465526213294e-08
26099,3.210992818220938e-09
26100,1.2251974639278145e-07
26101,3.0594680173268664e-08
26102,1.0205405530456272e-06
26103,2.6917608888761043e-08
26104,1.6497710345515073e-05
26105,2.0021108930729402e-07
26106,3.142550995052164e-09
26107,3.1990812086366228e-06
26108,3.227376406140532e-07
26109,7.979843418759979e-06
26110,2.153284368871779e-07
26111,9.957798485586513e-08
26112,2.3047920403711136e-08
26113,2.8599056255272654e-07
26114,2.356364997273138e-07
26115,9.412317372333593e-08
26116,1.852630415743728e-08
26117,7.278600403899459e-08
26118,1.3164951083558765e-06
26119,9.536261155217493e-08
26120,2.93614702629004e-08
26121,6.884957921966793e-09
26122,2.93614702629004e-08
26123,1.9556403400135882e-08
26124,1.5210473142816512e-08
26125,5.655584228217858e-09
26126,9.386138181896794e-08
26127,1.378023411626155e-07
26128,2.0355958065927228e-08
26129,2.153284368871779e-07
26130,2.005514896758665e-08
26131,5.7747703728781023e-08
26132,7.198690780905282e-09
26133,6.897393857621836e-07
26134,1.9160268822400005e-08
26135,3.669567420405818e-05
26136,2.0765912156395e-08
26137,1.8511159127739067e-08
26138,2.1446114284240017e-07
26139,1.1873264486337605e-07
26140,1.5889546701636127e-05
26141,7.776524679652076e-08
26142,2.9647455512692086e-08
26143,7.15678810033594e-08
26144,6.873406559406669e-09
26145,2.20162474609149e-07
26146,1.8078663198546333e-07
26147,1.8747996683568452e-08
26148,1.5036541227583892e-07
26149,1.0580609290250065e-07
26150,5.723826363623662e-09
26151,2.6317282626513386e-08
26152,2.523371265132946e-07
26153,1.059144849260011e-05
26154,1.3005132366797328e-08
26155,9.863698895034625e-09
26156,2.50256170657974e-08
26157,1.265620191807103e-07
26158,2.3776527814998856e-06
26159,2.721530639244818e-09
26160,5.7429858275073165e-09
26161,3.035123323242946e-09
26162,3.2954785401790794e-08
26163,6.8787892152482645e-09
26164,1.3852406895044472e-07
26165,5.668191872679839e-08
26166,4.814434634961639e-08
26167,1.1174776580023862e-05
26168,4.690443687506949e-05
26169,3.799004992782043e-07
26170,3.197513366353832e-06
26171,2.9534403387681783e-08
26172,9.387291809376457e-08
26173,1.9511418623665948e-08
26174,1.9356125081971903e-08
26175,7.43806263388158e-08
26176,5.300829353932786e-07
26177,3.1213111923558544e-08
26178,2.1517230325619854e-07
26179,7.016030137665102e-09
26180,2.131598828300566e-07
26181,2.8092384012663312e-08
26182,1.9980704975289528e-08
26183,5.6592439010945035e-09
26184,9.255719557993506e-09
26185,7.589978598242262e-06
26186,1.1161055176799468e-05
26187,2.7829830653757248e-08
26188,1.9084586526312497e-08
26189,1.6169269592834e-07
26190,6.9511528116646905e-09
26191,9.275339211515912e-06
26192,8.615283764987825e-08
26193,1.8766460226607613e-08
26194,6.884957921966793e-09
26195,7.814674434067685e-08
26196,1.321149004759401e-05
26197,1.2840022244915737e-07
26198,5.359535977590843e-07
26199,2.9678745790627963e-08
26200,3.2355361843418585e-08
26201,3.0145467031380985e-08
26202,3.0853331020915594e-08
26203,1.0505273246771716e-05
26204,3.355384850222573e-09
26205,2.0146190331520217e-08
26206,8.756955099585736e-06
26207,6.736314108860442e-09
26208,2.695503462555125e-08
26209,1.667065793852272e-07
26210,1.896303156695552e-08
26211,5.630181792956387e-09
26212,3.800425301245872e-06
26213,2.0539109485593565e-07
26214,1.4551545993398553e-07
26215,5.668078174912242e-09
26216,8.636624666782167e-08
26217,1.3638618421983914e-08
26218,1.1827295293387778e-05
26219,2.6866405288026836e-09
26220,1.0944981195314609e-07
26221,4.3484683940178905e-06
26222,7.084784605123764e-08
26223,2.8122863124311772e-08
26224,5.4402225465808566e-08
26225,2.0068823671860762e-07
26226,5.6674243463481994e-09
26227,2.5607519464047415e-07
26228,5.0288110725205054e-08
26229,2.0123258748825082e-08
26230,6.167474831241051e-06
26231,1.007511557808107e-08
26232,1.8511159127739067e-08
26233,2.809105656197687e-08
26234,2.2810864198512048e-05
26235,1.4548238988016202e-06
26236,7.213792490490438e-07
26237,7.255589295285392e-08
26238,9.357031899039716e-07
