eid,p84
42457,4.872997862039159e-09
42458,2.8563178103454956e-08
42459,1.82775134418156e-06
42460,4.420982282460822e-09
42461,1.6937025268509695e-08
42462,2.0209558935409998e-08
42463,9.020436995102819e-09
42464,8.596796895253438e-10
42465,6.52032769875867e-09
42466,6.95720795266224e-08
42467,1.3166258993249995e-08
42468,9.247214153222445e-10
42469,1.57138710299172e-09
42470,1.253872027505635e-09
42471,3.4435203164593997e-09
42472,7.484487783054235e-09
42473,1.0254569509206608e-08
42474,2.2526491545673198e-07
42475,2.199736907560343e-08
42476,3.3186027042185476e-09
42477,1.5404887547832794e-08
42478,2.2200276074905597e-08
42479,1.1695580723534398e-08
42480,4.59788749019952e-09
42481,4.200398629355279e-09
42482,8.018768286419727e-10
42483,1.5794760173371196e-08
42484,8.246981508857999e-08
42485,1.2417332542920056e-08
42486,6.716741960540239e-09
42487,5.003522902229431e-08
42488,9.596815589662117e-06
42489,1.3465979434003199e-09
42490,5.8504075845065634e-08
42491,5.1652029398830836e-09
42492,2.9915792505773997e-09
42493,7.907312916120646e-08
42494,5.592466758829024e-08
42495,2.9754970416818637e-09
42496,9.003293347303115e-09
42497,2.15988676015536e-08
42498,2.432982071312115e-09
42499,1.442819225320702e-09
42500,3.2459825470545e-08
42501,1.5404887547832794e-08
42502,8.12350933073198e-09
42503,4.590103378808319e-08
42504,1.4521403886240957e-09
42505,1.3058263299765439e-09
42506,1.7081422285387992e-09
42507,2.74500226561764e-09
42508,1.0585355221793035e-08
42509,3.588318105844159e-09
42510,8.186911525556733e-09
42511,7.679364742592638e-08
42512,3.426158415950207e-07
42513,1.3900572626503076e-08
42514,6.642988806306047e-09
42515,1.0880170858101476e-08
42516,7.146193420543384e-10
42517,7.87109456608272e-09
42518,2.7966705973788956e-08
42519,1.4794130401008537e-08
42520,3.254932537976779e-08
42521,3.2157627730443586e-09
42522,5.971234331611198e-08
42523,9.502496449229838e-10
42524,1.4972195710687183e-09
42525,6.5113150119783e-09
42526,2.9210198907878792e-09
42527,2.5798266997688152e-08
42528,8.029318609464479e-09
42529,5.72409689803488e-08
42530,3.4028001313872797e-09
42531,2.0867182443049676e-09
42532,8.366480101043986e-10
42533,1.9566790967273753e-09
42534,3.150695075331583e-08
42535,3.41509601184064e-08
42536,1.0271873604059748e-08
42537,4.675463885519279e-08
42538,4.473075946801683e-08
42539,2.7320761239997895e-08
42540,7.74532321910865e-08
42541,3.691641968822302e-08
42542,4.022863161209579e-09
42543,2.698937313363827e-09
42544,2.0243440050598796e-08
42545,2.4122926617575727e-09
42546,7.432170980552639e-09
42547,3.1981886066071195e-08
42548,7.69248012552976e-09
42549,1.3853092674303997e-09
42550,1.5265226502813356e-08
42551,4.7605713198966134e-08
42552,4.236797199350951e-09
42553,5.43616173853056e-08
42554,8.909709297465598e-09
42555,2.7037710414573193e-08
42556,1.4602321403009999e-06
42557,5.934267937703039e-09
42558,4.0655862438743994e-08
42559,7.61670105990624e-09
42560,1.6837523754027292e-08
42561,7.82807454044784e-10
42562,4.09735759263339e-08
42563,1.9074364686854396e-09
42564,9.329260375741334e-09
42565,6.623647243938558e-09
42566,6.079469056613464e-08
42567,1.120243344470611e-08
42568,1.4747402381251846e-08
42569,5.104620605654378e-09
42570,3.404649400942193e-08
42571,3.3934580079048e-08
42572,1.2216354434307238e-09
42573,2.209286033229e-09
42574,1.4484844904977808e-08
42575,5.565165413370912e-08
42576,2.7794441376477435e-09
42577,9.288873786214403e-07
42578,1.2417083192183039e-08
42579,5.58383389307931e-08
42580,2.5161630314417996e-09
42581,4.3643292299516465e-08
42582,1.0469649036067199e-07
42583,3.611295331042047e-08
42584,2.281775716246074e-09
42585,4.0407692817451196e-08
42586,2.925883958842163e-08
42587,8.591285647305613e-09
42588,2.7788890913481993e-08
42589,1.5380119254780275e-08
42590,3.0213318255199125e-08
42591,1.8731900648574e-08
42592,4.0506579876194665e-08
42593,6.14259948935328e-08
42594,7.026068237875919e-10
42595,2.3319498279130187e-08
42596,2.7517777022498387e-08
42597,1.6982370335059918e-08
42598,3.201877778040779e-08
42599,3.5961036594231595e-08
42600,1.0765884964463996e-07
42601,5.9330275281375174e-08
42602,6.840222496632599e-09
42603,4.811195024497246e-09
42604,6.652212765257647e-08
42605,8.9248564600464e-09
42606,2.489760701570519e-09
42607,2.17698073048246e-09
42608,1.83897925880155e-08
42609,1.7666347657272468e-09
42610,6.244497364209466e-09
42611,8.491855368567032e-09
42612,1.8706825753855633e-09
42613,6.0512389370942205e-09
42614,6.06626726193624e-09
42615,1.22695217239478e-07
42616,1.5052090269708127e-09
42617,8.012086299238858e-10
42618,3.129841221203292e-08
42619,4.49338586455824e-08
42620,6.50123246004719e-09
42621,5.803344282150203e-09
42622,8.654732810713037e-08
42623,4.66817987380752e-08
42624,5.671431726991918e-08
42625,9.4559975143068e-09
42626,4.1051823821922395e-09
42627,2.437759029190016e-09
42628,9.447971102974796e-08
42629,3.1930487549453916e-08
42630,1.8585452515654616e-08
42631,9.722090129117968e-09
42632,2.90961480787512e-06
42633,1.7889788319683998e-09
42634,2.9594737960734236e-08
42635,2.914940673682519e-07
42636,7.1152904618512e-09
42637,2.4290355773619164e-10
42638,1.988698947981144e-08
42639,7.880607117688356e-09
42640,1.9197383671511838e-08
42641,2.5406807845719032e-08
42642,2.2429833750837238e-08
42643,3.0667511468616994e-09
42644,2.98759851587898e-08
42645,3.30607440568384e-08
42646,1.7464713173350645e-08
42647,2.6616015135938312e-08
42648,2.3027747923236e-09
42649,8.78711148483197e-08
42650,5.252248639349374e-09
42651,2.0233347007797e-08
42652,1.5278293257566824e-08
42653,1.4349781416183838e-09
42654,1.6736062647920797e-07
42655,2.2657624520303994e-09
42656,1.438862371861278e-08
42657,4.647257567718948e-09
42658,8.131171361996537e-08
42659,1.765206156440092e-08
42660,9.257719702751756e-09
42661,1.2899922619160807e-08
42662,8.629138967388239e-08
42663,1.7392316330175599e-09
42664,1.5799785670528268e-08
42665,1.0049668862564519e-07
42666,6.7858955787809265e-09
42667,1.7689523593804716e-09
42668,7.195895202754669e-08
42669,7.346027057453135e-08
42670,2.351197630514304e-07
42671,1.2527029162030073e-09
42672,7.3783536416908196e-09
42673,7.74086242188384e-09
42674,2.45149160032224e-09
42675,1.597187090182752e-08
42676,1.7637078336689277e-09
42677,9.982927125242489e-09
42678,2.68618534977333e-08
42679,6.260748078062395e-09
42680,7.5896583793806e-08
42681,3.1183205269843064e-09
42682,7.855725419115419e-09
42683,4.5403956234459963e-10
42684,1.2727912357924398e-08
42685,4.34666013349386e-09
42686,4.447260235572e-08
42687,3.214281347673728e-09
42688,8.92705837346743e-08
42689,3.776550189733919e-09
42690,8.875998736464936e-09
42691,2.3563719477809993e-08
42692,1.296810319584e-08
42693,1.6243201704448079e-09
42694,1.4625312079332407e-08
42695,1.4082875703639361e-08
42696,1.8907096826646713e-08
42697,5.482162026042239e-09
42698,2.0684013879928318e-08
42699,3.339499574410038e-09
42700,2.73479423346864e-09
42701,1.162065387532392e-07
42702,2.89128851200836e-09
42703,8.24407804329508e-10
42704,5.636282422216431e-09
42705,3.710592429132787e-09
42706,3.025149390886791e-08
42707,1.0972607202095997e-08
42708,1.7878418170335994e-08
42709,1.434118093324288e-09
42710,1.7490424948697596e-09
42711,4.270394591219095e-09
42712,3.025600213941413e-08
42713,9.521150232122566e-09
42714,9.245367468204013e-09
42715,7.295068635343678e-08
42716,6.361407222899896e-09
42717,2.144182591268848e-09
42718,3.1235903064657677e-09
42719,2.68618534977333e-08
42720,3.927147607929696e-08
42721,9.364361238175998e-10
42722,4.03360035906276e-08
42723,3.604278613931149e-08
42724,8.89205240533284e-08
42725,1.848073804498711e-08
42726,5.019087664115711e-09
42727,8.588337930249271e-09
42728,6.17576973741588e-08
42729,4.4328125955973185e-09
42730,1.3656586532612056e-06
42731,1.964603939927603e-09
42732,5.6092602928622526e-08
42733,1.4112689119178719e-08
42734,1.011366225390528e-08
42735,7.239855527710078e-09
42736,4.382866219570559e-08
42737,6.0370083542307235e-09
42738,1.3275753723719995e-09
42739,3.4364031853056e-08
42740,2.702622680673968e-09
42741,1.2847280252701436e-08
42742,8.796212113935059e-06
42743,6.25109655316848e-08
42744,1.145931815462502e-09
42745,1.2186834410747563e-08
42746,3.5043245654787895e-08
42747,1.2962244230977918e-08
42748,1.752834164718e-09
42749,1.5826889980490394e-09
42750,1.5380119254780275e-08
42751,5.769913838074559e-09
42752,4.4755464712378196e-08
42753,8.99965532016936e-08
42754,7.283464132835519e-09
42755,4.746987000356575e-09
42756,1.2089714257077854e-08
42757,1.930121208812678e-08
42758,5.838098458574591e-09
42759,9.40661185746756e-08
42760,1.1790592903833599e-08
42761,7.87109456608272e-09
42762,4.203992548737792e-09
42763,5.1124825444499515e-08
42764,6.06000806667536e-08
42765,2.92769126412508e-08
42766,1.4644789403931757e-08
42767,5.7382203151937584e-06
42768,1.0358211830502169e-09
42769,2.1165627725649897e-10
42770,1.1717233888230398e-08
42771,1.4886941859820796e-08
42772,3.5229743015414383e-09
42773,1.7100746834878796e-08
42774,4.1043086667592796e-08
42775,1.0339306759614926e-05
42776,1.6846740483703788e-08
42777,2.9244222676913555e-08
42778,1.46059501798272e-08
42779,6.8534870934024e-10
42780,1.8929711501879702e-08
42781,1.53632012103876e-08
42782,2.8009450000959117e-08
42783,7.61722047913669e-12
42784,5.71669785199016e-09
42785,2.338563465472036e-08
42786,3.921046988403431e-08
42787,1.63913793207843e-07
42788,1.6654270440262125e-08
42789,8.983861597148401e-09
42790,1.4539669231974956e-08
42791,6.089755207954319e-08
42792,9.247299408786039e-09
42793,5.223591224595415e-08
42794,3.42305926483356e-08
42795,2.5536139929159517e-08
42796,2.865837851814355e-09
42797,7.50528323750665e-09
42798,5.432655256522199e-09
42799,5.961494303428511e-08
42800,6.06000806667536e-08
42801,6.94029622031424e-08
42802,1.9802021528744638e-07
42803,5.6216461685932785e-09
42804,3.513716067317568e-09
42805,3.046540884646598e-08
42806,1.0866183486226521e-08
42807,1.6636072597900474e-08
42808,7.1242254274276784e-09
42809,1.5183833839063666e-08
42810,1.0503486088624964e-09
42811,5.193347330374341e-09
42812,1.59181989135993e-08
42813,3.063796643424711e-09
42814,5.061094851069214e-10
42815,1.4460039604065277e-09
42816,1.9675365489219435e-06
42817,4.9131648645341995e-08
42818,5.572855344131998e-09
42819,2.4194803534721397e-08
42820,1.4223150636395232e-08
42821,9.093018418189159e-09
42822,6.92417776688792e-07
42823,2.7678015967336445e-09
42824,3.512663200538976e-09
42825,2.71675830523196e-09
42826,3.166414141732272e-09
42827,8.31554583337536e-09
42828,3.7331187582884394e-08
42829,5.828180202784863e-08
42830,5.698328912668727e-09
42831,5.1751780065599044e-08
42832,1.4303439262323358e-09
42833,6.905684091252957e-09
42834,2.0456862808657626e-09
42835,5.87181111242342e-10
42836,2.48896457062272e-08
42837,2.1827804397747517e-08
42838,1.0741756985133442e-07
42839,1.2527782833311222e-08
42840,4.965488346628655e-09
42841,3.43996586143288e-09
42842,5.780932632388583e-09
42843,3.3274813715099875e-09
42844,7.539374724375422e-09
42845,2.239432519954608e-09
42846,9.73688928901128e-09
42847,1.3338284319463318e-09
42848,3.81772499761848e-08
42849,4.5443119085618225e-09
42850,4.6773005987837156e-08
42851,2.3656821592732794e-09
42852,8.567279162167799e-09
42853,1.4235500648433232e-09
42854,2.6395533664910276e-08
42855,6.899574597070381e-12
42856,4.9468350363494395e-09
42857,1.4575351412886598e-08
42858,7.069134618947999e-09
42859,4.3347291706497596e-08
42860,2.983927818547368e-08
42861,5.849014746576399e-09
42862,1.0983321618099479e-09
42863,1.9979213165351982e-09
42864,2.7571870762137233e-09
42865,3.8477022113453e-09
42866,5.1188682659385596e-08
42867,3.46725384035952e-09
42868,2.3773822936257233e-09
42869,1.561916098294195e-08
42870,4.020287612894111e-08
42871,4.482739642056035e-09
42872,6.71277190594188e-08
42873,2.1906681086699996e-08
42874,9.215629760928399e-10
42875,1.4090538423214076e-08
42876,1.9836023816208958e-07
42877,1.1335278147395379e-08
42878,8.541616430658551e-09
42879,2.0821170291993297e-08
42880,2.391834203069808e-09
42881,1.0257648877057445e-08
42882,4.5811338573641755e-08
42883,5.305447246813963e-08
42884,2.2881495049485597e-09
42885,4.7295334633594404e-08
42886,4.1569289255956306e-08
42887,1.8526423208259838e-08
42888,6.497042848163856e-09
42889,4.78590430995008e-09
42890,1.4942763432088018e-08
42891,4.035757780685061e-09
42892,1.0687437636949498e-08
42893,1.08662390225228e-08
42894,8.887052788346159e-09
42895,2.9491811563214398e-08
42896,4.34065568410572e-09
42897,2.1330834147532798e-08
42898,9.987746741409854e-10
42899,5.503395605259879e-09
42900,3.331393789562664e-08
42901,5.4528587165869806e-08
42902,1.3116366830517114e-08
42903,2.6079860698937208e-08
42904,5.3213611871611795e-09
42905,1.455362302591127e-08
42906,7.059313532327616e-08
42907,2.7790095064402555e-09
42908,1.0952409452126399e-07
42909,1.0064498786725679e-07
42910,5.494545313149543e-08
42911,3.445111599396359e-08
42912,7.381949930888445e-09
42913,3.210535396828112e-09
42914,8.188764118149131e-08
42915,1.463810843978028e-08
42916,7.064983028791499e-09
42917,1.8892503962936267e-08
42918,8.572802604543991e-09
42919,8.638799725958318e-09
42920,1.3682697016150578e-08
42921,2.188800371133056e-09
42922,1.66063446065592e-08
42923,2.7883597346162877e-09
42924,1.1889023627265197e-08
42925,4.1451514515953695e-09
42926,5.454380967940606e-09
42927,3.102509228121576e-08
42928,5.96473219604676e-08
42929,4.89532416399852e-10
42930,2.2478102141302546e-08
42931,2.1485218148867195e-08
42932,6.771230617741051e-09
42933,3.7261211329085996e-10
42934,1.1109340375916327e-08
42935,7.870528020625797e-08
42936,9.1316163283254e-08
42937,1.0859346232144799e-08
42938,7.910502050242271e-08
42939,5.2291424740629114e-09
42940,1.4756958926454265e-08
42941,4.7428405147236e-08
42942,6.421397255601438e-08
42943,1.0741791667368958e-11
42944,2.7424946066419468e-08
42945,1.1482463106147028e-07
42946,1.306266708552912e-09
42947,5.485296041952767e-09
42948,1.9281763271500425e-09
42949,3.10613177174122e-09
42950,1.6741581023857915e-08
42951,6.894347576183499e-09
42952,4.486030585790431e-08
42953,1.3353540367854038e-08
42954,9.58739229356322e-08
42955,1.3009330554194348e-08
42956,7.990866135544601e-08
42957,6.948953106331088e-08
42958,3.096035507050812e-08
42959,4.607624117134079e-08
42960,8.0262531730356e-08
42961,1.2628147551377218e-08
42962,1.0771237299251196e-09
42963,1.1204139234704015e-07
42964,1.38307410359136e-08
42965,3.8951170247293986e-09
42966,1.429281152164584e-08
42967,1.3125337655281919e-06
42968,4.1160443960860795e-09
42969,1.27155173172657e-09
42970,3.54483771739488e-09
42971,3.5439618682944e-08
42972,4.852282313273853e-09
42973,7.56235300283179e-09
42974,3.6956032222832458e-09
42975,3.8466971181523426e-08
42976,3.849496559925576e-09
42977,6.635245910722911e-09
42978,7.238236496274e-09
42979,6.926972668662672e-09
42980,2.1325845982757746e-09
42981,2.099871666495691e-08
42982,9.248117758874589e-09
42983,8.60289417417312e-08
42984,3.960914515104959e-09
42985,2.0121720288215037e-08
42986,7.342468355068624e-10
42987,2.4026968704712798e-08
42988,4.9131648645341995e-08
42989,4.27366589922208e-09
42990,3.232911306843683e-08
42991,4.486343254402556e-09
42992,2.8879448850897496e-08
42993,8.187261912027502e-10
42994,9.941279153967519e-09
42995,8.464539569231519e-09
42996,1.2702053071787904e-08
42997,3.884715774360928e-10
42998,1.739677457690254e-08
42999,3.1518771707656074e-08
43000,3.388149559973887e-10
43001,2.5691635187555675e-08
43002,4.36638246183324e-08
43003,1.6533405759989999e-09
43004,3.0109496008096e-09
43005,2.666782104743712e-08
43006,6.647283272093895e-09
43007,3.7847584163423995e-10
43008,4.6483787119620596e-08
43009,9.500045110439185e-08
43010,3.37622266614048e-09
43011,9.560916304670879e-09
43012,1.57309621104363e-08
43013,9.75510079838341e-08
43014,1.5152495173997698e-08
43015,5.1765763288185e-06
43016,2.719623169197712e-08
43017,2.026727613545544e-07
43018,3.434696206994976e-09
43019,2.6602941041818557e-08
43020,6.604605101770556e-08
43021,6.761499554314399e-09
43022,2.85083482692024e-09
43023,2.75605025202864e-09
43024,4.0988147299412594e-08
43025,1.5903967185408598e-08
43026,4.387197249345468e-08
43027,5.727419243534453e-09
43028,3.396657236952446e-09
43029,3.14385549553782e-09
43030,1.7744609765245433e-09
43031,3.1835158647485354e-10
43032,1.8514932282837757e-08
43033,3.3209377234639996e-09
43034,3.256094032740157e-08
43035,9.038891469228793e-09
43036,3.7042646004573436e-09
43037,2.0478657683356454e-08
43038,1.5193097848709615e-09
43039,8.310225006244428e-09
43040,9.302390529574016e-09
43041,5.746755198160867e-06
43042,8.235266763669104e-09
43043,3.6942723711148795e-08
43044,1.3229747192401999e-08
43045,6.1815806537016e-09
43046,4.255288027045631e-09
43047,1.158450943431473e-08
43048,2.2647524704169843e-09
43049,1.2564024415496842e-08
43050,3.2695216665576456e-10
43051,9.6410095748875e-08
43052,4.6193204214768004e-08
43053,6.616998386058016e-08
43054,1.6705716955310846e-08
43055,2.206678730363639e-09
43056,8.51546990704424e-09
43057,1.5717097165616342e-07
43058,4.451302192799735e-08
43059,4.9521065966993275e-08
43060,3.847679839931626e-08
43061,2.310831400349632e-08
43062,1.125987515706592e-09
43063,3.3730512772635413e-09
43064,1.1361395114768149e-08
43065,4.699243448877239e-09
43066,9.794293263973775e-10
43067,1.3816703115406525e-08
43068,1.76868667547616e-09
43069,9.204456436313033e-09
43070,4.8835508111220604e-08
43071,1.2119227990069965e-08
43072,1.3174089206568255e-09
43073,9.88828285783648e-09
43074,3.270837367829694e-10
43075,8.412069607548937e-08
43076,2.6150810524443357e-08
43077,1.679424993399288e-08
43078,2.3404563974674436e-08
43079,3.4528060589210394e-08
43080,3.8080260590454674e-08
43081,1.5950589816757679e-07
