eve_id,id,max_off,mean_prob,dzmax,dzmin,dmax,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01605N3720_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01605N3720_S000,0.16,4.731703123005821e-07,0.002,0.001,1.166,16.05,37.2,37201605,12.0,0.002,1.0,7.570724996809314e-08,1.8674136321195144e-05,597.0,"37.037,15.792"
E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02064N3530_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02064N3530_S000,0.41,4.0911634497750016e-08,0.001,0.001,2.124,20.64,35.3,35292064,6.0,0.001,1.0,1.6773770144077506e-08,1.8674136321195144e-05,6.0,"35.057,20.412"
E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02236N3646_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02236N3646_S000,0.18,6.547735646407343e-06,0.001,0.001,0.753,22.36,36.46,36462236,69.0,0.001,1.0,1.1785924163533216e-06,1.8674136321195144e-05,225.0,"36.377,22.062"
E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01760N3738_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01760N3738_S000,0.36,8.75590639979713e-08,0.002,0.002,2.976,17.6,37.38,37381760,42.0,0.002,1.0,3.152126303926967e-08,1.8674136321195144e-05,211.0,"37.367,17.442"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02426N3465_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02426N3465_S005,1.67,7.799009320084345e-09,0.01,0.01,8.148,24.26,34.65,34652426,60.0,0.01,1.0,1.3024345564540854e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01585N3824_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01585N3824_S000,0.16,6.764739074625674e-06,0.002,-0.001,1.197,15.85,38.24,38241585,16.0,0.002,1.0,1.082358251940108e-06,1.8674136321195144e-05,149.0,"38.027,15.792"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02344N3478_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02344N3478_S002,1.21,7.050509988604217e-09,0.007,0.007,5.708,23.44,34.78,34782344,127.0,0.007,1.0,8.531117086211102e-09,1.8674136321195144e-05,385.0,"34.727,23.382"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01768N3805_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01768N3805_S000,0.8,2.6917608888761043e-08,0.013,0.01,2.918,17.68,38.05,38041768,41.0,0.013,1.0,2.1534087111008837e-08,1.8674136321195144e-05,173.0,"38.027,17.442"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02214N3447_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02214N3447_S000,0.22,1.4448814982887325e-07,0.001,0.001,1.087,22.14,34.47,34472214,32.0,0.001,1.0,3.1787392962352113e-08,1.8674136321195144e-05,145.0,"34.397,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02118N3568_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02118N3568_S001,0.78,2.643950852446945e-08,0.002,0.002,4.022,21.18,35.68,35682118,52.0,0.002,1.0,2.062281664908617e-08,1.8674136321195144e-05,216.0,"35.387,21.072"
E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01828N3798_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M837_E01828N3798_S000,1.17,2.576057988015948e-08,0.004,0.002,3.647,18.28,37.98,37971828,25.0,0.004,1.0,3.013987845978659e-08,1.8674136321195144e-05,55.0,"37.697,18.102"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02467N3448_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02467N3448_S005,0.52,7.071917583510934e-09,0.005,0.005,2.402,24.67,34.48,34472467,79.0,0.005,1.0,3.677397143425686e-09,1.8674136321195144e-05,218.0,"34.397,24.372"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02461N3461_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02461N3461_S002,0.35,2.0628221200229584e-08,0.004,0.004,2.579,24.61,34.61,34612461,30.0,0.004,1.0,7.219877420080354e-09,1.8674136321195144e-05,218.0,"34.397,24.372"
E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S004,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01700N3744_S004,1.47,2.650358090018604e-09,0.062,0.05,6.981,17.0,37.44,37441700,36.0,0.062,1.0,3.896026392327348e-09,1.8674136321195144e-05,143.0,"37.367,16.782"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02359N3451_S003,0.98,2.7870144965899632e-08,0.007,0.007,4.549,23.59,34.51,34512359,91.0,0.007,1.0,2.731274206658164e-08,1.8674136321195144e-05,439.0,"34.397,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02441N3439_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02441N3439_S005,0.73,2.783998008295263e-08,0.007,0.007,2.913,24.41,34.39,34392441,85.0,0.007,1.0,2.032318546055542e-08,1.8674136321195144e-05,288.0,"34.067,24.372"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02311N3485_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02311N3485_S002,1.09,2.822388452898345e-08,0.008,0.007,4.833,23.11,34.85,34852311,133.0,0.008,1.0,3.076403413659196e-08,1.8674136321195144e-05,523.0,"34.727,23.052"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3606_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02171N3606_S003,1.54,7.154735753028353e-09,0.005,0.005,4.995,21.71,36.06,36062171,104.0,0.005,1.0,1.1018293059663665e-08,1.8674136321195144e-05,372.0,"36.047,21.402"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01749N3728_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M732_E01749N3728_S000,0.19,2.811563299694316e-07,0.001,0.001,1.427,17.49,37.28,37281748,33.0,0.001,1.0,5.341970269419201e-08,1.8674136321195144e-05,178.0,"37.037,17.442"
E02643N3661E02922N3454-PS-Str_PYes_Hom-M837_E02679N3489_S000,PS_manning003/E02643N3661E02922N3454-PS-Str_PYes_Hom-M837_E02679N3489_S000,0.09,1.0594313563899993e-05,0.001,0.001,0.325,26.79,34.89,34892679,1.0,0.001,1.0,9.534882207509993e-07,1.8674136321195144e-05,1.0,"34.727,26.682"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02294N3487_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02294N3487_S004,1.57,3.2954785401790794e-08,0.013,0.013,5.129,22.94,34.87,34862294,117.0,0.013,1.0,5.173901308081155e-08,1.8674136321195144e-05,574.0,"34.727,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02226N3500_S004,0.99,6.759886832571417e-09,0.007,0.005,4.211,22.26,35.0,35002226,85.0,0.007,1.0,6.692287964245703e-09,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3603_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02152N3603_S003,0.63,2.9552074814572344e-08,0.004,0.002,4.01,21.52,36.03,36032152,89.0,0.004,1.0,1.8617807133180578e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02076N3673_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02076N3673_S000,0.3,1.989719894536969e-07,0.002,0.001,1.658,20.76,36.73,36722076,49.0,0.002,1.0,5.969159683610906e-08,1.8674136321195144e-05,252.0,"36.707,20.742"
E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02182N3695_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M824_E02182N3695_S000,0.22,3.26128920948446e-06,0.002,0.001,0.828,21.82,36.95,36952182,39.0,0.002,1.0,7.174836260865812e-07,1.8674136321195144e-05,194.0,"36.707,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S005,0.6,2.9400056317765373e-08,0.002,0.002,3.149,21.09,36.22,36222109,72.0,0.002,1.0,1.7640033790659224e-08,1.8674136321195144e-05,417.0,"36.047,21.072"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02152N3603_S004,0.63,2.9552074814572344e-08,0.002,0.002,3.731,21.52,36.03,36032152,89.0,0.002,1.0,1.8617807133180578e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02370N3485_S003,1.03,3.277124368877689e-09,0.005,0.005,4.345,23.7,34.85,34852370,48.0,0.005,1.0,3.3754380999440196e-09,1.8674136321195144e-05,385.0,"34.727,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02164N3590_S004,1.51,1.3432334880588877e-08,0.007,0.007,7.482,21.64,35.9,35902164,108.0,0.007,1.0,2.0282825669689203e-08,1.8674136321195144e-05,416.0,"35.717,21.402"
E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02422N3500_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M850_E02422N3500_S000,0.24,2.339413223209335e-05,0.002,0.002,1.22,24.22,35.0,35002422,18.0,0.002,1.0,5.614591735702404e-06,1.8674136321195144e-05,62.0,"34.727,24.042"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02134N3641_S005,0.84,2.0645934799636362e-08,0.004,0.002,3.495,21.34,36.41,36402134,86.0,0.004,1.0,1.7342585231694542e-08,1.8674136321195144e-05,372.0,"36.377,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02156N3661_S005,1.17,3.4157407195992582e-09,0.007,0.005,4.234,21.56,36.61,36612156,77.0,0.007,1.0,3.996416641931132e-09,1.8674136321195144e-05,268.0,"36.377,21.402"
E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01774N3873_S000,PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01774N3873_S000,0.24,3.2215870427887377e-07,0.001,0.001,1.231,17.74,38.73,38721773,18.0,0.001,1.0,7.73180890269297e-08,1.8674136321195144e-05,174.0,"38.687,17.442"
E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01796N3749_S000,PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01796N3749_S000,0.25,2.370889535623831e-07,0.001,0.001,1.767,17.96,37.49,37491796,36.0,0.001,1.0,5.9272238390595777e-08,1.8674136321195144e-05,127.0,"37.367,17.772"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02121N3611_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02121N3611_S003,0.98,1.9673021011441533e-08,0.004,0.004,3.965,21.21,36.11,36112121,70.0,0.004,1.0,1.9279560591212702e-08,1.8674136321195144e-05,417.0,"36.047,21.072"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02280N3610_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02280N3610_S000,0.13,1.0518799382507193e-05,0.001,0.001,0.665,22.8,36.1,36102280,57.0,0.001,1.0,1.3674439197259352e-06,1.8674136321195144e-05,243.0,"36.047,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02434N3452_S001,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02434N3452_S001,0.62,2.0321780289111573e-08,0.004,0.004,2.821,24.34,34.52,34522434,87.0,0.004,1.0,1.2599503779249174e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02498N3423_S003,0.68,7.042432515949088e-09,0.005,0.005,2.646,24.98,34.23,34222498,49.0,0.005,1.0,4.78885411084538e-09,1.8674136321195144e-05,265.0,"34.067,24.702"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3638_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02184N3638_S004,1.46,2.1106870143136617e-08,0.004,0.004,4.496,21.84,36.38,36382184,72.0,0.004,1.0,3.081603040897946e-08,1.8674136321195144e-05,293.0,"36.377,21.732"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S001,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02515N3431_S001,0.64,7.063590725773581e-09,0.005,0.005,2.961,25.15,34.31,34312515,35.0,0.005,1.0,4.520698064495092e-09,1.8674136321195144e-05,137.0,"34.067,25.032"
E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02344N3564_S003,PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02344N3564_S003,0.97,5.720262571294793e-08,0.002,0.002,3.166,23.44,35.64,35642344,58.0,0.002,1.0,5.5486546941559495e-08,1.8674136321195144e-05,303.0,"35.387,23.382"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02171N3606_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02171N3606_S002,0.99,7.154735753028353e-09,0.007,0.005,3.809,21.71,36.06,36062171,104.0,0.007,1.0,7.08318839549807e-09,1.8674136321195144e-05,372.0,"36.047,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02337N3493_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02337N3493_S004,1.34,2.835976965440344e-08,0.008,0.007,5.691,23.37,34.93,34932337,127.0,0.008,1.0,3.800209133690061e-08,1.8674136321195144e-05,523.0,"34.727,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02335N3468_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02335N3468_S004,1.01,7.0642469311352575e-09,0.005,0.005,3.172,23.35,34.68,34682335,121.0,0.005,1.0,7.13488940044661e-09,1.8674136321195144e-05,491.0,"34.397,23.052"
E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02465N3496_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02465N3496_S000,0.28,1.4548238988016202e-06,0.002,0.002,0.961,24.65,34.96,34962465,9.0,0.002,1.0,4.073506916644537e-07,1.8674136321195144e-05,41.0,"34.727,24.372"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02288N3555_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02288N3555_S004,0.81,1.7476346030499246e-08,0.002,0.002,2.888,22.88,35.55,35542288,28.0,0.002,1.0,1.415584028470439e-08,1.8674136321195144e-05,45.0,"35.387,22.722"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02534N3432_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02534N3432_S002,0.93,5.691750407234183e-09,0.01,0.01,3.884,25.34,34.32,34322534,41.0,0.01,1.0,5.29332787872779e-09,1.8674136321195144e-05,137.0,"34.067,25.032"
E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02095N3592_S003,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M871_E02095N3592_S003,1.03,1.2098158597872113e-07,0.004,0.002,4.453,20.95,35.92,35922095,48.0,0.004,1.0,1.2461103355808276e-07,1.8674136321195144e-05,150.0,"35.717,20.742"
E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02014N3634_S000,PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02014N3634_S000,0.33,2.3182039662779893e-07,0.001,0.001,1.772,20.14,36.34,36342014,13.0,0.001,1.0,7.650073088717364e-08,1.8674136321195144e-05,66.0,"36.047,20.082"
E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02023N3703_S000,0.18,2.8477039138060056e-06,0.001,0.001,1.382,20.23,37.03,37032023,24.0,0.001,1.0,5.12586704485081e-07,1.8674136321195144e-05,96.0,"36.707,20.082"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02120N3675_S005,0.83,2.1203563935897472e-08,0.004,0.002,3.689,21.2,36.75,36752120,73.0,0.004,1.0,1.75989580667949e-08,1.8674136321195144e-05,264.0,"36.707,21.072"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02225N3486_S005,0.86,1.8511159127739067e-08,0.004,0.004,4.411,22.25,34.86,34862225,71.0,0.004,1.0,1.59195968498556e-08,1.8674136321195144e-05,466.0,"34.727,22.062"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02139N3548_S003,0.7,2.6208228634708047e-08,0.002,0.002,3.288,21.39,35.48,35472139,69.0,0.002,1.0,1.834576004429563e-08,1.8674136321195144e-05,216.0,"35.387,21.072"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02146N3630_S002,1.01,2.024545269397736e-08,0.004,0.004,4.619,21.46,36.3,36292146,88.0,0.004,1.0,2.0447907220917137e-08,1.8674136321195144e-05,372.0,"36.047,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02330N3507_S000,0.47,2.0674602512492624e-07,0.002,0.002,1.636,23.3,35.07,35072330,60.0,0.002,1.0,9.717063180871534e-08,1.8674136321195144e-05,217.0,"35.057,23.052"
E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M732_E01661N3771_S000,0.09,9.017387416936672e-07,0.001,0.001,0.742,16.61,37.71,37711661,30.0,0.001,1.0,8.115648675243004e-08,1.8674136321195144e-05,171.0,"37.697,16.452"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02441N3439_S004,1.43,5.626306845204633e-09,0.01,0.01,4.543,24.41,34.39,34392441,85.0,0.01,1.0,8.045618788642626e-09,1.8674136321195144e-05,288.0,"34.067,24.372"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01667N3857_S000,0.33,6.185608853075355e-08,0.013,0.011,2.66,16.67,38.57,38571667,7.0,0.013,1.0,2.0412509215148673e-08,1.8674136321195144e-05,36.0,"38.357,16.452"
E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PNo_Hom-M754_E01622N3816_S000,0.11,3.18930147798748e-06,0.004,0.002,0.97,16.22,38.16,38151622,28.0,0.004,1.0,3.508231625786228e-07,1.8674136321195144e-05,115.0,"38.027,16.122"
E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M824_E01729N3669_S000,0.9,1.1882719245598993e-07,0.022,0.016,5.12,17.29,36.69,36691729,34.0,0.022,1.0,1.0694447321039094e-07,1.8674136321195144e-05,66.0,"36.377,17.112"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02140N3655_S002,0.8,2.1046626194491304e-08,0.005,0.004,2.964,21.4,36.55,36542140,66.0,0.005,1.0,1.6837300955593044e-08,1.8674136321195144e-05,372.0,"36.377,21.072"
E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M824_E02227N3683_S000,0.21,6.9679326791846535e-06,0.001,0.001,0.907,22.27,36.83,36832227,31.0,0.001,1.0,1.4632658626287772e-06,1.8674136321195144e-05,219.0,"36.707,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02359N3515_S000,0.25,1.5174561757696144e-07,0.001,0.001,1.037,23.59,35.15,35152359,22.0,0.001,1.0,3.793640439424036e-08,1.8674136321195144e-05,78.0,"35.057,23.382"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02146N3630_S004,0.77,3.009075596962561e-08,0.002,0.002,3.105,21.46,36.3,36292146,88.0,0.002,1.0,2.316988209661172e-08,1.8674136321195144e-05,372.0,"36.047,21.402"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02337N3493_S004,0.51,3.108221934189017e-08,0.002,0.002,2.357,23.37,34.93,34932337,127.0,0.002,1.0,1.585193186436399e-08,1.8674136321195144e-05,523.0,"34.727,23.052"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02290N3438_S000,0.31,1.7280682744568706e-07,0.001,0.001,1.728,22.9,34.38,34382290,26.0,0.001,1.0,5.357011650816299e-08,1.8674136321195144e-05,73.0,"34.067,22.722"
E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02235N3576_S005,0.67,3.052200758427848e-08,0.002,0.002,3.236,22.35,35.76,35762235,48.0,0.002,1.0,2.0449745081466586e-08,1.8674136321195144e-05,373.0,"35.717,22.062"
E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,PS_manning003/E01964N3926E02184N3685-PS-Str_PNo_Var-M792_E02105N3765_S000,0.12,1.7805918118706722e-05,0.001,0.001,0.741,21.05,37.65,37652105,17.0,0.001,1.0,2.1367101742448066e-06,1.8674136321195144e-05,197.0,"37.367,20.742"
E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M754_E02127N3724_S000,0.07,9.420426769924204e-06,0.001,0.001,0.55,21.27,37.24,37242127,32.0,0.001,1.0,6.594298738946944e-07,1.8674136321195144e-05,115.0,"37.037,21.072"
E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01645N3675_S000,0.63,8.454950477517468e-08,0.014,0.005,3.213,16.45,36.75,36751645,18.0,0.014,1.0,5.326618800836005e-08,1.8674136321195144e-05,65.0,"36.707,16.122"
E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02498N3438_S003,1.13,5.684861611231073e-09,0.008,0.008,5.702,24.98,34.38,34382498,53.0,0.008,1.0,6.423893620691112e-09,1.8674136321195144e-05,265.0,"34.067,24.702"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S003,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02417N3454_S003,0.49,3.1721873707441865e-08,0.004,0.004,1.751,24.17,34.54,34542417,91.0,0.004,1.0,1.5543718116646515e-08,1.8674136321195144e-05,536.0,"34.397,24.042"
E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01574N3813_S000,PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01574N3813_S000,0.19,1.3152917034950056e-05,0.001,-0.005,1.301,15.74,38.13,38131574,20.0,0.005,1.0,2.4990542366405106e-06,1.8674136321195144e-05,82.0,"38.027,15.462"
E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02047N3601_S000,PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02047N3601_S000,0.45,6.755195431099394e-08,0.001,0.001,2.387,20.47,36.01,36012047,15.0,0.001,1.0,3.0398379439947275e-08,1.8674136321195144e-05,73.0,"35.717,20.412"
E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01562N3822_S000,PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Hom-M732_E01562N3822_S000,0.12,1.6227170982928532e-05,0.001,-0.004,1.052,15.62,38.22,38221562,12.0,0.004,1.0,1.9472605179514236e-06,1.8674136321195144e-05,82.0,"38.027,15.462"
E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02236N3646_S000,PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02236N3646_S000,0.23,6.547735646407343e-06,0.001,0.001,0.858,22.36,36.46,36462236,69.0,0.001,1.0,1.505979198673689e-06,1.8674136321195144e-05,225.0,"36.377,22.062"
E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02545N3421_S005,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02545N3421_S005,0.4,7.098947234852977e-09,0.002,0.001,2.105,25.45,34.21,34212545,29.0,0.002,1.0,2.839578893941191e-09,1.8674136321195144e-05,80.0,"34.067,25.362"
E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02260N3491_S000,PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02260N3491_S000,0.35,8.65741610695429e-08,0.001,0.001,1.883,22.6,34.91,34902260,117.0,0.001,1.0,3.030095637434001e-08,1.8674136321195144e-05,523.0,"34.727,22.392"
E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02193N3666_S000,PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Var-M809_E02193N3666_S000,0.11,1.71668753062424e-06,0.001,0.001,0.782,21.93,36.66,36652193,52.0,0.001,1.0,1.8883562836866642e-07,1.8674136321195144e-05,293.0,"36.377,21.732"
