id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
BS_manning003/E01267N3753E01646N3535-BS-M792_E01575N3670_D010_S202D30R270_A004781_S062	49622	9.248	10.762	0.951	1.069	-0.004	0.005	12.19
BS_manning003/E01267N3753E01646N3535-BS-M732_E01498N3715_D076_S112D70R270_A001180_S030	3149	0.75	6.651	0.245	0.182	-0.355	-0.088	1.032
BS_manning003/E01267N3753E01646N3535-BS-M707_E01547N3670_D010_S337D50R090_A000668_S023	3428	0.632	6.877	0.283	0.166	0.005	0.01	0.696
BS_manning003/E01522N3585E03578N2685-BS-M792_E01644N3580_D010_S202D50R090_A004781_S062	20011	3.126	9.829	0.927	0.791	-0.005	-0.002	3.983
BS_manning003/E01446N4259E02038N3783-BS-M774_E01938N3917_D107_S292D50R090_A003139_S050	10984	1.988	8.894	0.664	0.454	0.001	0.001	2.043
BS_manning003/E01267N3753E01646N3535-BS-M792_E01575N3670_D010_S247D10R090_A004781_S062	23772	5.535	10.035	0.96	0.893	-0.018	-0.016	6.336
BS_manning003/E01470N3877E01631N3641-BS-M732_E01583N3715_D010_S337D50R270_A002108_S017	6924	1.579	8.323	0.594	0.375	-0.011	-0.005	1.99
BS_manning003/E01598N4052E01840N3892-BS-M792_E01735N3917_D010_S247D50R270_A008541_S034	10256	2.171	8.808	0.652	0.463	-0.011	-0.008	2.481
BS_manning003/E01598N4052E01840N3892-BS-M809_E01774N3962_D010_S112D50R270_A012497_S042	23999	3.671	10.034	0.95	0.864	0.005	0.005	5.585
BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D10R090_A004781_S062	33248	4.257	10.317	0.91	0.87	-1.092	-0.01	5.116
BS_manning003/E01598N4052E01840N3892-BS-M792_E01774N3962_D010_S292D30R090_A008541_S034	15672	2.982	9.527	0.876	0.758	-0.004	-0.004	3.54
BS_manning003/E01267N3753E01646N3535-BS-M792_E01470N3715_D010_S247D30R270_A004781_S062	205988	10.441	12.52	1.329	1.132	-0.497	1.743	12.813
BS_manning003/E01380N4178E01687N3892-BS-M809_E01677N3917_D010_S292D50R270_A012497_S042	11020	2.105	8.978	0.719	0.504	0.007	0.008	2.358
BS_manning003/E01598N4052E01840N3892-BS-M809_E01702N3895_D010_S157D50R270_A012497_S042	15368	2.665	9.476	0.849	0.637	0.005	0.007	3.024
BS_manning003/E01267N3753E01646N3535-BS-M774_E01544N3647_D107_S202D50R090_A003139_S050	9124	1.815	8.721	0.672	0.453	0.014	0.025	1.949
BS_manning003/E01267N3753E01646N3535-BS-M680_E01523N3692_D092_S022D50R270_A000357_S016	1049	0.235	4.473	0.083	0.047	-0.007	-0.002	0.278
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D010_S202D30R270_A000357_S016	2867	0.927	6.572	0.249	0.148	-0.016	0.001	1.1
BS_manning003/E01522N3585E03578N2685-BS-M732_E01918N3422_D010_S067D70R090_A001180_S030	5579	1.411	8.018	0.544	0.361	0.001	0.001	1.601
BS_manning003/E01889N4173E02097N3847-BS-M754_E02038N3850_D140_S337D70R090_A003524_S022	4219	0.863	7.168	0.307	0.197	0.001	0.001	0.89
BS_manning003/E01470N3877E01631N3641-BS-M792_E01583N3715_D010_S067D30R270_A008541_S034	64005	5.491	10.97	0.908	0.954	-0.039	0.001	5.814
BS_manning003/E01267N3753E01646N3535-BS-M774_E01575N3670_D010_S112D50R270_A003139_S050	25368	3.715	10.052	0.914	0.839	-0.051	-0.022	4.489
BS_manning003/E01267N3753E01646N3535-BS-M732_E01544N3647_D010_S292D50R090_A001180_S030	5889	1.225	7.915	0.465	0.303	-0.001	0.001	1.36
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D010_S202D70R090_A002108_S017	14682	2.971	9.421	0.84	0.667	-0.008	-0.005	3.618
BS_manning003/E01446N4259E02038N3783-BS-M754_E01985N3872_D091_S292D50R270_A001972_S039	6809	1.334	8.073	0.471	0.304	0.001	0.001	1.469
BS_manning003/E01598N4052E01840N3892-BS-M792_E01686N3962_D010_S292D50R090_A008541_S034	4783	0.901	7.376	0.334	0.216	-0.005	-0.005	1.018
BS_manning003/E01267N3753E01646N3535-BS-M792_E01491N3670_D010_S202D70R270_A004781_S062	83388	5.639	11.214	0.889	0.89	0.105	1.24	5.249
BS_manning003/E01267N3753E01646N3535-BS-M707_E01575N3670_D010_S022D90R090_A000668_S023	3284	0.821	6.91	0.305	0.17	0.001	0.001	0.876
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S112D50R090_A001972_S039	37358	5.227	10.327	0.818	0.934	-2.322	-0.137	6.229
BS_manning003/E01267N3753E01646N3535-BS-M809_E01544N3647_D010_S247D30R270_A006995_S075	89382	12.558	11.471	1.072	1.154	0.004	0.022	14.122
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D178_S067D30R270_A001194_S013	5539	1.064	7.761	0.424	0.272	0.001	0.025	1.149
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D115_S292D10R090_A002108_S017	7829	1.972	8.549	0.659	0.457	-0.163	-0.019	2.179
BS_manning003/E01470N3877E01631N3641-BS-M809_E01583N3715_D010_S337D30R090_A012497_S042	166333	8.074	12.149	1.135	1.038	0.022	0.065	10.666
BS_manning003/E01267N3753E01646N3535-BS-M732_E01523N3692_D010_S247D50R270_A001180_S030	6715	1.759	8.17	0.526	0.336	-0.002	0.005	2.084
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S112D30R270_A001972_S039	155579	5.581	11.979	1.024	0.918	0.393	1.56	5.319
BS_manning003/E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S202D30R090_A006995_S075	11811	2.313	9.1	0.758	0.537	-0.002	-0.002	2.432
BS_manning003/E01889N4173E02097N3847-BS-M732_E01991N3895_D010_S292D70R090_A002108_S017	5348	1.084	7.715	0.419	0.28	0.001	0.001	1.216
BS_manning003/E01470N3877E01631N3641-BS-M707_E01603N3670_D094_S337D70R270_A001194_S013	1939	0.437	5.762	0.164	0.092	-0.002	-0.001	0.488
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S337D30R270_A000668_S023	3028	0.666	6.599	0.242	0.146	-0.025	-0.01	0.72
BS_manning003/E01598N4052E01840N3892-BS-M792_E01764N3917_D010_S247D50R090_A008541_S034	10010	1.749	8.782	0.651	0.438	0.008	0.01	1.898
BS_manning003/E01108N3882E01527N3690-BS-M809_E01449N3760_D010_S112D90R270_A012497_S042	217592	8.81	12.677	1.472	1.027	-2.102	2.103	10.271
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D172_S247D30R090_A001972_S039	12758	2.458	9.209	0.783	0.581	0.063	0.155	2.478
BS_manning003/E01964N3926E02184N3685-BS-M732_E01998N3805_D010_S157D90R270_A002108_S017	8733	2.363	8.804	0.763	0.586	0.001	0.001	3.156
BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D091_S292D50R090_A001972_S039	13622	2.828	9.333	0.83	0.641	0.005	0.01	2.93
BS_manning003/E01598N4052E01840N3892-BS-M774_E01798N3940_D010_S067D50R090_A005608_S028	6141	1.337	7.97	0.471	0.296	0.004	0.004	1.422
BS_manning003/E00979N4372E01586N3827-BS-M792_E01517N3827_D010_S157D30R270_A004781_S062	46120	5.214	10.661	0.925	0.966	-0.147	-0.048	5.46
BS_manning003/E01267N3753E01646N3535-BS-M774_E01498N3715_D010_S067D30R270_A003139_S050	82621	9.414	11.267	0.946	1.035	-0.257	1.272	12.892
BS_manning003/E01470N3877E01631N3641-BS-M754_E01538N3782_D010_S337D50R270_A003524_S022	17906	4.059	9.728	0.937	0.83	-0.08	-0.027	4.63
BS_manning003/E01267N3753E01646N3535-BS-M809_E01551N3692_D010_S247D70R090_A006995_S075	181508	11.469	12.373	1.302	1.193	-0.182	-0.062	13.425
BS_manning003/E01267N3753E01646N3535-BS-M732_E01527N3715_D010_S112D30R090_A001180_S030	10583	2.751	9.02	0.781	0.575	-1.02	0.112	3.098
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D010_S022D30R090_A000357_S016	3484	1.335	7.049	0.33	0.211	-0.007	0.001	1.697
BS_manning003/E01446N4259E02038N3783-BS-M754_E01890N3962_D010_S292D50R270_A001972_S039	9025	2.055	8.756	0.703	0.491	0.001	0.001	2.348
BS_manning003/E01267N3753E01646N3535-BS-M707_E01527N3715_D010_S292D50R270_A000668_S023	5533	1.583	7.918	0.496	0.327	-0.016	0.053	1.973
BS_manning003/E01522N3585E03578N2685-BS-M774_E01857N3535_D010_S022D50R270_A003139_S050	15278	3.879	9.56	0.928	0.754	0.002	0.002	4.956
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D142_S202D70R270_A001180_S030	24821	3.732	10.048	0.931	0.821	0.173	0.521	4.208
BS_manning003/E01446N4259E02038N3783-BS-M754_E01946N3827_D010_S337D70R090_A001972_S039	23608	5.777	9.966	0.902	0.907	-0.001	-0.001	8.197
BS_manning003/E01108N3882E01527N3690-BS-M774_E01484N3805_D010_S112D50R270_A005608_S028	12713	2.567	9.237	0.808	0.58	-0.019	-0.01	2.829
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D062_S067D30R090_A000668_S023	3106	0.671	6.712	0.264	0.159	-0.001	0.001	0.706
BS_manning003/E01267N3753E01646N3535-BS-M754_E01572N3647_D010_S292D50R270_A001972_S039	12893	2.709	9.283	0.834	0.642	-0.008	-0.002	3.175
BS_manning003/E01470N3877E01631N3641-BS-M707_E01587N3737_D010_S202D70R270_A001194_S013	7924	4.294	8.675	0.739	0.589	0.001	0.002	5.211
BS_manning003/E01446N4259E02038N3783-BS-M732_E02004N3827_D010_S292D50R090_A001180_S030	2992	0.671	6.617	0.25	0.145	0.001	0.001	0.717
BS_manning003/E01267N3753E01646N3535-BS-M707_E01572N3647_D115_S247D50R090_A000668_S023	4177	0.817	7.241	0.334	0.209	0.001	0.001	0.952
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S292D30R090_A003524_S022	14580	3.991	9.445	0.867	0.841	-1.048	0.072	4.219
BS_manning003/E01267N3753E01646N3535-BS-M774_E01502N3737_D010_S022D70R270_A003139_S050	252397	6.06	12.706	1.306	0.952	-1.734	2.99	4.965
BS_manning003/E01598N4052E01840N3892-BS-M792_E01682N3940_D010_S247D50R090_A008541_S034	7077	1.481	8.284	0.56	0.355	0.005	0.008	1.804
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S247D50R270_A001180_S030	6525	1.632	8.179	0.546	0.361	-0.002	0.001	2.029
BS_manning003/E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S292D50R270_A006995_S075	16591	2.429	9.477	0.787	0.557	-0.004	-0.002	2.708
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S112D70R270_A005608_S028	104309	6.656	11.592	1.037	0.994	0.196	0.697	8.005
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S247D70R270_A005608_S028	58571	10.56	11.041	1.065	1.19	-0.953	1.696	11.463
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D115_S292D30R090_A000668_S023	5362	1.144	7.661	0.396	0.273	0.005	0.013	1.245
BS_manning003/E01267N3753E01646N3535-BS-M792_E01572N3647_D010_S067D70R090_A004781_S062	84501	15.158	11.369	1.025	1.211	0.001	0.011	17.171
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D010_S067D30R270_A001972_S039	173471	6.347	12.092	1.029	0.885	-0.195	1.801	7.535
BS_manning003/E01267N3753E01646N3535-BS-M792_E01519N3670_D010_S157D70R090_A004781_S062	44369	4.368	10.635	0.937	0.865	0.202	1.179	3.9
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S337D50R090_A003139_S050	205418	8.662	12.5	1.306	1.152	0.256	0.782	11.138
BS_manning003/E01470N3877E01631N3641-BS-M754_E01534N3760_D140_S202D30R090_A003524_S022	14768	2.681	9.382	0.804	0.601	-0.301	0.045	2.965
BS_manning003/E01522N3585E03578N2685-BS-M774_E01735N3467_D010_S067D30R090_A003139_S050	13465	3.285	9.373	0.874	0.708	-0.002	-0.002	5.005
BS_manning003/E01267N3753E01646N3535-BS-M754_E01547N3670_D010_S292D70R270_A001972_S039	12212	2.917	9.191	0.803	0.606	0.001	0.004	3.369
BS_manning003/E01446N4259E02038N3783-BS-M732_E01951N3850_D010_S337D50R090_A001180_S030	6867	1.776	8.392	0.642	0.451	0.001	0.001	1.999
BS_manning003/E01446N4259E02038N3783-BS-M707_E01975N3827_D010_S157D70R270_A000668_S023	5434	1.658	8.125	0.622	0.385	0.001	0.001	2.031
BS_manning003/E01108N3882E01527N3690-BS-M809_E01477N3760_D010_S112D70R270_A012497_S042	362203	9.592	13.404	1.829	1.191	1.131	2.152	10.025
BS_manning003/E01446N4259E02038N3783-BS-M754_E01914N3940_D010_S292D30R090_A001972_S039	8449	1.597	8.507	0.586	0.39	0.001	0.001	1.678
BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D010_S337D50R270_A004781_S062	33067	5.537	10.379	0.973	0.932	0.004	0.004	6.712
BS_manning003/E01522N3585E03578N2685-BS-M774_E02116N3333_D010_S022D50R090_A003139_S050	11931	3.236	9.235	0.859	0.701	-0.001	-0.001	4.892
BS_manning003/E01470N3877E01631N3641-BS-M809_E01587N3737_D010_S292D50R090_A012497_S042	167708	7.98	12.159	1.138	1.038	-2.511	0.712	10.289
BS_manning003/E01470N3877E01631N3641-BS-M707_E01579N3692_D094_S337D70R180_A001205_S012	1304	0.248	4.892	0.101	0.055	0.001	0.002	0.294
BS_manning003/E01446N4259E02038N3783-BS-M774_E02009N3850_D107_S112D50R270_A003139_S050	6743	1.376	8.196	0.538	0.336	-0.001	-0.001	1.491
BS_manning003/E01267N3753E01646N3535-BS-M792_E01495N3692_D125_S337D70R090_A004781_S062	4284	0.843	6.921	0.236	0.21	-1.083	-0.39	1.645
BS_manning003/E01446N4259E02038N3783-BS-M792_E01957N3872_D125_S157D30R090_A004781_S062	15064	2.532	9.413	0.813	0.583	-0.002	-0.002	2.629
BS_manning003/E01470N3877E01631N3641-BS-M754_E01587N3737_D010_S112D10R090_A003524_S022	6632	1.357	8.104	0.499	0.309	0.011	0.024	1.508
BS_manning003/E01470N3877E01631N3641-BS-M732_E01559N3737_D010_S022D30R270_A002108_S017	14419	3.918	9.459	0.889	0.751	0.001	0.01	4.446
BS_manning003/E01446N4259E02038N3783-BS-M792_E02004N3827_D125_S157D30R270_A004781_S062	28594	3.588	10.255	0.994	0.802	0.002	0.002	4.005
BS_manning003/E01267N3753E01646N3535-BS-M680_E01530N3737_D092_S337D10R090_A000357_S016	5186	1.512	7.688	0.42	0.343	-0.097	-0.024	1.66
BS_manning003/E01470N3877E01631N3641-BS-M707_E01534N3760_D010_S157D70R090_A001194_S013	9456	1.847	8.831	0.723	0.507	-0.074	-0.011	2.368
BS_manning003/E01522N3585E03578N2685-BS-M774_E02299N3310_D010_S247D50R270_A003139_S050	16622	3.416	9.584	0.874	0.742	0.001	0.001	4.837
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D091_S157D10R090_A001972_S039	3202	0.48	5.696	0.093	0.075	-1.301	-0.24	1.225
BS_manning003/E01446N4259E02038N3783-BS-M809_E02004N3827_D010_S202D50R090_A006995_S075	15459	2.665	9.424	0.801	0.57	-0.002	-0.002	3.644
BS_manning003/E01267N3753E01646N3535-BS-M707_E01551N3692_D062_S067D30R270_A000668_S023	6216	1.481	8.056	0.507	0.331	0.001	0.001	1.79
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D076_S247D30R090_A001180_S030	12667	2.569	9.283	0.849	0.659	0.004	0.027	3.041
BS_manning003/E01522N3585E03578N2685-BS-M732_E01876N3490_D076_S247D30R090_A001180_S030	5440	1.142	7.813	0.454	0.306	0.001	0.001	1.335
BS_manning003/E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S337D30R090_A012497_S042	185164	8.293	12.311	1.2	1.061	0.047	0.126	10.306
BS_manning003/E01470N3877E01631N3641-BS-M707_E01583N3715_D010_S247D30R090_A001194_S013	5441	1.184	7.787	0.443	0.294	0.001	0.004	1.501
BS_manning003/E01108N3882E01527N3690-BS-M774_E01506N3760_D010_S157D30R270_A005608_S028	78356	5.446	11.143	0.881	0.959	0.198	0.903	6.073
BS_manning003/E01598N4052E01840N3892-BS-M754_E01798N3940_D010_S112D70R270_A003524_S022	11317	2.519	9.132	0.817	0.658	0.001	0.001	3.165
BS_manning003/E01446N4259E02038N3783-BS-M792_E01923N3850_D010_S157D90R270_A004781_S062	40263	10.11	10.557	0.955	1.076	0.001	0.001	12.062
BS_manning003/E01446N4259E02038N3783-BS-M774_E01970N3805_D107_S337D70R090_A003139_S050	34811	5.384	10.398	0.942	0.934	-0.001	-0.001	6.368
BS_manning003/E01267N3753E01646N3535-BS-M792_E01551N3692_D010_S157D90R270_A004781_S062	306056	11.473	13.195	1.756	1.289	0.568	1.301	14.392
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D142_S067D50R270_A001180_S030	6200	1.401	8.015	0.488	0.327	-0.014	-0.004	1.645
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D010_S247D70R270_A003524_S022	36141	6.39	10.47	0.975	0.95	0.108	0.541	8.594
BS_manning003/E01446N4259E02038N3783-BS-M707_E01975N3827_D010_S157D10R090_A000668_S023	3693	1.049	7.296	0.399	0.222	0.001	0.001	1.166
BS_manning003/E01964N3926E02184N3685-BS-M732_E02016N3760_D010_S157D90R270_A002108_S017	6026	1.468	8.093	0.543	0.371	0.001	0.001	1.715
BS_manning003/E01267N3753E01646N3535-BS-M792_E01530N3737_D010_S337D70R090_A004781_S062	388219	14.979	13.602	2.08	1.502	0.713	1.64	15.337
BS_manning003/E01889N4173E02097N3847-BS-M732_E02014N3872_D010_S112D70R270_A002108_S017	3442	0.769	6.906	0.29	0.181	0.001	0.001	0.835
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S112D70R270_A001972_S039	174230	8.452	12.236	1.183	0.905	-1.369	2.372	8.35
BS_manning003/E01470N3877E01631N3641-BS-M707_E01555N3715_D094_S112D30R270_A001194_S013	5437	1.122	7.692	0.403	0.267	-0.002	0.013	1.221
BS_manning003/E01964N3926E02184N3685-BS-M707_E01993N3782_D094_S157D90R270_A001194_S013	3391	0.801	6.987	0.319	0.19	0.001	0.001	0.855
BS_manning003/E01470N3877E01631N3641-BS-M792_E01538N3782_D010_S202D70R090_A008541_S034	29785	6.356	10.291	0.99	0.901	-1.675	-1.0	8.969
BS_manning003/E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S157D90R270_A001194_S013	3187	0.715	6.831	0.29	0.171	0.001	0.001	0.772
BS_manning003/E01267N3753E01646N3535-BS-M774_E01527N3715_D010_S247D30R270_A003139_S050	41199	8.256	10.542	0.92	1.082	-0.41	-0.071	10.758
BS_manning003/E01889N4173E02097N3847-BS-M774_E02025N3917_D010_S292D50R090_A005608_S028	8265	1.851	8.634	0.68	0.474	0.001	0.001	2.092
BS_manning003/E01470N3877E01631N3641-BS-M680_E01555N3715_D141_S292D50R270_A000638_S009	2555	0.559	6.266	0.206	0.115	0.001	0.007	0.638
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D091_S022D50R270_A001972_S039	62412	4.565	11.014	0.973	0.888	0.666	1.55	3.793
BS_manning003/E01522N3585E03578N2685-BS-M774_E02380N3310_D010_S067D50R090_A003139_S050	13644	2.667	9.352	0.845	0.665	0.001	0.001	3.226
BS_manning003/E01470N3877E01631N3641-BS-M732_E01587N3737_D115_S337D50R270_A002108_S017	10113	2.005	8.793	0.652	0.483	-0.022	-0.014	2.341
BS_manning003/E01470N3877E01631N3641-BS-M774_E01534N3760_D010_S157D90R090_A005608_S028	45252	5.088	10.641	0.924	0.928	-0.585	-0.291	5.992
BS_manning003/E01522N3585E03578N2685-BS-M754_E02374N3288_D010_S247D50R090_A001972_S039	8713	2.059	8.715	0.699	0.471	0.001	0.001	2.432
BS_manning003/E01267N3753E01646N3535-BS-M732_E01551N3692_D142_S247D70R090_A001180_S030	7888	1.818	8.551	0.656	0.423	-0.025	-0.005	2.005
BS_manning003/E01470N3877E01631N3641-BS-M809_E01538N3782_D010_S337D10R090_A012497_S042	55537	5.262	10.842	0.92	0.906	-0.031	-0.024	6.473
BS_manning003/E01470N3877E01631N3641-BS-M754_E01559N3737_D140_S022D50R270_A003524_S022	22116	3.545	9.988	0.984	0.798	-0.092	-0.077	3.973
BS_manning003/E01108N3882E01527N3690-BS-M809_E01427N3805_D010_S112D50R270_A012497_S042	20370	3.444	9.828	0.91	0.712	0.027	0.404	3.606
BS_manning003/E01470N3877E01631N3641-BS-M707_E01579N3692_D094_S022D30R090_A001194_S013	4895	0.908	7.495	0.367	0.241	0.001	0.001	1.015
BS_manning003/E01522N3585E03578N2685-BS-M754_E01886N3400_D091_S247D50R090_A001972_S039	8536	2.412	8.727	0.722	0.493	0.001	0.001	2.78
BS_manning003/E01964N3926E02184N3685-BS-M792_E02050N3782_D010_S337D30R090_A008541_S034	21243	3.257	9.868	0.909	0.799	-0.002	-0.002	4.327
BS_manning003/E01267N3753E01646N3535-BS-M732_E01592N3602_D010_S247D30R090_A001180_S030	6475	1.615	8.263	0.599	0.422	-0.002	-0.002	1.866
BS_manning003/E01267N3753E01646N3535-BS-M680_E01527N3715_D174_S067D50R090_A000357_S016	2010	0.396	5.83	0.169	0.093	0.001	0.016	0.43
BS_manning003/E01522N3585E03578N2685-BS-M754_E02326N3310_D010_S202D50R270_A001972_S039	8018	2.374	8.66	0.719	0.513	0.001	0.001	2.928
BS_manning003/E01267N3753E01646N3535-BS-M754_E01551N3692_D010_S337D30R270_A001972_S039	9782	2.038	8.787	0.669	0.472	-0.077	-0.042	2.238
BS_manning003/E01108N3882E01527N3690-BS-M809_E01449N3760_D010_S292D10R090_A012497_S042	14780	3.206	9.385	0.806	0.733	-0.727	-0.462	4.192
BS_manning003/E01446N4259E02038N3783-BS-M792_E01923N3850_D010_S112D30R090_A004781_S062	13858	2.152	9.28	0.774	0.542	0.001	0.001	2.361
BS_manning003/E01267N3753E01646N3535-BS-M707_E01530N3737_D168_S202D10R090_A000668_S023	11836	2.079	9.109	0.764	0.56	0.118	0.208	2.022
BS_manning003/E01267N3753E01646N3535-BS-M732_E01502N3737_D142_S112D10R090_A001180_S030	8315	2.421	8.54	0.615	0.5	-0.739	0.222	2.47
BS_manning003/E01267N3753E01646N3535-BS-M707_E01523N3692_D010_S247D10R090_A000668_S023	1585	0.315	5.314	0.128	0.071	-0.005	-0.002	0.417
BS_manning003/E01267N3753E01646N3535-BS-M792_E01523N3692_D125_S292D30R090_A004781_S062	63460	5.447	10.959	0.905	0.921	0.239	0.426	5.428
BS_manning003/E01267N3753E01646N3535-BS-M754_E01502N3737_D010_S247D70R090_A001972_S039	81197	8.997	11.245	0.942	0.948	-2.374	1.373	10.762
BS_manning003/E01267N3753E01646N3535-BS-M754_E01523N3692_D010_S022D10R090_A001972_S039	6437	2.089	8.124	0.524	0.367	-0.018	0.002	2.84
BS_manning003/E01470N3877E01631N3641-BS-M680_E01603N3670_D010_S202D50R270_A000638_S009	2553	0.6	6.37	0.228	0.132	0.001	0.001	0.655
BS_manning003/E01267N3753E01646N3535-BS-M707_E01502N3737_D010_S112D30R090_A000668_S023	6824	3.112	8.54	0.749	0.686	-1.057	0.109	3.67
BS_manning003/E01267N3753E01646N3535-BS-M732_E01530N3737_D208_S202D30R090_A001180_S030	12518	2.288	9.153	0.755	0.549	-0.114	0.103	2.477
BS_manning003/E01267N3753E01646N3535-BS-M754_E01530N3737_D172_S202D50R270_A001972_S039	43907	4.571	10.612	0.926	0.962	0.114	0.622	4.909
BS_manning003/E01267N3753E01646N3535-BS-M774_E01551N3692_D107_S337D50R270_A003139_S050	21756	2.883	9.879	0.897	0.734	-0.118	0.196	3.105
BS_manning003/E01267N3753E01646N3535-BS-M792_E01527N3715_D125_S067D50R270_A004781_S062	94484	6.669	11.626	1.185	1.066	-0.314	0.124	7.285
BS_manning003/E01598N4052E01840N3892-BS-M732_E01764N3917_D010_S112D50R270_A002108_S017	3923	1.008	7.267	0.365	0.222	0.001	0.001	1.074
BS_manning003/E01267N3753E01646N3535-BS-M754_E01498N3715_D010_S112D70R090_A001972_S039	11787	3.081	9.148	0.797	0.602	0.085	0.488	3.354
BS_manning003/E01267N3753E01646N3535-BS-M774_E01530N3737_D010_S337D70R090_A003139_S050	264960	12.808	12.873	1.47	1.301	0.44	1.182	12.949
BS_manning003/E01470N3877E01631N3641-BS-M707_E01559N3737_D094_S112D90R270_A001194_S013	4962	1.157	7.467	0.352	0.254	0.005	0.05	1.18
BS_manning003/E01108N3882E01527N3690-BS-M792_E01509N3782_D010_S157D70R090_A008541_S034	58895	5.142	10.889	0.91	0.966	-1.154	-0.57	7.102
BS_manning003/E01446N4259E02038N3783-BS-M774_E01914N3940_D010_S112D50R090_A003139_S050	16549	2.965	9.526	0.828	0.599	-0.001	0.001	3.426
BS_manning003/E01267N3753E01646N3535-BS-M774_E01519N3670_D107_S112D10R090_A003139_S050	12946	2.715	9.268	0.819	0.627	-0.034	-0.011	3.111
BS_manning003/E01267N3753E01646N3535-BS-M732_E01547N3670_D076_S202D50R270_A001180_S030	4587	0.977	7.325	0.331	0.222	-0.007	-0.004	1.061
BS_manning003/E01470N3877E01631N3641-BS-M792_E01555N3715_D010_S067D70R090_A008541_S034	126500	9.633	11.747	0.999	1.031	0.231	0.549	12.0
BS_manning003/E01446N4259E02038N3783-BS-M732_E02009N3850_D010_S337D50R090_A001180_S030	6369	1.654	8.26	0.607	0.422	0.001	0.001	1.836
BS_manning003/E01446N4259E02038N3783-BS-M792_E01933N3895_D010_S112D50R090_A004781_S062	19773	3.212	9.794	0.906	0.68	0.001	0.001	3.845
BS_manning003/E01267N3753E01646N3535-BS-M792_E01498N3715_D125_S157D30R270_A004781_S062	171151	5.691	12.185	1.144	0.731	0.729	2.451	4.202
BS_manning003/E01517N3917E01678N3772-BS-M707_E01566N3782_D010_S112D70R090_A001194_S013	7076	1.659	8.353	0.599	0.385	-0.002	-0.001	1.886
BS_manning003/E01964N3926E02184N3685-BS-M732_E02073N3760_D010_S337D50R270_A002108_S017	4812	1.037	7.479	0.368	0.243	0.001	0.001	1.225
